Name,IF,IFDenseRank,IFMinRank
limit,43465.84444444445,189.0,189.0
complet,43234.05390070922,190.0,190.0
peertop,43174.475,191.0,191.0
forc,43165.54814814815,192.0,192.0
detect,43121.01046511628,193.0,193.0
view,43085.56363636364,194.0,194.0
logic,43076.137500000004,195.0,195.0
develop,42884.8,196.0,196.0
particip,42777.72826086957,197.0,197.0
describ,42774.275,198.0,198.0
parent,42689.316666666666,199.0,199.0
start,42633.402777777774,200.0,200.0
convers,42616.277916666666,201.0,201.0
differ,42555.438095238096,202.0,202.0
updateloc,42543.85108695652,203.0,203.0
list,42492.308333333334,204.0,204.0
high,42486.0487804878,205.0,205.0
maximum,42363.67647058824,206.0,206.0
ratio,42362.033333333326,207.0,207.0
discuss,42342.56923076923,208.0,208.0
similarli,42184.433333333334,209.0,209.0
previou,42050.4962962963,210.0,210.0
cach,42025.66829268292,211.0,211.0
mode,42014.295666666665,212.0,212.0
due,41988.35333333333,213.0,213.0
point,41988.09305555555,214.0,214.0
messag,41937.57537878788,215.0,215.0
microbenchmark,41935.887931034486,216.0,216.0
stress,41910.28301886792,217.0,217.0
split,41857.896666666675,218.0,218.0
domainscop,41565.02857142857,219.0,219.0
readtowrit,41461.33861788618,220.0,220.0
count,41418.929385964904,221.0,221.0
expos,41376.46857142857,222.0,222.0
dynam,41298.83137254902,223.0,223.0
real,41232.2362745098,224.0,224.0
mesh,41224.9452991453,225.0,225.0
avail,41221.395597484276,226.0,226.0
multipl,41179.16666666666,227.0,227.0
arbitrari,41100.501470588235,228.0,228.0
research,41089.42558139535,229.0,229.0
readwrit,40990.209696969694,230.0,230.0
comparison,40936.1882183908,231.0,231.0
address,40896.45392156862,232.0,232.0
show,40873.43947368421,233.0,233.0
evalu,40730.94827586207,234.0,234.0
accommod,40569.49528301886,235.0,235.0
block,40524.24845679013,236.0,236.0
readdomin,40420.465833333335,237.0,237.0
find,40408.05535714285,238.0,238.0
notic,40234.85144927536,239.0,239.0
disconnect,40088.889473684205,240.0,240.0
execut,39769.083333333336,241.0,241.0
enabl,39732.848299319725,242.0,242.0
total,39663.52619047619,243.0,243.0
bit,39604.517,244.0,244.0
tempor,39547.70992907802,245.0,245.0
random,39420.958333333336,246.0,246.0
conform,39291.111363636366,247.0,247.0
membership,39249.171875,248.0,248.0
digit,38986.81621621622,249.0,249.0
partial,38970.58794326241,250.0,250.0
collect,38793.43333333333,251.0,251.0
forward,38759.0,252.0,252.0
includ,38745.92738095238,253.0,253.0
reduc,38607.15326086956,254.0,254.0
associ,38567.462499999994,255.0,255.0
spars,38290.22763157895,256.0,256.0
correspond,38259.375,257.0,257.0
specifi,38199.10897435898,258.0,258.0
chosen,38065.836752136755,259.0,259.0
stale,38026.051801801805,260.0,260.0
writedomin,37957.570175438595,261.0,261.0
step,37926.80625,262.0,262.0
session,37904.213953488375,263.0,263.0
allow,37882.89569892473,264.0,264.0
similar,37772.003947368416,265.0,265.0
built,37748.05925925926,266.0,266.0
bandwidth,37527.00384615385,267.0,267.0
simpli,37504.02647058824,268.0,268.0
branch,37496.333333333336,269.0,269.0
factor,37496.333333333336,269.0,269.0
restrict,37460.61818181819,270.0,271.0
wide,37283.28648648648,271.0,272.0
attrnam,37236.73604651163,272.0,273.0
exptim,37182.487984496125,273.0,274.0
share,37176.36666666667,274.0,275.0
host,37160.75769230769,275.0,276.0
secur,37158.11320754717,276.0,277.0
configur,37149.148148148146,277.0,278.0
incur,36991.721052631576,278.0,279.0
respons,36923.279279279275,279.0,280.0
fast,36900.76,280.0,281.0
pair,36899.08888888889,281.0,282.0
testb,36894.888666666666,282.0,283.0
extern,36720.42719298245,283.0,284.0
measur,36690.833333333336,284.0,285.0
part,36557.409375,285.0,286.0
planetlab,36515.82,286.0,287.0
correct,36427.90094339622,287.0,288.0
autonom,36427.7825,288.0,289.0
physic,36321.149305555555,289.0,290.0
leverag,36218.85804597701,290.0,291.0
demonstr,36214.06145833334,291.0,292.0
natur,36156.679487179485,292.0,293.0
creat,36151.65,293.0,294.0
aggress,36131.32894736842,294.0,295.0
pattern,36024.65138888889,295.0,296.0
line,35999.14393939394,296.0,297.0
heterogen,35883.040873015874,297.0,298.0
null,35882.82828282828,298.0,299.0
explain,35660.0575,299.0,300.0
map,35630.410344827586,300.0,301.0
fundament,35625.37843137255,301.0,302.0
serv,35555.470588235294,302.0,303.0
modifi,35345.85151515152,303.0,304.0
unmodifi,35345.48873873874,304.0,305.0
report,35272.43148148148,305.0,306.0
technic,35272.43148148148,305.0,306.0
call,35218.13444444444,306.0,308.0
trigger,35213.98461538461,307.0,309.0
reason,35194.84705882353,308.0,310.0
static,35157.65555555555,309.0,311.0
outstand,35119.85707070707,310.0,312.0
reevalu,34864.020114942534,311.0,313.0
length,34858.33,312.0,314.0
success,34766.411538461536,313.0,315.0
connect,34726.159195402295,314.0,316.0
destin,34614.162280701756,315.0,317.0
consumpt,34460.239655172416,316.0,318.0
contrast,34396.812,317.0,319.0
flow,34387.8275,318.0,320.0
unstructur,34307.416000000005,319.0,321.0
abil,34214.75000000001,320.0,322.0
memori,34150.950000000004,321.0,323.0
free,34150.950000000004,321.0,323.0
reach,34062.277777777774,322.0,325.0
expect,33690.11111111111,323.0,326.0
extens,33658.00747126437,324.0,327.0
plot,33601.27307692308,325.0,328.0
fail,33389.962666666666,326.0,329.0
avoid,33348.165591397854,327.0,330.0
contribut,33274.75666666667,328.0,331.0
recomput,33229.279687500006,329.0,332.0
nodeid,33171.938095238096,330.0,333.0
experiment,33039.60666666667,331.0,334.0
repair,32898.2756097561,332.0,335.0
pass,32884.91801801802,333.0,336.0
decid,32855.60571428572,334.0,337.0
lazili,32840.78088235294,335.0,338.0
program,32743.479487179487,336.0,339.0
subject,32626.255000000005,337.0,340.0
insert,32615.578125,338.0,341.0
scatter,32499.658680555553,339.0,342.0
enclos,32497.592592592588,340.0,343.0
track,32420.770833333336,341.0,344.0
sdimss,32406.954597701144,342.0,345.0
interest,32374.602222222224,343.0,346.0
iptp,32314.266666666666,344.0,347.0
fourth,32296.526881720427,345.0,348.0
subset,32155.199999999997,346.0,349.0
phase,31965.75438596491,347.0,350.0
demand,31870.26222222222,348.0,351.0
care,31835.328205128204,349.0,352.0
arrang,31726.492307692308,350.0,353.0
assign,31648.669444444444,351.0,354.0
cone,31631.8,352.0,355.0
term,31533.157500000005,353.0,356.0
tradeoff,31509.518666666663,354.0,357.0
span,31458.73111111111,355.0,358.0
knob,31417.425,356.0,359.0
packet,31306.239999999994,357.0,360.0
select,31226.651149425285,358.0,361.0
attain,31208.54487179487,359.0,362.0
spread,31126.574074074073,360.0,363.0
definit,31124.714285714283,361.0,364.0
relat,30990.068421052627,362.0,365.0
incorrect,30834.088888888888,363.0,366.0
extrem,30833.476666666662,364.0,367.0
export,30831.37037037037,365.0,368.0
rest,30746.517857142855,366.0,369.0
ip,30609.912666666663,367.0,370.0
plan,30608.86888888889,368.0,371.0
internet,30576.807692307695,369.0,372.0
low,30549.041666666664,370.0,373.0
underli,30525.146666666664,371.0,374.0
lower,30448.500666666667,372.0,375.0
enhanc,30416.82222222222,373.0,376.0
quantifi,30169.0,374.0,377.0
let,30020.0,375.0,378.0
presenc,29998.944444444445,376.0,379.0
aa,29986.60606060606,377.0,380.0
ident,29941.548,378.0,381.0
choos,29844.544761904763,379.0,382.0
signific,29527.792982456136,380.0,383.0
obtain,29511.977777777778,381.0,384.0
face,29506.813636363637,382.0,385.0
extend,29447.649056603772,383.0,386.0
probabl,29305.34901960785,384.0,387.0
second,29290.46875,385.0,388.0
numcpu,29216.463333333337,386.0,389.0
respond,29078.486666666668,387.0,390.0
augment,28994.3,388.0,391.0
long,28990.499999999996,389.0,392.0
max,28965.14754901961,390.0,393.0
repres,28919.510869565216,391.0,394.0
conclus,28909.184,392.0,395.0
synchron,28896.816666666666,393.0,396.0
tag,28784.399999999998,394.0,397.0
paper,28701.561274509804,395.0,398.0
flood,28675.954411764706,396.0,399.0
foo,28652.736666666668,397.0,400.0
march,28573.320000000003,398.0,401.0
common,28499.481818181815,399.0,402.0
act,28467.291666666664,400.0,403.0
desir,28384.469565217394,401.0,404.0
import,28189.693103448273,402.0,405.0
finit,27884.96333333333,403.0,406.0
plaxton,27875.755555555555,404.0,407.0
nonnul,27790.666666666664,405.0,408.0
aaa,27710.038461538465,406.0,409.0
updateupkdownj,27621.32195121951,407.0,410.0
flat,27571.400574712643,408.0,411.0
varieti,27144.234408602155,409.0,412.0
run,27085.568181818184,410.0,413.0
castro,26951.18333333333,411.0,414.0
search,26921.38095238095,412.0,415.0
main,26861.16363636364,413.0,416.0
overhead,26859.6,414.0,417.0
sensit,26842.29466666667,415.0,418.0
denot,26809.13181818182,416.0,419.0
wait,26763.554166666665,417.0,420.0
goal,26756.39766081871,418.0,421.0
tunabl,26750.982758620692,419.0,422.0
dhttreek,26562.22222222222,420.0,423.0
leas,26552.792307692307,421.0,424.0
nummachin,26552.19266666667,422.0,425.0
unreach,26423.072,423.0,426.0
touch,26383.775,424.0,427.0
stream,26337.38214285714,425.0,428.0
longer,26218.899509803923,426.0,429.0
overlay,26192.78850574713,427.0,430.0
proceed,26156.87361111111,428.0,431.0
kill,26054.82738095238,429.0,432.0
suggest,26045.685555555552,430.0,433.0
potenti,25991.948387096774,431.0,434.0
statu,25931.532222222224,432.0,435.0
invok,25861.8,433.0,436.0
summari,25847.486363636366,434.0,437.0
hop,25649.65,435.0,438.0
optim,25624.292424242427,436.0,439.0
metric,25577.32,437.0,440.0
special,25545.858333333337,438.0,441.0
hitter,25535.663157894734,439.0,442.0
heavi,25535.663157894734,439.0,442.0
major,25526.589473684206,440.0,444.0
innov,25526.589473684206,440.0,444.0
precis,25204.375,441.0,446.0
dasi,25038.28947368421,442.0,447.0
proce,24986.84,443.0,448.0
ni,24956.182291666668,444.0,449.0
contain,24950.833333333332,445.0,450.0
benchmark,24938.899999999998,446.0,451.0
suffer,24862.146428571425,447.0,452.0
forest,24786.977777777778,448.0,453.0
need,24772.83611111111,449.0,454.0
grace,24764.12672413793,450.0,455.0
modestli,24764.12672413793,450.0,455.0
magnitud,24764.12672413793,450.0,455.0
futur,24580.070175438595,451.0,458.0
infrastructur,24549.86020408163,452.0,459.0
entri,24546.666666666664,453.0,460.0
directori,24509.255555555552,454.0,461.0
dissemin,24421.693750000002,455.0,462.0
univers,24313.216666666664,456.0,463.0
hashattribut,24172.24444444444,457.0,464.0
sum,24150.28,458.0,465.0
imprecis,24104.574999999997,459.0,466.0
percentag,24081.629687499997,460.0,467.0
lead,23985.21481481481,461.0,468.0
willow,23939.32456140351,462.0,469.0
leasebas,23937.28260869565,463.0,470.0
consum,23894.11323529412,464.0,471.0
rare,23853.245370370365,465.0,472.0
numprocess,23853.245370370365,465.0,472.0
somo,23816.12192982456,466.0,474.0
oneshot,23767.331707317073,467.0,475.0
easi,23660.134895833333,468.0,476.0
revok,23637.55208333333,469.0,477.0
ftype,23573.637777777778,470.0,478.0
vitypenam,23573.637777777778,470.0,478.0
ti,23573.637777777778,470.0,478.0
numer,23438.620588235295,471.0,481.0
challeng,23428.17142857143,472.0,482.0
subscrib,23383.076111111113,473.0,483.0
smallest,23268.910344827586,474.0,484.0
updown,23229.106410256412,475.0,485.0
frequenc,23229.106410256412,475.0,485.0
adjust,23229.106410256412,475.0,485.0
benefit,23222.604166666664,476.0,488.0
inval,23176.908666666666,477.0,489.0
aggrfunc,23158.566666666666,478.0,490.0
pool,23135.586666666666,479.0,491.0
question,23124.057142857142,480.0,492.0
integ,23120.428571428572,481.0,493.0
interpret,23046.638888888887,482.0,494.0
idea,23040.896226415094,483.0,495.0
irrespect,23018.791666666664,484.0,496.0
valid,23018.791666666664,484.0,496.0
supernod,22962.368181818183,485.0,498.0
distanc,22928.45714285714,486.0,499.0
posit,22927.77361111111,487.0,500.0
nonzero,22927.77361111111,487.0,500.0
obviou,22892.672727272726,488.0,502.0
glanc,22892.672727272726,488.0,502.0
fuse,22892.672727272726,488.0,502.0
bbb,22882.154166666667,489.0,505.0
invalid,22813.398333333334,490.0,506.0
mark,22792.068000000003,491.0,507.0
identifi,22744.728947368425,492.0,508.0
readdir,22723.018390804602,493.0,509.0
simplifi,22706.38,494.0,510.0
typic,22687.166666666664,495.0,511.0
slow,22673.624666666667,496.0,512.0
domainrestrict,22608.45714285714,497.0,513.0
project,22501.623529411765,498.0,514.0
content,22498.773015873016,499.0,515.0
alongsid,22429.967999999997,500.0,516.0
window,22428.951449275362,501.0,517.0
byte,22428.951449275362,501.0,517.0
ipx,22428.951449275362,501.0,517.0
vanreness,22297.35,502.0,520.0
period,22263.89512195122,503.0,521.0
examin,22263.302941176473,504.0,522.0
combin,22216.822666666667,505.0,523.0
multibit,22177.549999999996,506.0,524.0
take,22176.861363636363,507.0,525.0
osdi,22130.0,508.0,526.0
sensoractu,22110.0,509.0,527.0
actuat,22110.0,509.0,527.0
acm,22108.486666666668,510.0,529.0
million,22029.25625,511.0,530.0
predomin,22000.862037037037,512.0,531.0
target,22000.862037037037,512.0,531.0
fresh,22000.512,513.0,533.0
downward,21962.16464646465,514.0,534.0
hold,21947.86,515.0,535.0
termin,21848.7,516.0,536.0
hook,21783.095833333333,517.0,537.0
util,21761.364705882355,518.0,538.0
pave,21761.364705882355,518.0,538.0
faulttoler,21645.5037037037,519.0,540.0
fetch,21620.99318181818,520.0,541.0
ongo,21608.0,521.0,542.0
effort,21608.0,521.0,542.0
practi,21554.185555555556,522.0,544.0
hint,21491.108333333337,523.0,545.0
explan,21464.927604166667,524.0,546.0
eas,21464.927604166667,524.0,546.0
skipnet,21461.295000000002,525.0,548.0
temporari,21460.670833333334,526.0,549.0
inprogress,21460.670833333334,526.0,549.0
proc,21415.52291666667,527.0,551.0
decreas,21399.327272727274,528.0,552.0
dahlin,21389.459469696973,529.0,553.0
shortcircuit,21331.02023809524,530.0,554.0
fourphas,21331.02023809524,530.0,554.0
previous,21331.02023809524,530.0,554.0
slightli,21298.115384615387,531.0,557.0
avgvvn,21283.2,532.0,558.0
department,21254.989583333336,533.0,559.0
druschel,21247.17222222222,534.0,560.0
meet,21230.34111111111,535.0,561.0
expiri,21228.31097560976,536.0,562.0
descript,21228.31097560976,536.0,562.0
gather,21225.677083333336,537.0,564.0
raw,21225.677083333336,537.0,564.0
account,21217.644444444442,538.0,566.0
easili,21168.85714285714,539.0,567.0
organ,21130.89696969697,540.0,568.0
power,21126.375,541.0,569.0
close,21084.573333333334,542.0,570.0
rootk,21084.485416666666,543.0,571.0
union,21084.485416666666,543.0,571.0
add,20985.696376811593,544.0,573.0
destbw,20985.696376811593,544.0,573.0
piec,20982.899999999998,545.0,575.0
decompos,20982.899999999998,545.0,575.0
group,20930.914285714283,546.0,577.0
databas,20904.41416666667,547.0,578.0
sparselyfil,20871.189583333333,548.0,579.0
advantag,20851.745238095238,549.0,580.0
central,20775.007407407404,550.0,581.0
analyz,20775.007407407404,550.0,581.0
networktopologysensit,20728.568333333333,551.0,583.0
perinterestset,20728.568333333333,551.0,583.0
neighbor,20715.994444444445,552.0,585.0
reaggr,20709.187500000004,553.0,586.0
sibl,20709.187500000004,553.0,586.0
rowstron,20641.169444444444,554.0,588.0
alarm,20591.189393939396,555.0,589.0
rais,20591.189393939396,555.0,589.0
inspir,20561.658666666666,556.0,591.0
draw,20561.658666666666,556.0,591.0
stop,20503.065476190477,557.0,593.0
yalagandula,20473.53636363636,558.0,594.0
spectrum,20459.587179487182,559.0,595.0
channel,20327.573076923076,560.0,596.0
dcccountdcount,20181.73333333333,561.0,597.0
pure,20123.474358974363,562.0,598.0
conveni,20118.822023809524,563.0,599.0
help,20105.167924528298,564.0,600.0
weak,20094.958333333336,565.0,601.0
redund,20079.149145299143,566.0,602.0
mirror,20039.336842105262,567.0,603.0
van,20014.32389937107,568.0,604.0
behavior,20006.87857142857,569.0,605.0
receipt,19985.64090909091,570.0,606.0
idown,19985.64090909091,570.0,606.0
behalf,19934.764666666666,571.0,608.0
retri,19934.521666666664,572.0,609.0
fresher,19934.521666666664,572.0,609.0
thought,19893.390000000003,573.0,611.0
cs,19851.43333333333,574.0,612.0
thousand,19803.81458333333,575.0,613.0
enterpris,19803.81458333333,575.0,613.0
today,19803.81458333333,575.0,613.0
refer,19785.126315789472,576.0,616.0
commerci,19770.333333333332,577.0,617.0
academ,19770.333333333332,577.0,617.0
austin,19743.792424242423,578.0,619.0
outstandingprob,19715.641228070173,579.0,620.0
newparentpar,19715.641228070173,579.0,620.0
theimer,19713.12575757576,580.0,622.0
placement,19706.51623931624,581.0,623.0
attributenam,19670.742222222223,582.0,624.0
consider,19541.46376811594,583.0,625.0
process,19530.572435897437,584.0,626.0
plane,19512.264215686275,585.0,627.0
specif,19500.071111111112,586.0,628.0
nonuniform,19403.914285714283,587.0,629.0
logn,19362.552222222224,588.0,630.0
fileloc,19335.233333333334,589.0,631.0
computercommun,19326.92875,590.0,632.0
systemsnetwork,19326.92875,590.0,632.0
certificatebas,19321.656944444443,591.0,634.0
bloom,19315.0,592.0,635.0
outlin,19310.56944444444,593.0,636.0
deploy,19237.146078431375,594.0,637.0
facilit,19237.146078431375,594.0,637.0
backbon,19237.146078431375,594.0,637.0
discard,19168.00984848485,595.0,640.0
reset,19168.00984848485,595.0,640.0
link,19118.03456790123,596.0,642.0
pick,19103.26607142857,597.0,643.0
vtypenam,19096.822666666667,598.0,644.0
resili,19034.672839506173,599.0,645.0
refetch,19014.146341463416,600.0,646.0
texa,18950.246969696975,601.0,647.0
compris,18915.332183908045,602.0,648.0
repeat,18913.59702380952,603.0,649.0
notifi,18891.121874999997,604.0,650.0
proxim,18835.758620689656,605.0,651.0
back,18805.351515151513,606.0,652.0
argu,18798.380645161287,607.0,653.0
distant,18771.449999999997,608.0,654.0
death,18771.449999999997,608.0,654.0
sophia,18769.31388888889,609.0,656.0
levelk,18749.315789473683,610.0,657.0
extract,18684.5375,611.0,658.0
upto,18613.035000000003,612.0,659.0
moder,18612.030666666666,613.0,660.0
conclud,18612.030666666666,613.0,660.0
good,18612.030666666666,613.0,660.0
lowlevel,18580.18583333333,614.0,663.0
prefetch,18578.986206896552,615.0,664.0
systemsbuild,18539.192592592593,616.0,665.0
hide,18539.192592592593,616.0,665.0
coarsergrain,18534.831746031745,617.0,667.0
progress,18534.831746031745,617.0,667.0
oct,18456.529166666667,618.0,669.0
scienc,18420.225757575758,619.0,670.0
ganglia,18344.399999999998,620.0,671.0
instanc,18324.988235294117,621.0,672.0
ran,18324.988235294117,621.0,672.0
core,18305.639316239318,622.0,674.0
format,18305.639316239318,622.0,674.0
compon,18305.639316239318,622.0,674.0
react,18305.639316239318,622.0,674.0
depend,18294.66,623.0,678.0
gb,18171.555555555555,624.0,679.0
envis,18161.111111111113,625.0,680.0
skip,18156.056249999998,626.0,681.0
tune,18127.903333333335,627.0,682.0
inexpens,18020.849523809524,628.0,683.0
travers,18020.849523809524,628.0,683.0
transmit,18020.849523809524,628.0,683.0
reissu,18001.496153846158,629.0,686.0
suspect,18001.496153846158,629.0,686.0
refresh,18001.496153846158,629.0,686.0
modif,17990.20588235294,630.0,689.0
descend,17988.185185185186,631.0,690.0
fvskvn,17832.04347826087,632.0,691.0
ffvv,17832.04347826087,632.0,691.0
fvsv,17832.04347826087,632.0,691.0
fvvn,17832.04347826087,632.0,691.0
difficult,17824.297777777778,633.0,695.0
insist,17824.297777777778,633.0,695.0
instant,17824.297777777778,633.0,695.0
imposs,17824.297777777778,633.0,695.0
lepreau,17753.026100628933,634.0,699.0
background,17711.32857142857,635.0,700.0
independ,17683.0637254902,636.0,701.0
excess,17661.139705882353,637.0,702.0
shenker,17651.760000000002,638.0,703.0
aspect,17560.028333333335,639.0,704.0
studi,17560.028333333335,639.0,704.0
immedi,17523.75,640.0,706.0
lowest,17470.413333333334,641.0,707.0
move,17470.413333333334,641.0,707.0
sigcomm,17467.916666666668,642.0,709.0
activ,17462.85777777778,643.0,710.0
snmp,17325.675438596492,644.0,711.0
publishsubscrib,17290.62222222222,645.0,712.0
expens,17256.966025641028,646.0,713.0
multiattribut,17256.966025641028,646.0,713.0
middlewar,17205.488333333335,647.0,715.0
workload,17202.544871794875,648.0,716.0
understand,17202.544871794875,648.0,716.0
newchild,17166.05138888889,649.0,718.0
failedchild,17166.05138888889,649.0,718.0
newpar,17166.05138888889,649.0,718.0
greater,17151.654166666667,650.0,721.0
situat,17148.409,651.0,722.0
short,17148.409,651.0,722.0
nonmatch,17094.89375,652.0,724.0
tie,17094.89375,652.0,724.0
filter,17082.079710144928,653.0,726.0
cope,17082.079710144928,653.0,726.0
tr,17068.17777777778,654.0,728.0
