Name,IF,IFDenseRank,IFMinRank
obtain,18274.850000000002,221.0,221.0
sensordepend,18156.234375,222.0,222.0
persist,18127.311,223.0,223.0
email,18109.88947368421,224.0,224.0
bluetooth,18072.93793103448,225.0,225.0
wherefor,18049.59642857143,226.0,226.0
check,18041.746153846158,227.0,227.0
visibl,18017.472,228.0,228.0
leav,18007.916666666664,229.0,229.0
technolog,17962.5625,230.0,230.0
fuse,17958.8625,231.0,231.0
campu,17932.425,232.0,232.0
similar,17908.66,233.0,233.0
pass,17871.98,234.0,234.0
design,17826.222222222223,235.0,235.0
timestamp,17727.1925,236.0,236.0
left,17716.798611111113,237.0,237.0
execut,17667.138793103448,238.0,238.0
mechan,17653.77232142857,239.0,239.0
deriv,17609.409,240.0,240.0
term,17584.149999999998,241.0,241.0
team,17573.879166666666,242.0,242.0
solut,17545.335714285717,243.0,243.0
sim,17531.169230769232,244.0,244.0
belong,17515.980000000003,245.0,245.0
transform,17493.0,246.0,246.0
compar,17427.256,247.0,247.0
offer,17424.283333333333,248.0,248.0
creat,17417.58068181818,249.0,249.0
andor,17412.177272727276,250.0,250.0
particip,17386.875,251.0,251.0
protocol,17377.22222222222,252.0,252.0
remind,17359.864583333336,253.0,253.0
contextsensit,17353.925925925927,254.0,254.0
primari,17353.11111111111,255.0,255.0
poor,17280.424,256.0,256.0
transmit,17212.585185185184,257.0,257.0
core,17207.5640625,258.0,258.0
flexibl,17182.65,259.0,259.0
extens,17151.802884615387,260.0,260.0
pervas,17087.285483870968,261.0,261.0
algorithm,17059.7575,262.0,262.0
world,17008.979310344825,263.0,263.0
criteria,16989.892857142855,264.0,264.0
geograph,16869.521739130436,265.0,265.0
middlewar,16797.271153846155,266.0,266.0
databas,16768.977777777778,267.0,267.0
fusionattribut,16762.826612903227,268.0,268.0
softwar,16747.958333333332,269.0,269.0
classif,16738.474324324325,270.0,270.0
built,16732.350000000002,271.0,271.0
improv,16704.96370967742,272.0,272.0
contextu,16578.21724137931,273.0,273.0
move,16446.69090909091,274.0,274.0
local,16429.47,275.0,275.0
reduc,16429.23333333333,276.0,276.0
minimum,16429.23333333333,276.0,276.0
bound,16398.375,277.0,278.0
calcul,16361.113157894735,278.0,279.0
task,16283.205405405408,279.0,280.0
lowlevel,16242.2,280.0,281.0
dview,16200.722222222219,281.0,282.0
minut,16131.797058823528,282.0,283.0
ubiquit,16102.476923076923,283.0,284.0
formal,16067.465217391305,284.0,285.0
merg,15987.055,285.0,286.0
process,15957.233695652174,286.0,287.0
categori,15924.062,287.0,288.0
format,15907.684375,288.0,289.0
abil,15807.890625,289.0,290.0
short,15803.68695652174,290.0,291.0
assign,15792.066666666664,291.0,292.0
disturb,15790.658333333331,292.0,293.0
locationsens,15784.809677419355,293.0,294.0
remain,15590.287999999999,294.0,295.0
character,15566.576086956522,295.0,296.0
descript,15552.75185185185,296.0,297.0
allow,15503.062500000002,297.0,298.0
wide,15444.52380952381,298.0,299.0
day,15396.111111111108,299.0,300.0
queri,15349.599999999999,300.0,301.0
give,15288.195652173914,301.0,302.0
repositori,15249.05,302.0,303.0
measur,15207.99,303.0,304.0
easi,15200.588000000002,304.0,305.0
artefact,15180.608333333332,305.0,306.0
notif,15177.805263157892,306.0,307.0
comprehens,15167.63310810811,307.0,308.0
usabl,15154.172297297298,308.0,309.0
connect,15142.148863636365,309.0,310.0
prototyp,15115.820454545454,310.0,311.0
distil,15042.4375,311.0,312.0
look,14962.23181818182,312.0,313.0
proximityinform,14918.00625,313.0,314.0
encapsulationattribut,14849.317741935482,314.0,315.0
lead,14808.10185185185,315.0,316.0
sensorindepend,14795.6125,316.0,317.0
administr,14769.104,317.0,318.0
static,14754.5925,318.0,319.0
contextinform,14738.563636363639,319.0,320.0
simpli,14731.717857142856,320.0,321.0
recognit,14701.419117647058,321.0,322.0
anytim,14680.129545454547,322.0,323.0
crucial,14678.243999999999,323.0,324.0
layer,14605.429347826086,324.0,325.0
common,14600.755555555555,325.0,326.0
individu,14561.300000000001,326.0,327.0
run,14541.800000000001,327.0,328.0
due,14515.563000000002,328.0,329.0
consist,14468.521153846157,329.0,330.0
correspond,14443.199999999999,330.0,331.0
actual,14416.95,331.0,332.0
transport,14351.842592592591,332.0,333.0
coverag,14334.320000000002,333.0,334.0
found,14297.345833333333,334.0,335.0
control,14266.702419354839,335.0,336.0
name,14258.151136363635,336.0,337.0
profil,14258.151136363635,336.0,337.0
id,14232.650000000001,337.0,339.0
effect,14167.872,338.0,340.0
shown,14161.0625,339.0,341.0
oper,14047.800000000001,340.0,342.0
recipi,14004.9,341.0,343.0
side,13949.24375,342.0,344.0
aggreg,13854.42361111111,343.0,345.0
written,13793.389473684208,344.0,346.0
radio,13757.796,345.0,347.0
action,13751.833333333332,346.0,348.0
confer,13721.61,347.0,349.0
coars,13588.087,348.0,350.0
availabilitystatu,13531.082500000002,349.0,351.0
back,13523.566666666666,350.0,352.0
power,13491.066666666666,351.0,353.0
collabor,13470.1875,352.0,354.0
gather,13363.056,353.0,355.0
notion,13351.492647058825,354.0,356.0
aim,13340.966666666665,355.0,357.0
receiv,13320.737903225805,356.0,358.0
secondari,13281.484523809524,357.0,359.0
lectur,13185.772727272728,358.0,360.0
onlin,13167.4375,359.0,361.0
end,13124.18947368421,360.0,362.0
eas,13123.864000000001,361.0,363.0
replac,13117.698750000001,362.0,364.0
exampl,13115.666666666666,363.0,365.0
knowledg,13115.032432432434,364.0,366.0
space,13071.8,365.0,367.0
load,13070.166666666664,366.0,368.0
deliveri,13050.121296296295,367.0,369.0
occurr,13010.55,368.0,370.0
threedimension,12918.558823529413,369.0,371.0
meter,12847.281818181818,370.0,372.0
clock,12816.3,371.0,373.0
ongo,12732.4140625,372.0,374.0
achiev,12640.315217391304,373.0,375.0
comment,12589.675,374.0,376.0
suffici,12495.8,375.0,377.0
storag,12468.038,376.0,378.0
util,12425.241216216218,377.0,379.0
regist,12414.808333333332,378.0,380.0
cope,12383.988235294117,379.0,381.0
attent,12381.913,380.0,382.0
availabilitymanag,12377.805000000002,381.0,383.0
frontend,12352.965,382.0,384.0
ecarul,12352.477173913043,383.0,385.0
fulli,12303.802000000001,384.0,386.0
discuss,12288.535714285716,385.0,387.0
flower,12257.764285714286,386.0,388.0
purpos,12225.627272727274,387.0,389.0
step,12155.81111111111,388.0,390.0
workspac,12155.625,389.0,391.0
way,12115.484523809524,390.0,392.0
question,12064.8,391.0,393.0
full,12002.5,392.0,394.0
note,12000.882352941175,393.0,395.0
sum,11925.294444444444,394.0,396.0
manual,11876.721428571427,395.0,397.0
thesi,11801.43,396.0,398.0
phd,11801.43,396.0,398.0
need,11729.375,397.0,400.0
autom,11497.329375000001,398.0,401.0
acquisit,11497.329375000001,398.0,401.0
deploy,11459.6625,399.0,403.0
numer,11356.923958333333,400.0,404.0
underli,11309.23181818182,401.0,405.0
exploit,11309.23181818182,401.0,405.0
ideal,11197.625,402.0,407.0
bring,11187.73148148148,403.0,408.0
mous,11177.099999999999,404.0,409.0
stronger,11177.099999999999,404.0,409.0
older,11177.099999999999,404.0,409.0
footprint,11177.099999999999,404.0,409.0
fade,11177.099999999999,404.0,409.0
add,11155.585000000001,405.0,414.0
informationgroup,11155.585000000001,405.0,414.0
plugin,11082.27272727273,406.0,416.0
concern,10981.242391304346,407.0,417.0
share,10872.121874999999,408.0,418.0
locationcontext,10870.989583333332,409.0,419.0
birth,10771.158823529411,410.0,420.0
geometr,10756.186363636365,411.0,421.0
disadvantag,10715.74090909091,412.0,422.0
infrastructur,10704.917857142858,413.0,423.0
leonhard,10656.6625,414.0,424.0
ferscha,10646.371551724138,415.0,425.0
perceptualis,10593.473333333335,416.0,426.0
dedic,10593.473333333335,416.0,426.0
contrast,10550.24107142857,417.0,428.0
computercommun,10513.065625,418.0,429.0
subject,10513.065625,418.0,429.0
experiment,10472.916666666668,419.0,431.0
signal,10368.28,420.0,432.0
typic,10367.33306451613,421.0,433.0
freeli,10321.43125,422.0,434.0
mac,10262.421874999998,423.0,435.0
suppli,10257.886363636364,424.0,436.0
piec,10247.833333333332,425.0,437.0
complex,10247.833333333332,425.0,437.0
serial,10246.236,426.0,439.0
enumer,10216.504166666666,427.0,440.0
interpret,10177.875,428.0,441.0
usermachin,10151.083333333334,429.0,442.0
principl,10151.083333333334,429.0,442.0
quick,10132.968181818182,430.0,444.0
planview,10132.968181818182,430.0,444.0
creation,10067.470454545453,431.0,446.0
divers,10021.571875000001,432.0,447.0
surplu,9982.163888888888,433.0,448.0
keep,9905.06447368421,434.0,449.0
focus,9905.06447368421,434.0,449.0
graphic,9879.157894736842,435.0,451.0
unabl,9862.613636363636,436.0,452.0
let,9847.947,437.0,453.0
metainform,9845.826136363637,438.0,454.0
strongli,9809.05,439.0,455.0
decreas,9809.05,439.0,455.0
resubmit,9777.517647058825,440.0,457.0
chanc,9777.517647058825,440.0,457.0
aspect,9773.894047619047,441.0,459.0
movement,9758.693181818182,442.0,460.0
caus,9749.25394736842,443.0,461.0
multitud,9738.195,444.0,462.0
sure,9700.723684210527,445.0,463.0
softwareframework,9667.85,446.0,464.0
behaviour,9638.8,447.0,465.0
conform,9634.52380952381,448.0,466.0
problem,9628.67857142857,449.0,467.0
studi,9610.85,450.0,468.0
usercentr,9602.997727272728,451.0,469.0
unimport,9518.175000000001,452.0,470.0
prevent,9518.175000000001,452.0,470.0
organiz,9516.625,453.0,472.0
institut,9477.690517241379,454.0,473.0
log,9470.214285714284,455.0,474.0
past,9470.214285714284,455.0,474.0
potenti,9464.9,456.0,476.0
decis,9452.372222222222,457.0,477.0
partli,9415.715624999999,458.0,478.0
close,9381.229411764707,459.0,479.0
benefit,9349.297826086955,460.0,480.0
subchapt,9349.297826086955,460.0,480.0
instantmesseng,9310.84375,461.0,482.0
locationhistori,9301.921875,462.0,483.0
identif,9294.85,463.0,484.0
frequenc,9294.85,463.0,484.0
job,9276.872368421053,464.0,486.0
amount,9265.165,465.0,487.0
critic,9264.405405405405,466.0,488.0
depend,9264.323863636364,467.0,489.0
rout,9259.650000000001,468.0,490.0
vrmlmodel,9247.623529411763,469.0,491.0
idea,9222.48,470.0,492.0
techniqu,9199.757258064516,471.0,493.0
contextdimens,9191.916666666666,472.0,494.0
groupcontext,9191.916666666666,472.0,494.0
futur,9191.25,473.0,496.0
repositorylookup,9148.4225,474.0,497.0
contextattribut,9110.94193548387,475.0,498.0
bluetoothbas,9099.377272727274,476.0,499.0
bluetoothimplement,9099.377272727274,476.0,499.0
provis,9093.25,477.0,501.0
corridor,9085.684090909092,478.0,502.0
peertopeercommun,9042.25,479.0,503.0
thing,9041.75,480.0,504.0
paramet,9041.75,480.0,504.0
runtim,9011.551851851851,481.0,506.0
nativ,8978.772413793104,482.0,507.0
sensorimplement,8978.772413793104,482.0,507.0
challeng,8939.1328125,483.0,509.0
document,8934.078125,484.0,510.0
constantli,8919.56875,485.0,511.0
georgia,8913.06,486.0,512.0
offlin,8911.204545454546,487.0,513.0
date,8907.6,488.0,514.0
drop,8907.6,488.0,514.0
expiri,8907.6,488.0,514.0
post,8876.657142857142,489.0,517.0
read,8876.657142857142,489.0,517.0
killer,8796.375,490.0,519.0
separ,8781.78,491.0,520.0
unload,8778.9,492.0,521.0
historybas,8775.703125,493.0,522.0
difficult,8687.560227272726,494.0,523.0
sampl,8687.560227272726,494.0,523.0
rate,8687.560227272726,494.0,523.0
assembl,8667.342857142856,495.0,526.0
theori,8624.653333333334,496.0,527.0
basic,8573.756,497.0,528.0
univers,8498.442857142858,498.0,529.0
mention,8492.553333333333,499.0,530.0
request,8486.508333333333,500.0,531.0
major,8437.858333333334,501.0,532.0
observ,8421.783870967742,502.0,533.0
window,8399.649,503.0,534.0
modular,8384.716071428571,504.0,535.0
configur,8361.507142857143,505.0,536.0
rfidread,8356.86,506.0,537.0
hierarch,8354.025,507.0,538.0
accuracylevel,8347.791666666666,508.0,539.0
synonym,8335.65,509.0,540.0
choos,8335.65,509.0,540.0
imperi,8326.607692307693,510.0,542.0
london,8326.607692307693,510.0,542.0
wellknown,8316.287999999999,511.0,544.0
levelofdetail,8286.867999999999,512.0,545.0
dviewer,8276.820588235294,513.0,546.0
manner,8272.477777777778,514.0,547.0
floorplanbas,8272.477777777778,514.0,547.0
project,8264.132692307694,515.0,549.0
scienc,8257.34,516.0,550.0
schilit,8205.085714285713,517.0,551.0
bn,8205.085714285713,517.0,551.0
high,8152.252500000001,518.0,553.0
dey,8143.125,519.0,554.0
phone,8136.11590909091,520.0,555.0
call,8136.11590909091,520.0,555.0
region,8104.800000000001,521.0,557.0
clientsideimplement,8103.849999999999,522.0,558.0
directli,8102.325,523.0,559.0
follow,8102.325,523.0,559.0
eventbas,8047.799999999999,524.0,561.0
season,8036.466666666665,525.0,562.0
temperatur,8036.466666666665,525.0,562.0
split,7975.4738636363645,526.0,564.0
colleg,7952.128333333333,527.0,565.0
usa,7944.218181818182,528.0,566.0
orlando,7944.218181818182,528.0,566.0
gissattribut,7866.767647058824,529.0,568.0
least,7823.564583333334,530.0,569.0
upper,7823.564583333334,530.0,569.0
simpler,7811.861538461538,531.0,571.0
workshop,7792.8375,532.0,572.0
unplug,7787.648214285714,533.0,573.0
objectseg,7760.215217391305,534.0,574.0
green,7752.571666666667,535.0,575.0
circl,7752.571666666667,535.0,575.0
conveni,7703.077777777778,536.0,577.0
captur,7676.09375,537.0,578.0
memori,7676.09375,537.0,578.0
anyplac,7676.09375,537.0,578.0
similarli,7668.505263157894,538.0,581.0
write,7668.505263157894,538.0,581.0
proxi,7665.760869565218,539.0,583.0
boolean,7650.6285714285705,540.0,584.0
timeconsum,7647.283000000001,541.0,585.0
comparison,7647.283000000001,541.0,585.0
express,7639.5711538461555,542.0,587.0
demand,7636.094117647058,543.0,588.0
hall,7629.581818181819,544.0,589.0
sampler,7629.5199999999995,545.0,590.0
archaeolog,7608.7375,546.0,591.0
forumlik,7608.184615384615,547.0,592.0
bluetoothmodul,7578.889772727272,548.0,593.0
calibr,7562.511111111111,549.0,594.0
big,7562.511111111111,549.0,594.0
special,7552.576315789474,550.0,596.0
daili,7540.955882352941,551.0,597.0
month,7540.955882352941,551.0,597.0
logic,7540.955882352941,551.0,597.0
cp,7516.1392857142855,552.0,600.0
congruenc,7507.9206521739125,553.0,601.0
owner,7503.676470588235,554.0,602.0
hidden,7486.882407407407,555.0,603.0
appear,7486.882407407407,555.0,603.0
highest,7485.8083333333325,556.0,605.0
clientattribut,7484.953846153847,557.0,606.0
uniform,7484.953846153847,557.0,606.0
sensordata,7484.953846153847,557.0,606.0
test,7472.916666666666,558.0,609.0
period,7472.916666666666,558.0,609.0
paper,7448.879310344828,559.0,611.0
childloc,7404.730263157894,560.0,612.0
outdoor,7365.855681818182,561.0,613.0
incompar,7346.339285714285,562.0,614.0
unresolv,7346.339285714285,562.0,614.0
commentfeatur,7313.1882352941175,563.0,616.0
rssi,7272.143999999999,564.0,617.0
rfidtag,7272.143999999999,564.0,617.0
ephemer,7246.283333333334,565.0,619.0
broadli,7218.466666666666,566.0,620.0
wheel,7218.466666666666,566.0,620.0
reinvent,7218.466666666666,566.0,620.0
desk,7205.925,567.0,623.0
confront,7197.307894736841,568.0,624.0
biggest,7197.307894736841,568.0,624.0
qualifi,7122.5888888888885,569.0,626.0
contactlist,7122.5888888888885,569.0,626.0
click,7122.5888888888885,569.0,626.0
availabilityst,7097.287499999999,570.0,629.0
fulfil,7056.07205882353,571.0,630.0
opportun,7056.07205882353,571.0,630.0
wang,7043.2692307692305,572.0,632.0
gupta,7043.2692307692305,572.0,632.0
sk,7043.2692307692305,572.0,632.0
bodili,7043.2692307692305,572.0,632.0
pasco,7017.2,573.0,636.0
screenshot,6980.691666666666,574.0,637.0
bracket,6980.691666666666,574.0,637.0
return,6977.556818181819,575.0,639.0
locationrel,6977.556818181819,575.0,639.0
scan,6975.072,576.0,641.0
plug,6975.072,576.0,641.0
importantli,6905.2904761904765,577.0,643.0
absent,6863.235294117648,578.0,644.0
positioningsystem,6808.0984375,579.0,645.0
johann,6802.075,580.0,646.0
universitt,6802.075,580.0,646.0
stefan,6802.075,580.0,646.0
clemen,6802.075,580.0,646.0
kepler,6802.075,580.0,646.0
fr,6802.075,580.0,646.0
holzmann,6802.075,580.0,646.0
closer,6704.425,581.0,653.0
wirelessli,6701.716666666666,582.0,654.0
hide,6700.577777777778,583.0,655.0
socket,6631.912499999999,584.0,656.0
msn,6630.454545454546,585.0,657.0
meaning,6630.289772727273,586.0,658.0
sector,6630.289772727273,586.0,658.0
front,6630.289772727273,586.0,658.0
toplevel,6605.916666666665,587.0,661.0
pop,6600.5714285714275,588.0,662.0
criterion,6600.5714285714275,588.0,662.0
novemb,6577.433333333333,589.0,664.0
referenc,6538.4800000000005,590.0,665.0
know,6400.515789473684,591.0,666.0
groupentri,6400.515789473684,591.0,666.0
effort,6395.450999999999,592.0,668.0
strengthinform,6325.568181818182,593.0,669.0
modul,6325.568181818182,593.0,669.0
heighten,6263.427777777777,594.0,671.0
top,6263.427777777777,594.0,671.0
gisstoolbar,6263.427777777777,594.0,671.0
imag,6263.427777777777,594.0,671.0
button,6263.427777777777,594.0,671.0
locationinform,6263.427777777777,594.0,671.0
termin,6263.427777777777,594.0,671.0
catch,6226.863461538463,595.0,678.0
userinterfac,6209.2,596.0,679.0
initi,6203.26304347826,597.0,680.0
insert,6183.022222222222,598.0,681.0
reallif,6181.633333333332,599.0,682.0
floorplanview,6181.633333333332,599.0,682.0
counterpart,6181.633333333332,599.0,682.0
reach,6086.0404761904765,600.0,685.0
suitabl,6086.0404761904765,600.0,685.0
file,5908.379166666667,601.0,687.0
bluetoothtag,5794.545454545455,602.0,688.0
semant,5766.106666666667,603.0,689.0
section,5658.099999999999,604.0,690.0
host,5655.125,605.0,691.0
dissemin,5655.125,605.0,691.0
theimer,5655.125,605.0,691.0
printer,5626.533333333333,606.0,694.0
pure,5621.845238095238,607.0,695.0
softwarebas,5621.845238095238,607.0,695.0
track,5621.845238095238,607.0,695.0
commerci,5621.845238095238,607.0,695.0
campuswid,5621.845238095238,607.0,695.0
drawback,5595.347222222222,608.0,700.0
trace,5595.347222222222,608.0,700.0
reduct,5537.847222222222,609.0,702.0
cumul,5537.847222222222,609.0,702.0
prioriti,5537.847222222222,609.0,702.0
count,5537.847222222222,609.0,702.0
confid,5537.847222222222,609.0,702.0
nest,5391.5,610.0,707.0
necessarili,5391.5,610.0,707.0
ed,5367.894230769231,611.0,709.0
subtyp,5062.91875,612.0,710.0
columbia,5051.9125,613.0,711.0
stick,5020.9075,614.0,712.0
intellig,5019.192500000001,615.0,713.0
septemb,4958.4,616.0,714.0
unit,4958.4,616.0,714.0
domnitcheva,4907.01590909091,617.0,716.0
svetlana,4907.01590909091,617.0,716.0
enterpris,4888.1734375,618.0,718.0
wetic,4888.1734375,618.0,718.0
chen,4859.04,619.0,720.0
cybremind,4812.428571428571,620.0,721.0
abowd,4812.428571428571,620.0,721.0
handheld,4798.371428571428,621.0,723.0
huc,4798.371428571428,621.0,723.0
symposium,4798.371428571428,621.0,723.0
begin,4759.4,622.0,726.0
made,4615.0,623.0,727.0
interrel,4386.797058823529,624.0,728.0
dictionari,4386.797058823529,624.0,728.0
merriamwebst,4386.797058823529,624.0,728.0
jd,4345.150000000001,625.0,731.0
brown,4345.150000000001,625.0,731.0
bovey,4345.150000000001,625.0,731.0
pj,4345.150000000001,625.0,731.0
laboratori,4345.150000000001,625.0,731.0
attende,4132.207352941176,626.0,736.0
interest,4132.207352941176,626.0,736.0
research,3844.756666666666,627.0,738.0
survey,3844.756666666666,627.0,738.0
kotz,3844.756666666666,627.0,738.0
