Name,IF,IFDenseRank,IFMinRank
comput,28543.330147058827,91.0,91.0
unit,28475.5078125,92.0,92.0
signal,28352.878125,93.0,93.0
paper,28253.41544117647,94.0,94.0
effici,28134.65,95.0,95.0
manag,27899.717647058827,96.0,96.0
sleep,27668.1935483871,97.0,97.0
need,27652.58125,98.0,98.0
doesnt,27458.903703703705,99.0,99.0
period,27427.12875,100.0,100.0
discuss,27330.75,101.0,101.0
leader,27327.220689655172,102.0,102.0
control,27196.203125,103.0,103.0
filter,27150.381250000002,104.0,104.0
storag,26976.800000000003,105.0,105.0
goal,26968.462499999998,106.0,106.0
consumpt,26930.717187500002,107.0,107.0
coordin,26869.375,108.0,108.0
continu,26763.4125,109.0,109.0
exchang,26667.875,110.0,110.0
recept,26625.652777777777,111.0,111.0
mode,26516.445967741936,112.0,112.0
high,26441.228571428568,113.0,113.0
hour,26371.419827586207,114.0,114.0
idea,26285.718103448275,115.0,115.0
activ,26110.336000000003,116.0,116.0
ski,26019.611538461544,117.0,117.0
lp,25856.005882352943,118.0,118.0
final,25753.524999999998,119.0,119.0
minut,25686.666666666668,120.0,120.0
rf,25672.532236842104,121.0,121.0
person,25644.693333333333,122.0,122.0
peopl,25373.064705882352,123.0,123.0
least,25331.489130434784,124.0,124.0
advantag,25279.073387096778,125.0,125.0
gap,25274.59310344828,126.0,126.0
devic,25271.09090909091,127.0,127.0
combin,25263.425000000003,128.0,128.0
increas,25240.78333333333,129.0,129.0
start,25102.01153846154,130.0,130.0
adhoc,25096.670454545456,131.0,131.0
transmiss,24978.019852941175,132.0,132.0
matur,24915.653846153848,133.0,133.0
mean,24885.0,134.0,134.0
dump,24858.515625,135.0,135.0
member,24849.025925925922,136.0,136.0
subject,24700.891176470588,137.0,137.0
technolog,24669.868518518517,138.0,138.0
expect,24640.826923076926,139.0,139.0
lost,24453.375,140.0,140.0
approxim,24404.453125,141.0,141.0
second,24365.734615384616,142.0,142.0
accuraci,24351.444444444445,143.0,143.0
concept,24295.711363636365,144.0,144.0
luxuri,24262.06129032258,145.0,145.0
emerg,24235.210294117645,146.0,146.0
turn,24186.076,147.0,147.0
plb,24124.712903225805,148.0,148.0
interest,23993.434999999998,149.0,149.0
carri,23961.454545454544,150.0,150.0
suppos,23935.457692307693,151.0,151.0
reduc,23925.05172413793,152.0,152.0
long,23918.777777777774,153.0,153.0
chanc,23838.4,154.0,154.0
byte,23814.578125,155.0,155.0
accur,23777.7265625,156.0,156.0
distribut,23770.263461538463,157.0,157.0
addit,23704.384615384617,158.0,158.0
propag,23678.580625000002,159.0,159.0
find,23512.558928571427,160.0,160.0
describ,23484.863235294117,161.0,161.0
recent,23469.95357142857,162.0,162.0
constraint,23378.5125,163.0,163.0
earlier,23267.4,164.0,164.0
direct,23195.727272727272,165.0,165.0
extrem,23088.55648148148,166.0,166.0
world,23010.58695652174,167.0,167.0
popular,22986.403846153848,168.0,168.0
solv,22955.883653846155,169.0,169.0
strength,22892.737500000003,170.0,170.0
refer,22796.442105263155,171.0,171.0
pass,22772.36153846154,172.0,172.0
solut,22749.290384615386,173.0,173.0
set,22717.77894736842,174.0,174.0
canyon,22674.725806451614,175.0,175.0
mote,22543.815714285713,176.0,176.0
develop,22528.41964285714,177.0,177.0
techniqu,22494.381666666664,178.0,178.0
ap,22493.63676470588,179.0,179.0
rout,22412.859375,180.0,180.0
accid,22387.875,181.0,181.0
gsm,22315.4203125,182.0,182.0
packet,22225.116666666665,183.0,183.0
presenc,22191.102000000003,184.0,184.0
show,22181.454545454544,185.0,185.0
shown,22139.672727272726,186.0,186.0
year,22115.080769230768,187.0,187.0
ensur,21975.516875,188.0,188.0
max,21958.92685185185,189.0,189.0
scheme,21851.98020833333,190.0,190.0
relat,21840.46153846154,191.0,191.0
deploy,21810.889130434785,192.0,192.0
size,21761.973,193.0,193.0
updat,21753.434210526313,194.0,194.0
monitor,21539.17,195.0,195.0
lifetch,21517.5,196.0,196.0
chang,21371.885714285716,197.0,197.0
tradeoff,21276.445652173912,198.0,198.0
team,21193.23214285714,199.0,199.0
view,21147.771739130432,200.0,200.0
extern,21114.6,201.0,201.0
futur,21059.94444444444,202.0,202.0
oper,21014.995,203.0,203.0
assum,20980.251041666663,204.0,204.0
incorpor,20934.9619047619,205.0,205.0
interv,20854.404347826086,206.0,206.0
convey,20850.65,207.0,207.0
min,20798.99074074074,208.0,208.0
uniqu,20775.880434782608,209.0,209.0
hot,20753.892647058823,210.0,210.0
function,20738.196000000004,211.0,211.0
section,20697.796875,212.0,212.0
peer,20668.462499999998,213.0,213.0
secur,20654.23947368421,214.0,214.0
scenario,20574.321428571428,215.0,215.0
skier,20499.95,216.0,216.0
mobil,20465.179411764708,217.0,217.0
bit,20433.05909090909,218.0,218.0
note,20357.63333333333,219.0,219.0
map,20336.491666666665,220.0,220.0
hand,20293.875,221.0,221.0
main,20288.904347826086,222.0,222.0
capabl,20268.0275,223.0,223.0
stay,20179.182692307695,224.0,224.0
environ,20178.798387096773,225.0,225.0
cliff,20148.73,226.0,226.0
intermitt,20118.605000000003,227.0,227.0
depend,20111.7375,228.0,228.0
leadership,20106.533333333333,229.0,229.0
remain,20047.499375000003,230.0,230.0
unlik,20014.073863636364,231.0,231.0
includ,20012.88,232.0,232.0
miss,20002.494117647057,233.0,233.0
trigger,19983.905,234.0,234.0
method,19950.5075,235.0,235.0
clear,19904.123076923075,236.0,236.0
part,19859.56,237.0,237.0
transfer,19824.432608695653,238.0,238.0
zebranet,19786.23947368421,239.0,239.0
choos,19696.95,240.0,240.0
take,19684.678,241.0,241.0
averag,19672.999999999996,242.0,242.0
handshak,19661.543478260868,243.0,243.0
forest,19614.651923076923,244.0,244.0
movement,19581.195454545454,245.0,245.0
assign,19556.20434782609,246.0,246.0
wildlif,19503.992045454546,247.0,247.0
die,19450.839130434782,248.0,248.0
build,19423.96875,249.0,249.0
walk,19377.64326923077,250.0,250.0
dens,19273.69,251.0,251.0
reli,19102.552,252.0,252.0
employ,19098.7475,253.0,253.0
measur,19064.55,254.0,254.0
fall,19036.8675,255.0,255.0
adjust,18951.957142857143,256.0,256.0
organ,18850.10875,257.0,257.0
equip,18842.192045454547,258.0,258.0
similarli,18836.866304347826,259.0,259.0
put,18776.819230769233,260.0,260.0
tabl,18776.361363636366,261.0,261.0
dynam,18757.354166666668,262.0,262.0
drop,18714.96388888889,263.0,263.0
identifi,18690.114705882355,264.0,264.0
servic,18660.544,265.0,265.0
evalu,18636.630882352943,266.0,266.0
station,18611.49375,267.0,267.0
wear,18608.095,268.0,268.0
key,18550.56,269.0,269.0
term,18470.023750000004,270.0,270.0
head,18430.8075,271.0,271.0
back,18366.11724137931,272.0,272.0
insitu,18308.74117647059,273.0,273.0
criteria,18264.306451612905,274.0,274.0
draw,18240.40689655172,275.0,275.0
nation,18214.427941176473,276.0,276.0
concern,18067.278846153848,277.0,277.0
rain,18038.501923076925,278.0,278.0
enter,18025.847619047618,279.0,279.0
citi,18018.908333333333,280.0,280.0
adapt,17967.022500000003,281.0,281.0
drain,17963.66,282.0,282.0
indoor,17937.375,283.0,283.0
arriv,17919.076388888887,284.0,284.0
big,17887.636904761905,285.0,285.0
remot,17852.95760869565,286.0,286.0
fail,17846.6,287.0,287.0
algorithm,17832.455,288.0,288.0
architectur,17748.0,289.0,289.0
end,17733.505434782608,290.0,290.0
life,17691.545454545452,291.0,291.0
icu,17685.34833333333,292.0,292.0
conserv,17659.999999999996,293.0,293.0
differ,17637.709090909088,294.0,294.0
form,17616.642857142855,295.0,295.0
achiev,17592.140625,296.0,296.0
mountain,17577.635227272727,297.0,297.0
line,17473.341346153848,298.0,298.0
divid,17412.834782608694,299.0,299.0
reach,17368.466666666664,300.0,300.0
victim,17363.75625,301.0,301.0
simul,17335.984615384616,302.0,302.0
dont,17315.347368421048,303.0,303.0
circl,17235.014516129035,304.0,304.0
constrain,17199.36842105263,305.0,305.0
messag,17188.834210526315,306.0,306.0
properti,17180.416666666668,307.0,307.0
avail,17165.36842105263,308.0,308.0
privaci,17165.36842105263,308.0,308.0
attempt,17156.292592592592,309.0,310.0
difficult,17061.703125,310.0,311.0
gsmgpr,17048.885833333334,311.0,312.0
greater,17047.657291666666,312.0,313.0
skyscrap,17045.19230769231,313.0,314.0
fourphas,17039.744791666664,314.0,315.0
context,16997.202,315.0,316.0
trivial,16946.9375,316.0,317.0
significantli,16877.864423076924,317.0,318.0
individu,16817.770833333332,318.0,319.0
static,16697.5,319.0,320.0
focu,16632.399999999998,320.0,321.0
deep,16547.907499999998,321.0,322.0
focus,16483.8375,322.0,323.0
clock,16352.86896551724,323.0,324.0
delet,16346.984782608695,324.0,325.0
illustr,16326.802884615387,325.0,326.0
built,16305.331730769232,326.0,327.0
feet,16239.594,327.0,328.0
meet,16238.435294117646,328.0,329.0
worn,16207.00367647059,329.0,330.0
park,16198.794166666668,330.0,331.0
longer,16098.474375000002,331.0,332.0
consist,16050.892500000002,332.0,333.0
abstract,16047.75,333.0,334.0
xy,16036.95,334.0,335.0
rest,15882.208695652173,335.0,336.0
precis,15828.919117647058,336.0,337.0
situat,15779.5,337.0,338.0
order,15739.012499999999,338.0,339.0
sensorbas,15738.220588235294,339.0,340.0
plan,15665.86153846154,340.0,341.0
paramet,15607.466666666665,341.0,342.0
resourc,15457.095000000001,342.0,343.0
complex,15456.599999999999,343.0,344.0
regular,15421.42,344.0,345.0
toler,15419.911111111109,345.0,346.0
repres,15418.322500000002,346.0,347.0
aim,15309.32894736842,347.0,348.0
loos,15301.36293103448,348.0,349.0
estim,15284.439130434785,349.0,350.0
entir,15242.409722222223,350.0,351.0
anim,15234.595588235294,351.0,352.0
region,15200.168749999999,352.0,353.0
lostinjur,15159.749999999998,353.0,354.0
avalanch,15138.27,354.0,355.0
explain,15063.566666666666,355.0,356.0
automat,15053.7,356.0,357.0
costeffect,15022.888157894737,357.0,358.0
compris,14940.402941176471,358.0,359.0
purpos,14939.066666666666,359.0,360.0
specif,14932.518750000001,360.0,361.0
cheap,14927.868000000002,361.0,362.0
util,14920.249999999998,362.0,363.0
short,14865.56842105263,363.0,364.0
behalf,14822.655555555555,364.0,365.0
phone,14795.592,365.0,366.0
cell,14795.592,365.0,366.0
leav,14771.625,366.0,368.0
viabl,14671.851923076925,367.0,369.0
wild,14648.654411764704,368.0,370.0
reason,14617.728846153846,369.0,371.0
wakeup,14598.975,370.0,372.0
modul,14581.265909090907,371.0,373.0
zebra,14576.408823529411,372.0,374.0
studi,14468.573076923078,373.0,375.0
impact,14419.254807692309,374.0,376.0
essenti,14413.409090909092,375.0,377.0
wireless,14396.699999999999,376.0,378.0
return,14357.349999999999,377.0,379.0
uav,14350.875,378.0,380.0
boundari,14341.949999999999,379.0,381.0
judici,14280.9375,380.0,382.0
made,14232.971250000002,381.0,383.0
lifetim,14220.661764705883,382.0,384.0
rigor,14213.15789473684,383.0,385.0
format,14195.439999999999,384.0,386.0
avoid,14151.868421052632,385.0,387.0
initi,14133.686666666665,386.0,388.0
overlap,14132.654545454547,387.0,389.0
successor,14128.428571428569,388.0,390.0
maximum,14089.755555555555,389.0,391.0
conclud,14075.821052631578,390.0,392.0
wellknown,14017.773913043477,391.0,393.0
car,13960.157142857144,392.0,394.0
cellular,13930.785,393.0,395.0
resort,13920.869565217388,394.0,396.0
mention,13873.946428571428,395.0,397.0
free,13818.199999999999,396.0,398.0
similar,13754.407500000001,397.0,399.0
children,13747.58,398.0,400.0
place,13726.166666666666,399.0,401.0
realist,13718.297368421052,400.0,402.0
field,13709.067307692309,401.0,403.0
manner,13616.533333333331,402.0,404.0
uptod,13607.273333333334,403.0,405.0
synchron,13516.187931034481,404.0,406.0
behavior,13510.189814814814,405.0,407.0
forward,13468.704545454546,406.0,408.0
join,13398.245833333332,407.0,409.0
decid,13395.897222222222,408.0,410.0
upload,13384.519047619047,409.0,411.0
altern,13304.293749999999,410.0,412.0
lesser,13283.999999999998,411.0,413.0
switch,13261.943750000002,412.0,414.0
box,13254.92403846154,413.0,415.0
day,13225.449999999999,414.0,416.0
replic,13202.975,415.0,417.0
spread,13183.829032258063,416.0,418.0
holder,13157.320000000002,417.0,419.0
sourc,13052.108333333332,418.0,420.0
alkalin,13003.065625,419.0,421.0
constant,12958.144736842105,420.0,422.0
challeng,12830.94,421.0,423.0
membership,12774.377777777776,422.0,424.0
eras,12763.853846153846,423.0,425.0
indirect,12736.56346153846,424.0,426.0
accept,12735.15,425.0,427.0
execut,12707.617500000002,426.0,428.0
queri,12662.786956521739,427.0,429.0
posit,12633.466666666665,428.0,430.0
timeslot,12605.8625,429.0,431.0
constantli,12596.1953125,430.0,432.0
basic,12591.294444444446,431.0,433.0
appli,12557.529761904761,432.0,434.0
onsit,12522.1875,433.0,435.0
plagu,12522.1875,433.0,435.0
inher,12522.1875,433.0,435.0
modern,12522.1875,433.0,435.0
greatest,12522.1875,433.0,435.0
avert,12520.076470588236,434.0,440.0
hisher,12510.329464285713,435.0,441.0
perform,12364.1546875,436.0,442.0
proactiv,12273.911764705883,437.0,443.0
flood,12268.991304347825,438.0,444.0
timemultiplex,12161.448750000001,439.0,445.0
harvest,12136.385,440.0,446.0
broadcast,12098.701388888887,441.0,447.0
mechan,12028.891875000001,442.0,448.0
rocki,12025.176470588236,443.0,449.0
accumul,11998.724999999999,444.0,450.0
lastknownloc,11986.522916666667,445.0,451.0
bear,11986.522916666667,445.0,451.0
relay,11895.386904761903,446.0,453.0
heavi,11892.804411764708,447.0,454.0
valu,11888.979629629628,448.0,455.0
expir,11876.4765625,449.0,456.0
hadnt,11860.196428571426,450.0,457.0
urban,11766.947368421052,451.0,458.0
sort,11739.066666666666,452.0,459.0
typic,11699.699038461538,453.0,460.0
left,11655.670833333334,454.0,461.0
correctli,11630.576923076924,455.0,462.0
deduc,11611.493478260869,456.0,463.0
wait,11568.598529411765,457.0,464.0
mile,11557.631249999999,458.0,465.0
specifi,11483.435294117648,459.0,466.0
quickli,11407.661111111109,460.0,467.0
narrow,11393.980000000001,461.0,468.0
mind,11388.62738095238,462.0,469.0
bulki,11369.1875,463.0,470.0
connectionless,11301.288235294118,464.0,471.0
calcul,11285.999999999998,465.0,472.0
vicin,11260.07105263158,466.0,473.0
exponenti,11250.766304347824,467.0,474.0
acknowledg,11232.222222222223,468.0,475.0
conduct,11216.0125,469.0,476.0
disadvantag,11212.157894736843,470.0,477.0
pervas,11203.712,471.0,478.0
alloc,11167.804166666665,472.0,479.0
httpcselcscoloradoeduhuangjhcenwitsindexhtm,11153.05714285714,473.0,480.0
systemlevel,11089.086842105262,474.0,481.0
innov,11089.086842105262,474.0,481.0
randomli,11069.736842105263,475.0,483.0
latitud,11023.499999999998,476.0,484.0
longitud,11023.499999999998,476.0,484.0
rais,11019.23,477.0,486.0
question,11019.23,477.0,486.0
intersect,10981.369565217392,478.0,488.0
scarc,10900.35625,479.0,489.0
pm,10859.732812499999,480.0,490.0
wake,10786.22222222222,481.0,491.0
integ,10758.092307692308,482.0,492.0
download,10733.26923076923,483.0,493.0
common,10711.827499999998,484.0,494.0
origin,10691.519642857142,485.0,495.0
nonlineofsight,10643.5875,486.0,496.0
integr,10603.028846153848,487.0,497.0
rfbase,10600.288461538461,488.0,498.0
bs,10579.263333333334,489.0,499.0
belong,10529.473684210525,490.0,500.0
symposium,10517.0,491.0,501.0
devis,10494.621428571429,492.0,502.0
preserv,10459.604166666666,493.0,503.0
fit,10439.699999999999,494.0,504.0
establish,10432.38260869565,495.0,505.0
phase,10409.144736842103,496.0,506.0
directli,10403.588235294117,497.0,507.0
share,10403.588235294117,497.0,507.0
object,10399.313235294117,498.0,509.0
anticip,10325.419736842103,499.0,510.0
choic,10319.280681818182,500.0,511.0
check,10295.748913043479,501.0,512.0
demonstr,10287.220192307694,502.0,513.0
ieee,10281.503125,503.0,514.0
suburban,10259.6,504.0,515.0
sky,10259.6,504.0,515.0
implant,10228.82142857143,505.0,517.0
jacket,10228.82142857143,505.0,517.0
geographicawar,10217.2921875,506.0,519.0
benefit,10217.2921875,506.0,519.0
foot,10207.376785714285,507.0,521.0
offer,10204.230681818182,508.0,522.0
regul,10193.294444444442,509.0,523.0
condit,10193.294444444442,509.0,523.0
rabaey,10187.713636363636,510.0,525.0
climber,10185.55652173913,511.0,526.0
higher,10185.55652173913,511.0,526.0
lack,10134.956,512.0,528.0
happen,10073.96590909091,513.0,529.0
httpwwwaeromedixcom,10055.025,514.0,530.0
geograph,10010.247058823528,515.0,531.0
extract,9989.324999999999,516.0,532.0
complement,9964.147500000001,517.0,533.0
difficulttoreach,9947.712500000001,518.0,534.0
airplan,9947.712500000001,518.0,534.0
simpli,9947.712500000001,518.0,534.0
occur,9894.728571428572,519.0,537.0
httpwwwonstarcom,9886.55,520.0,538.0
correspond,9878.515625,521.0,539.0
factor,9801.794318181817,522.0,540.0
varieti,9801.794318181817,522.0,540.0
oneandahalf,9781.932954545455,523.0,542.0
outer,9776.632894736842,524.0,543.0
anchor,9776.632894736842,524.0,543.0
propos,9776.632894736842,524.0,543.0
configur,9769.987500000001,525.0,546.0
particip,9750.173333333334,526.0,547.0
increment,9747.84375,527.0,548.0
periodicallyin,9746.166666666666,528.0,549.0
guarante,9742.99,529.0,550.0
discard,9742.99,529.0,550.0
ten,9742.028571428571,530.0,552.0
correct,9738.470454545455,531.0,553.0
fulli,9738.470454545455,531.0,553.0
hear,9728.25,532.0,555.0
candid,9728.25,532.0,555.0
perspect,9720.438888888888,533.0,557.0
press,9715.396875,534.0,558.0
mah,9700.682291666666,535.0,559.0
capac,9700.682291666666,535.0,559.0
pattern,9582.778571428571,536.0,561.0
ubiquit,9557.869736842104,537.0,562.0
badg,9521.4,538.0,563.0
featur,9475.891176470588,539.0,564.0
copi,9468.634782608695,540.0,565.0
occasion,9458.936666666666,541.0,566.0
slot,9449.54705882353,542.0,567.0
schedul,9448.057894736841,543.0,568.0
berkeley,9440.61328125,544.0,569.0
catastroph,9411.418421052631,545.0,570.0
button,9411.418421052631,545.0,570.0
coverag,9376.70681818182,546.0,572.0
inject,9376.640000000001,547.0,573.0
fals,9376.640000000001,547.0,573.0
ampli,9333.020833333332,548.0,575.0
construct,9333.020833333332,548.0,575.0
sensi,9329.464285714286,549.0,577.0
creat,9327.788461538461,550.0,578.0
widearea,9327.665789473684,551.0,579.0
collid,9307.550000000001,552.0,580.0
reset,9278.611111111111,553.0,581.0
predefin,9278.611111111111,553.0,581.0
boot,9264.696428571428,554.0,583.0
chip,9264.696428571428,554.0,583.0
lightweight,9249.090277777777,555.0,585.0
lowcost,9249.090277777777,555.0,585.0
extra,9246.755555555555,556.0,587.0
space,9246.755555555555,556.0,587.0
sunset,9216.331034482759,557.0,589.0
survey,9169.963157894736,558.0,590.0
subset,9116.834210526316,559.0,591.0
reliant,9080.015789473684,560.0,592.0
onstar,9056.75357142857,561.0,593.0
total,9043.863157894737,562.0,594.0
bk,9043.863157894737,562.0,594.0
highlevel,9010.022368421052,563.0,596.0
descript,9010.022368421052,563.0,596.0
local,8999.626315789474,564.0,598.0
beutel,8995.175000000001,565.0,599.0
savares,8995.175000000001,565.0,599.0
interoper,8978.0625,566.0,601.0
occasionallyconnect,8978.0625,566.0,601.0
bulletproof,8966.1,567.0,603.0
info,8912.471739130433,568.0,604.0
shake,8912.471739130433,568.0,604.0
prerecord,8878.4775,569.0,606.0
arrang,8877.1921875,570.0,607.0
looselycoupl,8867.8125,571.0,608.0
commonlyavail,8805.969230769231,572.0,609.0
strateg,8800.113636363636,573.0,610.0
dot,8784.616346153847,574.0,611.0
dark,8784.616346153847,574.0,611.0
bp,8772.5,575.0,613.0
link,8772.5,575.0,613.0
comfort,8764.370588235295,576.0,615.0
hesh,8764.370588235295,576.0,615.0
sirf,8756.22222222222,577.0,617.0
sever,8751.657894736842,578.0,618.0
famili,8721.374999999998,579.0,619.0
widespread,8705.639285714286,580.0,620.0
today,8705.639285714286,580.0,620.0
intellig,8681.125833333334,581.0,622.0
board,8681.125833333334,581.0,622.0
larger,8673.461538461539,582.0,624.0
wrong,8664.625,583.0,625.0
branch,8664.625,583.0,625.0
landscap,8664.625,583.0,625.0
fallen,8664.625,583.0,625.0
prefer,8661.951562499999,584.0,629.0
bring,8661.951562499999,584.0,629.0
evenli,8632.145454545454,585.0,631.0
cheaper,8624.564,586.0,632.0
optim,8593.75,587.0,633.0
conclus,8593.75,587.0,633.0
support,8593.072222222221,588.0,635.0
piec,8585.5859375,589.0,636.0
woken,8585.5859375,589.0,636.0
bandwidth,8521.697368421053,590.0,638.0
minimum,8521.697368421053,590.0,638.0
cheapest,8507.118333333332,591.0,640.0
slow,8499.709375,592.0,641.0
alarm,8484.019999999999,593.0,642.0
notion,8477.791666666666,594.0,643.0
introduc,8477.791666666666,594.0,643.0
milehour,8476.199999999999,595.0,645.0
pda,8472.860869565216,596.0,646.0
patrol,8472.860869565216,596.0,646.0
resourceconstrain,8465.486111111111,597.0,648.0
lot,8451.54411764706,598.0,649.0
brace,8434.87205882353,599.0,650.0
observ,8387.31625,600.0,651.0
instruct,8387.31625,600.0,651.0
sight,8371.453846153847,601.0,653.0
kid,8350.980000000001,602.0,654.0
hightow,8321.208333333332,603.0,655.0
borriello,8321.208333333332,603.0,655.0
shade,8259.89230769231,604.0,657.0
lighter,8259.89230769231,604.0,657.0
gees,8197.5,605.0,659.0
cospassarsat,8192.410714285714,606.0,660.0
version,8192.410714285714,606.0,660.0
exist,8187.9,607.0,662.0
fairli,8187.9,607.0,662.0
friendli,8186.161764705882,608.0,664.0
fast,8177.34,609.0,665.0
rapidli,8157.121590909091,610.0,666.0
complet,8157.121590909091,610.0,666.0
detect,8148.725,611.0,668.0
identif,8148.725,611.0,668.0
infrar,8148.725,611.0,668.0
room,8148.725,611.0,668.0
femal,8127.793333333334,612.0,672.0
endang,8127.793333333334,612.0,672.0
sniff,8127.793333333334,612.0,672.0
smaller,8123.723611111111,613.0,675.0
computercommun,8118.375000000001,614.0,676.0
experiment,8118.375000000001,614.0,676.0
program,8110.2025,615.0,678.0
obstacl,8101.48,616.0,679.0
street,8101.48,616.0,679.0
flown,8067.389473684211,617.0,681.0
plane,8067.389473684211,617.0,681.0
lowaltitud,8067.389473684211,617.0,681.0
historybas,7982.236363636363,618.0,684.0
ordinari,7969.547368421053,619.0,685.0
overnight,7934.257894736841,620.0,686.0
camp,7934.257894736841,620.0,686.0
keep,7878.1,621.0,688.0
wide,7878.1,621.0,688.0
rti,7877.5,622.0,690.0
timedivis,7847.484210526315,623.0,691.0
multiplex,7847.484210526315,623.0,691.0
distinguish,7801.408333333332,624.0,693.0
kaiser,7792.875,625.0,694.0
potti,7792.875,625.0,694.0
walkietalki,7749.003260869565,626.0,696.0
nsdi,7739.212500000001,627.0,697.0
frequent,7727.890909090909,628.0,698.0
failur,7709.287499999999,629.0,699.0
crucial,7709.287499999999,629.0,699.0
scatter,7673.157142857142,630.0,701.0
internet,7659.75,631.0,702.0
custom,7617.8761904761905,632.0,703.0
hardwar,7596.919736842105,633.0,704.0
busi,7584.828260869565,634.0,705.0
effort,7547.184210526316,635.0,706.0
histori,7538.25,636.0,707.0
overview,7537.194736842105,637.0,708.0
project,7537.194736842105,637.0,708.0
lion,7531.71923076923,638.0,710.0
migrat,7531.71923076923,638.0,710.0
follow,7531.71923076923,638.0,710.0
tight,7530.089285714285,639.0,713.0
issu,7515.010294117647,640.0,714.0
test,7499.763888888889,641.0,715.0
bird,7490.260714285713,642.0,716.0
good,7471.326136363637,643.0,717.0
boulder,7465.226923076924,644.0,718.0
coupl,7465.226923076924,644.0,718.0
month,7450.740000000001,645.0,720.0
probabl,7402.824074074073,646.0,721.0
buri,7356.149999999999,647.0,722.0
night,7350.765625000001,648.0,723.0
rich,7297.613636363636,649.0,724.0
command,7297.613636363636,649.0,724.0
chose,7283.623148148147,650.0,726.0
timetol,7283.623148148147,650.0,726.0
notic,7230.464285714285,651.0,728.0
preliminari,7230.464285714285,651.0,728.0
infocom,7172.493750000001,652.0,730.0
decrement,7145.179687499999,653.0,731.0
twoaxi,7126.590909090909,654.0,732.0
mtsca,7126.590909090909,654.0,732.0
pressur,7126.590909090909,654.0,732.0
sens,7126.590909090909,654.0,732.0
acceler,7126.590909090909,654.0,732.0
barometr,7126.590909090909,654.0,732.0
vibrat,7046.261363636364,655.0,738.0
impli,7044.001136363637,656.0,739.0
oneway,7044.001136363637,656.0,739.0
fragil,6996.6,657.0,741.0
padmanabhan,6981.2625,658.0,742.0
