Name,IF,IFDenseRank,IFMinRank
check,13205.826666666666,112.0,113.0
end,13146.516666666666,113.0,114.0
qo,13128.412698412696,114.0,115.0
host,13087.34693877551,115.0,116.0
list,13041.170995670995,116.0,117.0
tech,12942.383928571431,117.0,118.0
detail,12932.34268707483,118.0,119.0
processor,12911.716748768473,119.0,120.0
account,12885.641025641025,120.0,121.0
purpos,12792.433333333332,121.0,122.0
run,12784.438095238094,122.0,123.0
state,12732.294217687075,123.0,124.0
section,12487.015306122448,124.0,125.0
enhanc,12439.607142857141,125.0,126.0
level,12351.948717948719,126.0,127.0
flag,12329.244047619046,127.0,128.0
observ,12212.04120879121,128.0,129.0
learn,12083.348571428573,129.0,130.0
collect,12057.48866213152,130.0,131.0
creat,11997.086419753085,131.0,132.0
petroleum,11994.199999999999,132.0,133.0
prepar,11969.859126984125,133.0,134.0
compon,11908.30045351474,134.0,135.0
histori,11842.207039337474,135.0,136.0
authent,11783.59238095238,136.0,137.0
request,11726.708333333332,137.0,138.0
domain,11654.410256410258,138.0,139.0
link,11560.96,139.0,140.0
product,11551.464285714286,140.0,141.0
globu,11545.81142857143,141.0,142.0
specifi,11531.19254658385,142.0,143.0
scenario,11479.962857142858,143.0,144.0
wait,11444.907142857142,144.0,145.0
abil,11441.238095238095,145.0,146.0
capabl,11422.525510204081,146.0,147.0
respect,11347.07142857143,147.0,148.0
particip,11343.809523809523,148.0,149.0
larg,11318.095238095237,149.0,150.0
accuraci,11291.219211822661,150.0,151.0
strateg,11243.611111111111,151.0,152.0
time,11170.661904761904,152.0,153.0
document,11121.145021645021,153.0,154.0
int,11037.069727891156,154.0,155.0
intercampu,10907.21371882086,155.0,156.0
directori,10890.69761904762,156.0,157.0
show,10852.194616977225,157.0,158.0
doesnt,10788.410256410256,158.0,159.0
ref,10675.210084033613,159.0,160.0
start,10660.11038961039,160.0,161.0
identifi,10655.221674876846,161.0,162.0
server,10627.888888888887,162.0,163.0
submiss,10585.85969387755,163.0,164.0
tabl,10522.840579710144,164.0,165.0
portal,10492.541666666666,165.0,166.0
heavili,10485.48717948718,166.0,167.0
promis,10449.833333333332,167.0,168.0
extern,10417.415435139574,168.0,169.0
convent,10415.625,169.0,170.0
austin,10342.182539682539,170.0,171.0
argument,10292.521164021164,171.0,172.0
clientserv,10258.812169312168,172.0,173.0
serv,10238.685185185182,173.0,174.0
readili,10227.682539682539,174.0,175.0
fact,10203.382653061222,175.0,176.0
gather,10202.965714285714,176.0,177.0
consist,10083.58906525573,177.0,178.0
uncertainti,10076.809523809523,178.0,179.0
higher,10027.420634920634,179.0,180.0
sustain,10027.420634920634,179.0,180.0
paradigm,9988.371848739496,180.0,182.0
luo,9939.714285714284,181.0,183.0
kim,9939.714285714284,181.0,183.0
vadap,9939.714285714284,181.0,183.0
initi,9932.335164835165,182.0,186.0
node,9886.499999999998,183.0,187.0
outreach,9861.445970695971,184.0,188.0
train,9861.445970695971,184.0,188.0
conf,9851.238095238095,185.0,190.0
accomplish,9807.763546798029,186.0,191.0
step,9793.857142857143,187.0,192.0
emerg,9783.037815126048,188.0,193.0
infrastructur,9779.953125,189.0,194.0
scienc,9749.622448979591,190.0,195.0
complet,9738.676190476192,191.0,196.0
dattagupta,9655.714285714286,192.0,197.0
fund,9642.942176870749,193.0,198.0
technolog,9621.197802197801,194.0,199.0
result,9616.078431372549,195.0,200.0
back,9588.919047619047,196.0,201.0
toolkit,9567.401785714284,197.0,202.0
schlumberg,9510.023809523811,198.0,203.0
year,9435.5,199.0,204.0
discuss,9421.199999999999,200.0,205.0
suitabl,9309.641025641025,201.0,206.0
batch,9282.8,202.0,207.0
templat,9268.333333333332,203.0,208.0
conclus,9211.05500821018,204.0,209.0
depart,9201.33630952381,205.0,210.0
term,9126.121794871795,206.0,211.0
share,9072.761904761905,207.0,212.0
commun,9067.72789115646,208.0,213.0
configur,9047.266666666666,209.0,214.0
case,8933.104761904762,210.0,215.0
correspond,8903.607843137255,211.0,216.0
middlewar,8895.49319727891,212.0,217.0
foster,8881.414285714285,213.0,218.0
polici,8860.38095238095,214.0,219.0
web,8837.931428571428,215.0,220.0
histor,8819.991596638656,216.0,221.0
avail,8806.660714285714,217.0,222.0
minim,8806.567901234566,218.0,223.0
mastercontrol,8801.285714285714,219.0,224.0
stack,8770.108465608466,220.0,225.0
replac,8756.67816091954,221.0,226.0
code,8756.67816091954,221.0,226.0
monitor,8753.590476190477,222.0,228.0
includ,8718.916666666666,223.0,229.0
respons,8698.636904761905,224.0,230.0
advanc,8697.56746031746,225.0,231.0
taesung,8613.267857142857,226.0,232.0
ping,8613.267857142857,226.0,232.0
ravi,8613.267857142857,226.0,232.0
tool,8600.489010989011,227.0,235.0
forecast,8593.869642857144,228.0,236.0
oil,8530.3,229.0,237.0
teragrid,8499.885714285714,230.0,238.0
integr,8487.159863945577,231.0,239.0
deriv,8444.052028218695,232.0,240.0
ttu,8408.047052154196,233.0,241.0
seri,8370.42857142857,234.0,242.0
descript,8368.676020408164,235.0,243.0
medicin,8309.096938775509,236.0,244.0
bioscienc,8309.096938775509,236.0,244.0
maintain,8296.941391941393,237.0,246.0
masterslav,8269.00680272109,238.0,247.0
andor,8211.511904761905,239.0,248.0
login,8211.04,240.0,249.0
longer,8151.74016563147,241.0,250.0
messagepass,8136.374149659863,242.0,251.0
alloc,8127.733333333334,243.0,252.0
lesson,8106.714285714284,244.0,253.0
gridport,8097.011904761905,245.0,254.0
tacc,8044.809523809525,246.0,255.0
deploy,8021.181122448978,247.0,256.0
tx,7958.328571428571,248.0,257.0
scale,7928.65873015873,249.0,258.0
continu,7912.994047619049,250.0,259.0
paper,7903.047619047619,251.0,260.0
overview,7890.186507936508,252.0,261.0
region,7886.184353741496,253.0,262.0
connect,7886.184353741496,253.0,262.0
nation,7886.184353741496,253.0,262.0
campu,7886.184353741496,253.0,262.0
employ,7866.877192982455,254.0,266.0
school,7813.756613756613,255.0,267.0
predict,7801.342592592592,256.0,268.0
pacman,7727.147619047619,257.0,269.0
take,7676.8271221532095,258.0,270.0
serial,7676.8271221532095,258.0,270.0
reduc,7645.238095238095,259.0,272.0
grambas,7544.465714285715,260.0,273.0
spe,7508.740259740261,261.0,274.0
air,7499.868055555556,262.0,275.0
choos,7485.047619047618,263.0,276.0
equal,7443.06766917293,264.0,277.0
ideal,7443.06766917293,264.0,277.0
light,7440.551020408162,265.0,279.0
comparison,7440.551020408162,265.0,279.0
lsf,7427.121428571429,266.0,281.0
pb,7427.121428571429,266.0,281.0
lightweight,7389.408521303259,267.0,283.0
function,7389.408521303259,267.0,283.0
exceed,7373.061904761904,268.0,285.0
potenti,7348.722222222222,269.0,286.0
benefit,7348.722222222222,269.0,286.0
dn,7183.938775510204,270.0,288.0
subject,7149.880952380953,271.0,289.0
extens,7117.718367346939,272.0,290.0
appear,7112.866402116401,273.0,291.0
analyz,7083.9625850340135,274.0,292.0
ga,7043.550865800866,275.0,293.0
em,7016.271428571428,276.0,294.0
motiv,6975.64906832298,277.0,295.0
hydrocarbon,6966.604166666667,278.0,296.0
summari,6955.590062111801,279.0,297.0
engag,6955.590062111801,279.0,297.0
hipcat,6899.652777777777,280.0,299.0
pend,6897.664285714285,281.0,300.0
wiki,6881.622767857142,282.0,301.0
jid,6807.471428571429,283.0,302.0
murray,6804.614285714285,284.0,303.0
sill,6804.614285714285,284.0,303.0
divid,6795.285714285715,285.0,305.0
vol,6767.115384615386,286.0,306.0
well,6743.223809523811,287.0,307.0
delay,6729.419047619048,288.0,308.0
virtual,6720.2821869488525,289.0,309.0
technic,6719.084415584415,290.0,310.0
crosscovari,6689.265873015872,291.0,311.0
estim,6689.265873015872,291.0,311.0
invest,6683.562271062271,292.0,313.0
role,6683.562271062271,292.0,313.0
mechan,6643.725170068027,293.0,315.0
task,6631.133004926109,294.0,316.0
remov,6631.133004926109,294.0,316.0
secondari,6604.612244897959,295.0,318.0
gum,6560.047619047619,296.0,319.0
construct,6548.447204968945,297.0,320.0
hpc,6532.142857142857,298.0,321.0
queue,6530.073809523809,299.0,322.0
ground,6506.913832199547,300.0,323.0
import,6506.913832199547,300.0,323.0
stem,6506.913832199547,300.0,323.0
break,6506.913832199547,300.0,323.0
environment,6506.913832199547,300.0,323.0
mimic,6504.731092436974,301.0,328.0
ra,6439.710317460316,302.0,329.0
curv,6431.383458646616,303.0,330.0
kaman,6409.205357142857,304.0,331.0
gridmapfil,6399.767573696145,305.0,332.0
nativ,6399.767573696145,305.0,332.0
gateway,6380.142857142857,306.0,334.0
otr,6359.752747252747,307.0,335.0
proc,6264.2012987012995,308.0,336.0
impli,6253.90056022409,309.0,337.0
ampl,6248.5199999999995,310.0,338.0
insight,6248.5199999999995,310.0,338.0
read,6234.171428571428,311.0,340.0
behavior,6215.406926406927,312.0,341.0
subscrib,6203.785714285715,313.0,342.0
client,6195.857142857142,314.0,343.0
current,6195.857142857142,314.0,343.0
control,6177.697278911565,315.0,345.0
builtin,6177.697278911565,315.0,345.0
modul,6177.697278911565,315.0,345.0
power,6177.697278911565,315.0,345.0
exhibit,6140.969696969697,316.0,349.0
consortium,6101.468253968254,317.0,350.0
ticket,6092.745535714285,318.0,351.0
moinmoin,6092.745535714285,318.0,351.0
enabl,6031.673469387754,319.0,353.0
primari,6031.673469387754,319.0,353.0
laboratori,6031.673469387754,319.0,353.0
display,6031.673469387754,319.0,353.0
storag,6031.673469387754,319.0,353.0
sensor,6031.673469387754,319.0,353.0
wrapper,5949.151260504201,320.0,359.0
ut,5908.079365079366,321.0,360.0
major,5908.079365079366,321.0,360.0
internet,5908.079365079366,321.0,360.0
rice,5908.079365079366,321.0,360.0
carri,5908.079365079366,321.0,360.0
slave,5903.833333333333,322.0,365.0
treat,5903.833333333333,322.0,365.0
httpwwwteragridorg,5892.296703296704,323.0,367.0
evensen,5892.296703296704,323.0,367.0
vision,5837.356321839081,324.0,369.0
competit,5837.356321839081,324.0,369.0
command,5766.582142857143,325.0,371.0
select,5766.582142857143,325.0,371.0
column,5766.582142857143,325.0,371.0
gwp,5766.582142857143,325.0,371.0
distinguish,5740.194235588971,326.0,375.0
pertin,5727.255639097744,327.0,376.0
aspect,5726.92230576441,328.0,377.0
ratio,5726.92230576441,328.0,377.0
processortolicens,5726.92230576441,328.0,377.0
debug,5720.812030075187,329.0,380.0
gsissh,5720.812030075187,329.0,380.0
timestep,5705.877551020407,330.0,382.0
cross,5705.877551020407,330.0,382.0
covari,5705.877551020407,330.0,382.0
proxi,5659.239047619048,331.0,385.0
present,5656.270676691729,332.0,386.0
built,5645.268571428572,333.0,387.0
multipl,5645.268571428572,333.0,387.0
top,5645.268571428572,333.0,387.0
merit,5637.142857142857,334.0,390.0
feb,5616.337662337663,335.0,391.0
gpir,5600.201904761905,336.0,392.0
statu,5600.201904761905,336.0,392.0
port,5600.201904761905,336.0,392.0
quick,5593.466666666667,337.0,395.0
daili,5592.130952380952,338.0,396.0
revoc,5592.130952380952,338.0,396.0
basi,5592.130952380952,338.0,396.0
crl,5592.130952380952,338.0,396.0
good,5575.496598639455,339.0,400.0
paramet,5567.2328042328045,340.0,401.0
dispatch,5542.224089635854,341.0,402.0
contrast,5522.104395604395,342.0,403.0
frequent,5507.999999999999,343.0,404.0
static,5507.999999999999,343.0,404.0
discoveri,5507.999999999999,343.0,404.0
chang,5507.999999999999,343.0,404.0
rang,5506.721804511278,344.0,408.0
week,5506.721804511278,344.0,408.0
month,5506.721804511278,344.0,408.0
script,5464.14761904762,345.0,411.0
interoper,5460.456140350878,346.0,412.0
hostnameminigarhpccttuedu,5449.26455026455,347.0,413.0
hostnameantaeushpccttuedu,5449.26455026455,347.0,413.0
calcul,5449.26455026455,347.0,413.0
block,5449.26455026455,347.0,413.0
condit,5420.892857142857,348.0,417.0
latest,5420.892857142857,348.0,417.0
propag,5419.880952380952,349.0,419.0
station,5368.0,350.0,420.0
intern,5362.112244897958,351.0,421.0
accredit,5362.112244897958,351.0,421.0
igtf,5362.112244897958,351.0,421.0
untar,5357.537593984962,352.0,424.0
inputfil,5357.537593984962,352.0,424.0
ad,5304.455357142857,353.0,426.0
addit,5304.455357142857,353.0,426.0
final,5279.368421052631,354.0,428.0
turn,5225.823529411764,355.0,429.0
dmwarp,5225.823529411764,355.0,429.0
uptod,5214.176470588235,356.0,431.0
instruct,5214.176470588235,356.0,431.0
repres,5174.273809523808,357.0,433.0
need,5162.632653061224,358.0,434.0
satisfi,5142.955357142857,359.0,435.0
thyagaraja,5122.571428571428,360.0,436.0
huang,5122.571428571428,360.0,436.0
httptigreportalhipcatnet,5122.571428571428,360.0,436.0
elsevi,5122.571428571428,360.0,436.0
chaffin,5122.571428571428,360.0,436.0
dooley,5122.571428571428,360.0,436.0
custom,5115.34693877551,361.0,442.0
span,5072.614468864469,362.0,443.0
hand,5026.288359788358,363.0,444.0
target,4934.185714285714,364.0,445.0
workforc,4911.746031746032,365.0,446.0
graduatefaculti,4911.746031746032,365.0,446.0
varieti,4901.895943562609,366.0,448.0
subset,4901.895943562609,366.0,448.0
vdt,4901.895943562609,366.0,448.0
store,4891.127819548871,367.0,451.0
annual,4841.0649350649355,368.0,452.0
mean,4800.327380952381,369.0,453.0
dmprol,4800.327380952381,369.0,453.0
cpu,4778.052154195011,370.0,455.0
tenfold,4767.813664596273,371.0,456.0
procur,4767.813664596273,371.0,456.0
least,4767.813664596273,371.0,456.0
method,4725.903439153439,372.0,459.0
caus,4711.711904761904,373.0,460.0
independ,4711.711904761904,373.0,460.0
possibl,4711.711904761904,373.0,460.0
sequenti,4675.539682539682,374.0,463.0
benefici,4632.185941043084,375.0,464.0
sourc,4622.826923076924,376.0,465.0
knowledg,4622.826923076924,376.0,465.0
languag,4615.791666666667,377.0,467.0
write,4615.791666666667,377.0,467.0
simpl,4615.791666666667,377.0,467.0
format,4615.791666666667,377.0,467.0
lloyd,4581.489795918367,378.0,471.0
acknowledg,4581.489795918367,378.0,471.0
heinz,4581.489795918367,378.0,471.0
exploit,4581.489795918367,378.0,471.0
prof,4581.489795918367,378.0,471.0
enterpris,4581.489795918367,378.0,471.0
akhil,4581.489795918367,378.0,471.0
enkfjt,4576.8452380952385,379.0,478.0
actv,4576.8452380952385,379.0,478.0
epil,4576.8452380952385,379.0,478.0
wrap,4576.8452380952385,379.0,478.0
streamlin,4573.059523809524,380.0,482.0
queu,4566.4914285714285,381.0,483.0
characterist,4566.4914285714285,381.0,483.0
cron,4566.4914285714285,381.0,483.0
dmepil,4551.987394957982,382.0,486.0
fashion,4530.658385093167,383.0,487.0
group,4530.658385093167,383.0,487.0
measur,4515.814814814815,384.0,489.0
assist,4477.472222222222,385.0,490.0
rapid,4477.472222222222,385.0,490.0
retriev,4408.29081632653,386.0,492.0
featur,4337.388392857143,387.0,493.0
commandlin,4337.388392857143,387.0,493.0
reconcil,4290.775510204081,388.0,495.0
tutori,4246.688311688312,389.0,496.0
unlik,4241.111111111111,390.0,497.0
lock,4241.111111111111,390.0,497.0
emactv,4236.026785714285,391.0,499.0
similarli,4236.026785714285,391.0,499.0
outputfil,4177.556390977443,392.0,501.0
locat,4177.556390977443,392.0,501.0
sept,4166.428571428571,393.0,503.0
stage,4161.004761904762,394.0,504.0
gridftp,4161.004761904762,394.0,504.0
bandwidth,4161.004761904762,394.0,504.0
machin,4161.004761904762,394.0,504.0
submit,4106.033613445378,395.0,508.0
prolog,4051.279761904762,396.0,509.0
mont,3946.901960784314,397.0,510.0
carlo,3946.901960784314,397.0,510.0
scientif,3834.545787545788,398.0,512.0
thoma,3826.1160714285716,399.0,513.0
boisseau,3826.1160714285716,399.0,513.0
journal,3512.624649859944,400.0,515.0
sensit,3512.624649859944,400.0,515.0
resolut,3512.624649859944,400.0,515.0
emanuel,3512.624649859944,400.0,515.0
societi,3512.624649859944,400.0,515.0
coeffici,3512.624649859944,400.0,515.0
analyt,3512.624649859944,400.0,515.0
milliken,3512.624649859944,400.0,515.0
herrera,3459.8076923076924,401.0,523.0
llorent,3459.8076923076924,401.0,523.0
huedo,3459.8076923076924,401.0,523.0
montero,3459.8076923076924,401.0,523.0
springer,3459.8076923076924,401.0,523.0
crosssect,3330.8333333333335,402.0,528.0
view,3330.8333333333335,402.0,528.0
averi,3314.15,403.0,530.0
vefr,3230.3833333333337,404.0,531.0
eh,3230.3833333333337,404.0,531.0
post,3202.26455026455,405.0,533.0
db,3164.4571428571426,406.0,534.0
mclaughlin,3164.4571428571426,406.0,534.0
jafarpour,3164.4571428571426,406.0,534.0
oct,3164.4571428571426,406.0,534.0
sge,3122.4404761904766,407.0,538.0
gram,3122.4404761904766,407.0,538.0
ed,3018.0714285714284,408.0,540.0
devagowda,3011.636363636364,409.0,541.0
nov,3011.636363636364,409.0,541.0
anaheim,3011.636363636364,409.0,541.0
arroyonegret,3011.636363636364,409.0,541.0
reynold,3011.636363636364,409.0,541.0
discret,3011.636363636364,409.0,541.0
reed,3011.539682539683,410.0,547.0
mcgee,3011.539682539683,410.0,547.0
da,3011.539682539683,410.0,547.0
wenau,3011.539682539683,410.0,547.0
blackburn,3011.539682539683,410.0,547.0
phi,3011.539682539683,410.0,547.0
wild,3011.539682539683,410.0,547.0
blatecki,3011.539682539683,410.0,547.0
livni,3011.539682539683,410.0,547.0
pord,3011.539682539683,410.0,547.0
kramer,3011.539682539683,410.0,547.0
olson,3011.539682539683,410.0,547.0
wrthwein,3011.539682539683,410.0,547.0
petravick,3011.539682539683,410.0,547.0
gardner,3011.539682539683,410.0,547.0
caskey,3002.590476190476,411.0,562.0
httpvdtcswiscedu,3002.590476190476,411.0,562.0
griphyn,3002.590476190476,411.0,562.0
perez,3002.590476190476,411.0,562.0
report,3002.590476190476,411.0,562.0
realiti,2828.041666666667,412.0,567.0
yoon,2828.041666666667,412.0,567.0
chapter,2828.041666666667,412.0,567.0
son,2828.041666666667,412.0,567.0
fox,2828.041666666667,412.0,567.0
chichest,2828.041666666667,412.0,567.0
berman,2828.041666666667,412.0,567.0
httpotrsorg,2828.041666666667,412.0,567.0
vasco,2828.041666666667,412.0,567.0
john,2828.041666666667,412.0,567.0
global,2828.041666666667,412.0,567.0
build,2828.041666666667,412.0,567.0
hey,2828.041666666667,412.0,567.0
npaci,2828.041666666667,412.0,567.0
dw,2828.041666666667,412.0,567.0
wiley,2828.041666666667,412.0,567.0
china,2564.3333333333335,413.0,583.0
dec,2564.3333333333335,413.0,583.0
reg,2148.9285714285716,414.0,585.0
southwest,2148.9285714285716,414.0,585.0
nvdal,1941.1875000000002,415.0,587.0
johnsen,1941.1875000000002,415.0,587.0
la,1901.0,416.0,589.0
orlean,1901.0,416.0,589.0
differ,1901.0,416.0,589.0
pp,1028.75,417.0,592.0
refer,816.9642857142857,418.0,593.0
kesselman,816.9642857142857,418.0,593.0
aanonsen,376.07142857142856,419.0,595.0
si,376.07142857142856,419.0,595.0
