Name,IF,IFDenseRank,IFMinRank
vote,31298.827627627626,141.0,142.0
precis,31259.111111111106,142.0,143.0
contribut,31065.371428571427,143.0,144.0
determin,31061.144715447157,144.0,145.0
equal,31051.356790123453,145.0,146.0
call,30837.037037037033,146.0,147.0
graviti,30827.35746031746,147.0,148.0
protocol,30809.800766283523,148.0,149.0
neighbor,30748.533333333333,149.0,150.0
probabl,30716.037426900584,150.0,151.0
provid,30686.185185185182,151.0,152.0
fatal,30604.64861111111,152.0,153.0
lower,30600.15,153.0,154.0
specif,30548.4,154.0,155.0
situat,30544.593548387093,155.0,156.0
run,30499.34933333333,156.0,157.0
margin,30455.347222222223,157.0,158.0
upper,30399.13804713805,158.0,159.0
practic,30386.780626780626,159.0,160.0
ultrasound,30326.672053872055,160.0,161.0
distributionbas,30134.780626780626,161.0,162.0
exploit,30056.888888888887,162.0,163.0
micaz,30018.25882352941,163.0,164.0
soft,29985.706666666672,164.0,165.0
creat,29773.499999999996,165.0,166.0
default,29713.284848484847,166.0,167.0
commun,29634.90857142857,167.0,168.0
benefit,29626.9164021164,168.0,169.0
factor,29618.249999999996,169.0,170.0
paramet,29596.086021505376,170.0,171.0
shrink,29434.64912280702,171.0,172.0
sourc,29363.111111111117,172.0,173.0
weight,29222.879999999994,173.0,174.0
report,29186.733333333337,174.0,175.0
independ,29180.991304347826,175.0,176.0
calibr,29140.093447293446,176.0,177.0
reprocess,29095.582491582496,177.0,178.0
word,29086.545098039216,178.0,179.0
listendetectassemblereport,29071.402298850575,179.0,180.0
suffici,29066.49129129129,180.0,181.0
long,29065.961269841267,181.0,182.0
step,29063.106976744188,182.0,183.0
full,29052.252525252523,183.0,184.0
assumpt,29011.42365591398,184.0,185.0
reflect,28986.57407407407,185.0,186.0
control,28970.1945945946,186.0,187.0
relationship,28961.47047619048,187.0,188.0
multisequ,28817.90541310541,188.0,189.0
uniformli,28760.14814814815,189.0,190.0
mirag,28596.334722222222,190.0,191.0
issu,28547.356140350872,191.0,192.0
centroid,28474.795555555556,192.0,193.0
center,28459.322875816993,193.0,194.0
complex,28286.74074074074,194.0,195.0
narrow,28221.347474747476,195.0,196.0
foot,28173.718954248365,196.0,197.0
mechan,28170.214141414144,197.0,198.0
wireless,28155.97660818713,198.0,199.0
empir,28146.739534883716,199.0,200.0
research,27929.787134502923,200.0,201.0
rangebas,27912.362962962958,201.0,202.0
grid,27828.762962962963,202.0,203.0
support,27823.462222222224,203.0,204.0
procedur,27786.96711111111,204.0,205.0
incomplet,27748.016374269002,205.0,206.0
exact,27711.83492063492,206.0,207.0
repeat,27642.645751633987,207.0,208.0
occur,27545.303703703703,208.0,209.0
compens,27538.355555555558,209.0,210.0
unlik,27473.366666666665,210.0,211.0
drop,27466.02356902357,211.0,212.0
size,27447.24126984127,212.0,213.0
defin,27367.092255892258,213.0,214.0
advanc,27246.62013888889,214.0,215.0
predecessor,27213.333333333332,215.0,216.0
anchorfre,27192.880555555555,216.0,217.0
real,27033.14747474748,217.0,218.0
overhead,26917.42222222222,218.0,219.0
space,26884.31570881226,219.0,220.0
type,26875.8,220.0,221.0
identifi,26834.154248366016,221.0,222.0
adjac,26784.09501915709,222.0,223.0
timestamp,26781.34236111111,223.0,224.0
prefer,26684.987654320987,224.0,225.0
anchorbas,26654.361904761903,225.0,226.0
divid,26588.96200716846,226.0,227.0
term,26574.955555555553,227.0,228.0
easili,26542.656790123456,228.0,229.0
onedimension,26542.358974358973,229.0,230.0
largescal,26526.814814814814,230.0,231.0
expect,26506.22801932367,231.0,232.0
successor,26495.813468013468,232.0,233.0
singl,26482.54074074074,233.0,234.0
conclud,26412.915915915917,234.0,235.0
significantli,26392.311627906976,235.0,236.0
suppos,26385.51111111111,236.0,237.0
max,26285.320261437908,237.0,238.0
eras,26270.406130268195,238.0,239.0
joint,26221.791666666664,239.0,240.0
close,26100.950264550265,240.0,241.0
embed,26091.259259259255,241.0,242.0
shape,26085.221621621626,242.0,243.0
slope,26082.333333333332,243.0,244.0
decreas,26067.09629629629,244.0,245.0
side,26028.964102564107,245.0,246.0
uniform,26001.89166666667,246.0,247.0
version,25962.44946236559,247.0,248.0
devic,25962.121212121212,248.0,249.0
theoret,25881.003584229395,249.0,250.0
flexibl,25867.977777777774,250.0,251.0
phenomenon,25857.99111111111,251.0,252.0
affect,25801.76,252.0,253.0
costli,25755.591503267973,253.0,254.0
faster,25733.05,254.0,255.0
architectur,25731.623809523804,255.0,256.0
extend,25521.347222222223,256.0,257.0
robust,25484.844444444447,257.0,258.0
dash,25476.997333333336,258.0,259.0
simultan,25403.228673835125,259.0,260.0
found,25387.049999999996,260.0,261.0
origin,25371.64102564103,261.0,262.0
diamet,25367.288194444445,262.0,263.0
strategi,25354.199999999997,263.0,264.0
unloc,25347.378378378377,264.0,265.0
low,25343.66153846154,265.0,266.0
chanc,25271.329861111113,266.0,267.0
slightli,25177.03973063973,267.0,268.0
meter,25104.75061728395,268.0,269.0
fall,25081.043478260868,269.0,270.0
circl,25044.27619047619,270.0,271.0
assum,24979.82222222222,271.0,272.0
field,24979.68148148148,272.0,273.0
wsn,24700.46476190476,273.0,274.0
sens,24654.75042735043,274.0,275.0
discov,24423.28,275.0,276.0
object,24390.4494949495,276.0,277.0
relat,24293.565432098763,277.0,278.0
updat,24216.599176954733,278.0,279.0
analysi,24207.940501792116,279.0,280.0
ad,24080.826666666668,280.0,281.0
overview,24053.44375,281.0,282.0
speaker,24024.990476190476,282.0,283.0
ms,23898.517562724013,283.0,284.0
hand,23813.155555555557,284.0,285.0
function,23687.34502923977,285.0,286.0
overlap,23617.05294117647,286.0,287.0
od,23410.54358974359,287.0,288.0
differ,23367.458333333332,288.0,289.0
describ,23358.13869731801,289.0,290.0
radio,23262.474074074074,290.0,291.0
group,23230.02125603865,291.0,292.0
includ,23228.18383838384,292.0,293.0
obstacl,23197.3,293.0,294.0
critic,23185.822222222218,294.0,295.0
extens,23168.870967741932,295.0,296.0
similarli,23124.845833333333,296.0,297.0
loss,23092.01212121212,297.0,298.0
messag,23017.66436781609,298.0,299.0
fewer,22993.217391304344,299.0,300.0
ap,22966.47729468599,300.0,301.0
econom,22852.354248366017,301.0,302.0
sequenti,22776.270370370366,302.0,303.0
repres,22751.67017543859,303.0,304.0
nondb,22730.56507936508,304.0,305.0
consider,22687.94871794872,305.0,306.0
scale,22604.357575757575,306.0,307.0
connect,22583.166666666668,307.0,308.0
condit,22576.72222222222,308.0,309.0
delay,22571.287356321838,309.0,310.0
lineofsight,22481.601346801348,310.0,311.0
reveal,22427.18333333333,311.0,312.0
energi,22317.16339869281,312.0,313.0
enhanc,22316.504166666666,313.0,314.0
descript,22267.416425120773,314.0,315.0
individu,22240.837499999998,315.0,316.0
help,22162.114583333332,316.0,317.0
timespac,22091.109764309764,317.0,318.0
rigid,22091.109764309764,317.0,318.0
good,21991.31313131313,318.0,320.0
prevent,21969.286956521737,319.0,321.0
linebas,21966.65454545455,320.0,322.0
acoust,21889.43209876543,321.0,323.0
made,21829.79298245614,322.0,324.0
bring,21787.493004115226,323.0,325.0
briefli,21766.235294117647,324.0,326.0
fact,21701.449275362316,325.0,327.0
fail,21608.84938271605,326.0,328.0
respond,21605.38666666666,327.0,329.0
categori,21568.12,328.0,330.0
layout,21552.626086956523,329.0,331.0
divers,21520.281159420287,330.0,332.0
equat,21471.212903225805,331.0,333.0
air,21468.503703703704,332.0,334.0
curv,21424.666666666664,333.0,335.0
explan,21413.30256410256,334.0,336.0
wavepropagationbas,21381.03076923077,335.0,337.0
light,21362.47407407407,336.0,338.0
sever,21361.234567901232,337.0,339.0
choos,21358.208641975307,338.0,340.0
feedback,21318.77333333333,339.0,341.0
randomli,21257.754629629628,340.0,342.0
main,21254.495555555557,341.0,343.0
rank,21253.24444444444,342.0,344.0
straight,21168.95163398693,343.0,345.0
adopt,21129.151515151516,344.0,346.0
firstli,21109.370666666666,345.0,347.0
sake,21068.740740740737,346.0,348.0
success,21004.76140350877,347.0,349.0
transmit,20897.272222222222,348.0,350.0
knowledg,20886.41176470588,349.0,351.0
realist,20809.854700854703,350.0,352.0
correct,20797.155555555553,351.0,353.0
depict,20789.256038647345,352.0,354.0
rate,20787.49565217391,353.0,355.0
eventpropag,20678.665656565656,354.0,356.0
straightlinescan,20666.494871794872,355.0,357.0
rare,20654.953846153847,356.0,358.0
instanc,20649.849275362318,357.0,359.0
miss,20521.368253968252,358.0,360.0
extract,20487.745185185184,359.0,361.0
massiv,20485.233015873015,360.0,362.0
element,20461.77688888889,361.0,363.0
reason,20416.286868686868,362.0,364.0
slop,20401.42304526749,363.0,365.0
react,20305.087581699347,364.0,366.0
converg,20264.818357487922,365.0,367.0
constant,20240.242424242424,366.0,368.0
central,20238.19797979798,367.0,369.0
vertic,20201.180444444446,368.0,370.0
broadcast,20185.057142857142,369.0,371.0
spacetim,20109.666666666668,370.0,372.0
signific,20107.151440329217,371.0,373.0
wider,19944.60170940171,372.0,374.0
search,19925.985185185185,373.0,375.0
degre,19861.880459770116,374.0,376.0
modifi,19794.545454545456,375.0,377.0
studi,19728.053333333333,376.0,378.0
fix,19725.726495726496,377.0,379.0
consequ,19639.835294117645,378.0,380.0
updatemap,19621.255892255893,379.0,381.0
doesnt,19605.044444444444,380.0,382.0
detriment,19505.85,381.0,383.0
emphas,19505.185185185182,382.0,384.0
gapbas,19466.17543859649,383.0,385.0
listen,19379.66913580247,384.0,386.0
guid,19244.399999999998,385.0,387.0
acb,19218.711111111108,386.0,388.0
ident,19204.750537634405,387.0,389.0
similar,19203.85902777778,388.0,390.0
millisecond,19193.675985663078,389.0,391.0
dot,19140.55811965812,390.0,392.0
bigger,19116.078222222222,391.0,393.0
open,19095.466666666667,392.0,394.0
sort,19024.565656565657,393.0,395.0
cog,19024.38787878788,394.0,396.0
easi,19024.358024691355,395.0,397.0
deflect,18950.247953216374,396.0,398.0
code,18943.22962962963,397.0,399.0
khz,18866.826455026454,398.0,400.0
care,18672.13333333333,399.0,401.0
stationari,18625.220202020202,400.0,402.0
select,18556.312962962962,401.0,403.0
timesynchron,18537.086419753083,402.0,404.0
frontier,18523.666666666664,403.0,405.0
surfac,18523.666666666664,403.0,405.0
tabl,18504.92753623188,404.0,407.0
separ,18496.666666666668,405.0,408.0
getboundari,18278.165217391303,406.0,409.0
cover,18243.04061302682,407.0,410.0
quickli,18178.79703703704,408.0,411.0
access,18069.73526570048,409.0,412.0
media,18069.73526570048,409.0,412.0
remain,17984.602898550726,410.0,414.0
roughli,17870.81333333333,411.0,415.0
dramat,17853.12857142857,412.0,416.0
challeng,17829.56380952381,413.0,417.0
seq,17786.68888888889,414.0,418.0
desir,17781.78835978836,415.0,419.0
gp,17781.718996415766,416.0,420.0
potenti,17679.26502057613,417.0,421.0
launch,17582.676543209873,418.0,422.0
storag,17519.437037037034,419.0,423.0
shade,17412.053333333333,420.0,424.0
bomb,17407.736363636366,421.0,425.0
twodimension,17350.254545454543,422.0,426.0
configur,17323.22564102564,423.0,427.0
pernod,17313.01075268817,424.0,428.0
stardust,17241.51111111111,425.0,429.0
signal,17232.855967078187,426.0,430.0
consid,17216.98571428571,427.0,431.0
denot,17147.774074074074,428.0,432.0
hexagon,17147.774074074074,428.0,432.0
offer,17137.487542087543,429.0,434.0
top,17107.172727272726,430.0,435.0
refer,17098.291111111113,431.0,436.0
easytoget,17085.81818181818,432.0,437.0
sensi,17052.583333333332,433.0,438.0
tell,17036.892444444446,434.0,439.0
produc,17032.645614035086,435.0,440.0
pairwis,17017.048275862067,436.0,441.0
cdf,17005.060683760683,437.0,442.0
choic,16993.70505050505,438.0,443.0
multipath,16971.2547008547,439.0,444.0
importantli,16950.94970760234,440.0,445.0
classifi,16910.01777777778,441.0,446.0
interv,16905.256790123454,442.0,447.0
laser,16818.130864197527,443.0,448.0
fourth,16793.66153846154,444.0,449.0
ssmall,16769.834666666666,445.0,450.0
gray,16768.01851851852,446.0,451.0
thick,16768.01851851852,446.0,451.0
smallest,16746.04927536232,447.0,453.0
lighthous,16733.225925925923,448.0,454.0
partit,16681.189333333332,449.0,455.0
star,16608.548611111113,450.0,456.0
xaxi,16605.96923076923,451.0,457.0
look,16570.666666666664,452.0,458.0
pred,16499.214285714286,453.0,459.0
cross,16497.066666666666,454.0,460.0
nois,16493.13076923077,455.0,461.0
mistaken,16479.415384615386,456.0,462.0
undesir,16450.21505376344,457.0,463.0
test,16410.250505050506,458.0,464.0
augment,16390.68282828283,459.0,465.0
serloc,16331.897777777778,460.0,466.0
rule,16326.507744107745,461.0,467.0
faulti,16315.976666666667,462.0,468.0
balanc,16204.36425120773,463.0,469.0
jointli,16194.675,464.0,470.0
compat,16194.675,464.0,470.0
progress,16150.429629629629,465.0,472.0
doubleedg,16131.393939393938,466.0,473.0
prior,16050.862433862434,467.0,474.0
add,16044.509090909092,468.0,475.0
take,16038.15873015873,469.0,476.0
confid,16021.688888888888,470.0,477.0
assembl,16020.591534391533,471.0,478.0
hard,16019.51877394636,472.0,479.0
concept,15961.236363636364,473.0,480.0
horizont,15905.714285714284,474.0,481.0
yield,15892.246153846154,475.0,482.0
arriv,15869.101587301588,476.0,483.0
context,15847.822222222221,477.0,484.0
sole,15847.822222222221,477.0,484.0
survey,15654.343209876542,478.0,486.0
errorprotect,15602.054320987652,479.0,487.0
numberprotect,15602.054320987652,479.0,487.0
yaxi,15583.8,480.0,489.0
getoneunestimatednod,15545.327946127945,481.0,490.0
getoneunprocessedseq,15545.327946127945,481.0,490.0
centroidestim,15545.327946127945,481.0,490.0
difficult,15524.237037037037,482.0,493.0
omit,15483.268686868687,483.0,494.0
give,15482.345454545455,484.0,495.0
piec,15448.66574074074,485.0,496.0
rectangl,15407.786111111109,486.0,497.0
constrain,15352.610526315788,487.0,498.0
bit,15339.547826086955,488.0,499.0
pair,15301.427777777779,489.0,500.0
absenc,15255.259649122807,490.0,501.0
stankov,15220.407407407407,491.0,502.0
oblivi,15205.318954248365,492.0,503.0
bliss,15205.318954248365,492.0,503.0
environment,15202.358974358976,493.0,505.0
readili,15183.313888888888,494.0,506.0
correl,15169.666666666666,495.0,507.0
wide,15098.666666666668,496.0,508.0
outperform,15098.666666666668,496.0,508.0
interestingli,15076.63768115942,497.0,510.0
analyz,15066.694179894179,498.0,511.0
reconstruct,15037.645833333334,499.0,512.0
loos,15037.645833333334,499.0,512.0
surviv,15022.0,500.0,514.0
rf,14986.617283950614,501.0,515.0
rememb,14986.238383838383,502.0,516.0
structur,14986.238383838383,502.0,516.0
ith,14986.238383838383,502.0,516.0
nodevmapi,14986.238383838383,502.0,516.0
overcom,14958.977083333333,503.0,520.0
mistak,14950.62962962963,504.0,521.0
ieee,14883.9,505.0,522.0
bottom,14856.026143790847,506.0,523.0
find,14830.914285714285,507.0,524.0
damag,14830.914285714285,507.0,524.0
ab,14806.407407407407,508.0,526.0
nodeanchor,14806.407407407407,508.0,526.0
numberlin,14798.91111111111,509.0,528.0
errorlin,14798.91111111111,509.0,528.0
clariti,14778.26172839506,510.0,530.0
numberscan,14763.066666666666,511.0,531.0
errorscan,14763.066666666666,511.0,531.0
advantag,14760.160942760944,512.0,533.0
simplifi,14760.160942760944,512.0,533.0
sophist,14760.160942760944,512.0,533.0
fixeds,14704.309090909092,513.0,536.0
intend,14704.309090909092,513.0,536.0
region,14704.309090909092,513.0,536.0
implicit,14685.014814814813,514.0,539.0
channel,14610.944444444445,515.0,540.0
focu,14589.829292929295,516.0,541.0
background,14583.883760683762,517.0,542.0
mobicom,14511.933333333334,518.0,543.0
receiv,14406.610699588478,519.0,544.0
lost,14371.609259259258,520.0,545.0
safe,14323.02,521.0,546.0
built,14246.880341880345,522.0,547.0
learn,14245.221052631578,523.0,548.0
backup,14245.221052631578,523.0,548.0
wavebas,14176.105263157893,524.0,550.0
adhoc,14167.43247863248,525.0,551.0
index,14149.56111111111,526.0,552.0
mac,14131.566666666666,527.0,553.0
estrin,14074.237037037035,528.0,554.0
centerofgravitybas,14052.51282051282,529.0,555.0
omd,14034.072839506172,530.0,556.0
piecut,14034.072839506172,530.0,556.0
theorem,14034.072839506172,530.0,556.0
effici,14031.057004830918,531.0,559.0
offlin,14007.236601307188,532.0,560.0
realsystem,13998.739506172838,533.0,561.0
irregularli,13986.634567901234,534.0,562.0
pass,13969.199999999999,535.0,563.0
motiv,13956.8,536.0,564.0
appropri,13893.10909090909,537.0,565.0
realiti,13886.251207729469,538.0,566.0
revers,13886.251207729469,538.0,566.0
rel,13830.722962962962,539.0,568.0
length,13829.457777777778,540.0,569.0
front,13742.333333333332,541.0,570.0
nonadapt,13721.25,542.0,571.0
lead,13685.61422222222,543.0,572.0
comfort,13677.66081871345,544.0,573.0
solid,13671.365185185185,545.0,574.0
need,13648.127777777781,546.0,575.0
decis,13648.127777777781,546.0,575.0
user,13615.531313131314,547.0,577.0
feedbackbas,13598.229166666666,548.0,578.0
ocd,13582.933333333332,549.0,579.0
tend,13582.513777777778,550.0,580.0
redund,13575.851851851852,551.0,581.0
numer,13569.060185185184,552.0,582.0
understand,13569.060185185184,552.0,582.0
behavior,13569.060185185184,552.0,582.0
current,13456.169696969697,553.0,585.0
board,13443.884444444444,554.0,586.0
subfoot,13442.802898550723,555.0,587.0
onlin,13429.325252525254,556.0,588.0
finegrain,13390.444444444445,557.0,589.0
possibl,13371.111111111111,558.0,590.0
regualr,13284.643555555556,559.0,591.0
mean,13262.355555555556,560.0,592.0
blast,13218.022222222222,561.0,593.0
equival,13218.022222222222,561.0,593.0
cartesian,13218.022222222222,561.0,593.0
polar,13218.022222222222,561.0,593.0
coordin,13218.022222222222,561.0,593.0
speak,13148.928,562.0,598.0
louder,13148.928,562.0,598.0
jitter,13111.999999999998,563.0,600.0
simplic,13104.053333333335,564.0,601.0
observ,13099.59670781893,565.0,602.0
excess,13056.74722222222,566.0,603.0
extrem,13033.61111111111,567.0,604.0
rational,13026.444444444445,568.0,605.0
opportun,13026.444444444445,568.0,605.0
evenli,13016.564444444444,569.0,607.0
fast,13016.564444444444,569.0,607.0
send,12997.305263157894,570.0,609.0
sheet,12985.715555555556,571.0,610.0
intellectu,12939.507070707072,572.0,611.0
dissemin,12939.507070707072,572.0,611.0
list,12939.507070707072,572.0,611.0
concav,12939.312,573.0,614.0
halv,12933.391304347826,574.0,615.0
haveha,12917.972222222223,575.0,616.0
depend,12917.972222222223,575.0,616.0
getonenodefromsequenceinord,12906.03768115942,576.0,618.0
graph,12894.291666666668,577.0,619.0
point,12894.291666666668,577.0,619.0
trial,12894.291666666668,577.0,619.0
recurs,12891.753086419752,578.0,622.0
misdetect,12846.355555555554,579.0,623.0
cumul,12800.580000000002,580.0,624.0
total,12765.133333333335,581.0,625.0
gather,12764.640000000001,582.0,626.0
elect,12764.640000000001,582.0,626.0
highlevel,12713.371428571427,583.0,628.0
mobisi,12706.933333333332,584.0,629.0
newest,12674.1,585.0,630.0
discuss,12665.599999999999,586.0,631.0
row,12634.078787878789,587.0,632.0
column,12634.078787878789,587.0,632.0
univers,12624.333333333334,588.0,634.0
stand,12529.003703703702,589.0,635.0
link,12529.003703703702,589.0,635.0
vmap,12508.762573099415,590.0,637.0
decay,12419.914285714285,591.0,638.0
lose,12406.989473684209,592.0,639.0
inspir,12403.809523809523,593.0,640.0
pseudo,12399.573333333332,594.0,641.0
path,12371.22074074074,595.0,642.0
encount,12337.076543209874,596.0,643.0
realworld,12337.076543209874,596.0,643.0
moder,12335.240404040404,597.0,645.0
label,12322.955555555556,598.0,646.0
relax,12322.955555555556,598.0,646.0
malfunct,12304.745454545455,599.0,648.0
subgraph,12279.771717171718,600.0,649.0
looselyguid,12278.670707070707,601.0,650.0
subject,12269.348571428573,602.0,651.0
experiment,12269.348571428573,602.0,651.0
prospect,12269.348571428573,602.0,651.0
face,12269.348571428573,602.0,651.0
bca,12243.000000000002,603.0,655.0
typic,12228.46956521739,604.0,656.0
asymmetr,12182.818300653593,605.0,657.0
notic,12152.433986928105,606.0,658.0
particip,12134.016296296297,607.0,659.0
virtual,12134.016296296297,607.0,659.0
worstcas,12107.333333333334,608.0,661.0
percentag,12107.333333333334,608.0,661.0
apit,12082.684444444447,609.0,663.0
gradient,12082.684444444447,609.0,663.0
kind,12080.844444444443,610.0,665.0
conduct,12080.844444444443,610.0,665.0
maxim,12075.866666666665,611.0,667.0
impract,12023.746913580248,612.0,668.0
infer,12023.746913580248,612.0,668.0
spatiotempor,12023.746913580248,612.0,668.0
bar,12000.829629629627,613.0,671.0
highli,11977.947530864198,614.0,672.0
influenc,11977.947530864198,614.0,672.0
encourag,11977.947530864198,614.0,672.0
casebycas,11977.947530864198,614.0,672.0
deliv,11977.947530864198,614.0,672.0
conceptu,11965.82125603865,615.0,677.0
dimens,11917.75,616.0,678.0
intrud,11865.78787878788,617.0,679.0
indispens,11865.78787878788,617.0,679.0
geometr,11865.78787878788,617.0,679.0
slower,11861.31746031746,618.0,682.0
granular,11847.07037037037,619.0,683.0
solv,11845.352136752135,620.0,684.0
irregular,11795.246913580246,621.0,685.0
form,11788.384126984127,622.0,686.0
alongnear,11756.693333333333,623.0,687.0
dark,11756.693333333333,623.0,687.0
earli,11756.448,624.0,689.0
nonanchor,11756.448,624.0,689.0
aspect,11726.234074074075,625.0,691.0
fit,11726.234074074075,625.0,691.0
jth,11726.234074074075,625.0,691.0
calcul,11706.074074074073,626.0,694.0
share,11706.074074074073,626.0,694.0
global,11695.802469135802,627.0,696.0
greater,11675.958518518519,628.0,697.0
terrain,11670.592592592593,629.0,698.0
uneven,11670.592592592593,629.0,698.0
helicoptermount,11670.592592592593,629.0,698.0
shift,11658.505263157893,630.0,701.0
lowcost,11648.309465020575,631.0,702.0
lay,11621.65714285714,632.0,703.0
avaiabl,11582.133333333331,633.0,704.0
transmitt,11579.333333333332,634.0,705.0
onboard,11579.333333333332,634.0,705.0
previous,11510.46296296296,635.0,707.0
dynam,11484.8202020202,636.0,708.0
whitehous,11452.252777777776,637.0,709.0
subsequ,11443.2522875817,638.0,710.0
exit,11402.97385620915,639.0,711.0
major,11402.97385620915,639.0,711.0
gradual,11390.094444444443,640.0,713.0
gain,11390.094444444443,640.0,713.0
slarg,11358.044444444444,641.0,715.0
suitabl,11340.622222222222,642.0,716.0
costeffect,11340.622222222222,642.0,716.0
smallscal,11340.622222222222,642.0,716.0
luebk,11339.861111111111,643.0,719.0
deal,11218.689711934156,644.0,720.0
