Name,IF,IFDenseRank,IFMinRank
deviat,11476.857954545454,71.0,71.0
expect,11427.72222222222,72.0,72.0
comput,11376.113636363636,73.0,73.0
differ,11219.277777777777,74.0,74.0
paper,11195.262096774193,75.0,75.0
increas,11181.184895833332,76.0,76.0
chosen,11155.15625,77.0,77.0
nonneg,11116.211458333333,78.0,78.0
constant,11111.65948275862,79.0,79.0
studi,11048.002083333333,80.0,80.0
nearlyeven,11036.46375,81.0,81.0
note,10982.333333333332,82.0,82.0
easili,10900.214285714284,83.0,83.0
choic,10859.175,84.0,84.0
smove,10828.575,85.0,85.0
xj,10738.514802631578,86.0,86.0
select,10719.032258064515,87.0,87.0
arg,10629.59722222222,88.0,88.0
notion,10480.44375,89.0,89.0
introduc,10437.024038461539,90.0,90.0
twostep,10414.14,91.0,91.0
start,10328.402173913044,92.0,92.0
discuss,10293.805443548386,93.0,93.0
vj,10293.3984375,94.0,94.0
work,10284.78515625,95.0,95.0
monder,10255.320913461539,96.0,96.0
decreas,10249.40625,97.0,97.0
perform,10229.541666666668,98.0,98.0
execut,10112.681818181818,99.0,99.0
empti,10060.0,100.0,100.0
ei,10044.062500000002,101.0,101.0
seri,10035.5325,102.0,102.0
situat,10017.530048076924,103.0,103.0
hold,9855.0625,104.0,104.0
import,9670.96875,105.0,105.0
consid,9662.73828125,106.0,106.0
strictli,9647.05,107.0,107.0
dmove,9641.210526315788,108.0,108.0
vector,9640.448529411764,109.0,109.0
experienc,9627.081250000001,110.0,110.0
section,9617.4375,111.0,111.0
construct,9613.2265625,112.0,112.0
light,9565.71875,113.0,113.0
guarante,9536.039583333333,114.0,114.0
remain,9506.379166666666,115.0,115.0
consist,9342.9375,116.0,116.0
cgf,9310.619791666666,117.0,117.0
path,9271.2890625,118.0,118.0
hx,9223.41375,119.0,119.0
unilater,9146.934375,120.0,120.0
ad,9146.264880952382,121.0,121.0
necessarili,9115.453125,122.0,122.0
max,9113.825657894737,123.0,123.0
monoton,9056.390625,124.0,124.0
close,9034.98046875,125.0,125.0
wellknown,9019.9375,126.0,126.0
context,9014.318181818182,127.0,127.0
onestep,9007.5475,128.0,128.0
author,8969.994140625,129.0,129.0
extend,8833.6171875,130.0,130.0
form,8821.541666666666,131.0,131.0
tennenholtz,8796.465,132.0,132.0
maxim,8782.67578125,133.0,133.0
demonstr,8773.59375,134.0,134.0
achiev,8676.667708333332,135.0,135.0
sequel,8561.58695652174,136.0,136.0
higher,8543.07875,137.0,137.0
oper,8488.800000000001,138.0,138.0
al,8467.456250000001,139.0,139.0
length,8461.234375,140.0,140.0
satisfi,8443.8125,141.0,141.0
extens,8438.379934210525,142.0,142.0
tabl,8407.25,143.0,143.0
group,8371.72619047619,144.0,144.0
sstabl,8369.214285714284,145.0,145.0
advanc,8352.396381578947,146.0,146.0
special,8237.625,147.0,147.0
full,8229.566761363636,148.0,148.0
weight,8188.8125,149.0,149.0
isomorph,8168.861842105262,150.0,150.0
reason,8116.473958333332,151.0,151.0
lead,8104.651315789474,152.0,152.0
lie,8069.972826086956,153.0,153.0
member,8049.75,154.0,154.0
common,8028.967329545455,155.0,155.0
fix,7973.690476190475,156.0,156.0
type,7972.03125,157.0,157.0
structur,7930.838815789472,158.0,158.0
incorpor,7895.900000000001,159.0,159.0
correspond,7855.4875,160.0,160.0
sstabil,7850.0390625,161.0,161.0
natur,7798.576923076923,162.0,162.0
ij,7746.75,163.0,163.0
cgfmodel,7732.7578125,164.0,164.0
total,7728.09375,165.0,165.0
uii,7708.069852941176,166.0,166.0
agentsymmetr,7701.8740234375,167.0,167.0
significantli,7640.953125,168.0,168.0
chx,7612.449652777777,169.0,169.0
fhx,7612.449652777777,169.0,169.0
shapley,7594.290760869565,170.0,171.0
playerspecif,7569.680555555555,171.0,172.0
drop,7562.172619047618,172.0,173.0
minem,7550.4975,173.0,174.0
procedur,7542.1484375,174.0,175.0
modifi,7517.478125000001,175.0,176.0
effect,7483.276562500001,176.0,177.0
motiv,7430.754261363637,177.0,178.0
subclass,7429.920258620689,178.0,179.0
rest,7422.397727272727,179.0,180.0
rosenth,7410.700000000001,180.0,181.0
requir,7396.2860576923085,181.0,182.0
page,7366.640625,182.0,183.0
singl,7292.131578947368,183.0,184.0
heavi,7275.722826086956,184.0,185.0
issu,7267.0,185.0,186.0
propos,7230.4453125,186.0,187.0
ackermann,7218.090460526316,187.0,188.0
find,7171.402173913043,188.0,189.0
element,7167.764423076924,189.0,190.0
fabrik,7166.03125,190.0,191.0
call,7062.734375,191.0,192.0
line,7040.042763157894,192.0,193.0
zlight,6975.12,193.0,194.0
theori,6955.524193548386,194.0,195.0
network,6954.423387096774,195.0,196.0
maximum,6948.828869047618,196.0,197.0
ujx,6918.048611111111,197.0,198.0
pscongest,6911.090277777777,198.0,199.0
contrari,6874.947499999999,199.0,200.0
system,6854.798387096775,200.0,201.0
multiag,6854.798387096775,200.0,201.0
polukarov,6826.5,201.0,203.0
penn,6826.5,201.0,203.0
suffic,6826.493055555555,202.0,205.0
investig,6779.588315217391,203.0,206.0
revenu,6742.34375,204.0,207.0
hy,6696.900000000001,205.0,208.0
econom,6634.814516129032,206.0,209.0
time,6615.888888888889,207.0,210.0
astabl,6592.974999999999,208.0,211.0
carri,6572.14402173913,209.0,212.0
em,6495.5234375,210.0,213.0
featur,6452.687499999999,211.0,214.0
yi,6402.485294117647,212.0,215.0
fail,6384.15625,213.0,216.0
yield,6357.0703125,214.0,217.0
delay,6308.6953125,215.0,218.0
zi,6297.806250000001,216.0,219.0
precis,6241.223684210526,217.0,220.0
strategydepend,6157.395833333332,218.0,221.0
order,6157.07472826087,219.0,222.0
term,6105.229838709677,220.0,223.0
outcom,6102.121710526316,221.0,224.0
plan,6015.75,222.0,225.0
vari,6006.731250000001,223.0,226.0
idcongest,5987.774147727273,224.0,227.0
focu,5982.482142857143,225.0,228.0
unreli,5967.330357142857,226.0,229.0
courier,5965.3125,227.0,230.0
respect,5921.2860576923085,228.0,231.0
specif,5897.265625,229.0,232.0
desir,5891.089285714285,230.0,233.0
wine,5853.8046875,231.0,234.0
futur,5849.625,232.0,235.0
research,5849.625,232.0,235.0
character,5847.884615384615,233.0,237.0
statement,5847.884615384615,233.0,237.0
matrix,5834.425,234.0,239.0
suffer,5828.625000000001,235.0,240.0
rout,5826.384375000001,236.0,241.0
selfish,5826.384375000001,236.0,241.0
localeffect,5812.3421052631575,237.0,243.0
valid,5806.72265625,238.0,244.0
roughgarden,5781.704687500001,239.0,245.0
tardo,5781.704687500001,239.0,245.0
strateg,5773.75,240.0,247.0
directli,5754.5192307692305,241.0,248.0
uiz,5712.583333333333,242.0,249.0
dsstabil,5701.4423076923085,243.0,250.0
coupl,5659.0,244.0,251.0
shift,5658.762228260869,245.0,252.0
unchang,5658.762228260869,245.0,252.0
increment,5658.762228260869,245.0,252.0
realvalu,5658.762228260869,245.0,252.0
loss,5658.762228260869,245.0,252.0
independ,5650.677083333333,246.0,257.0
behavior,5636.28515625,247.0,258.0
confirm,5625.843750000001,248.0,259.0
unsuccess,5598.656250000001,249.0,260.0
version,5564.1328125,250.0,261.0
object,5562.016544117648,251.0,262.0
descript,5560.327499999999,252.0,263.0
aim,5544.2890625,253.0,264.0
opportun,5541.0714285714275,254.0,265.0
market,5541.0714285714275,254.0,265.0
social,5529.8625,255.0,267.0
short,5529.225,256.0,268.0
space,5527.8125,257.0,269.0
matroid,5527.8125,257.0,269.0
player,5527.8125,257.0,269.0
devot,5522.486458333334,258.0,272.0
payment,5469.673611111111,259.0,273.0
ineffici,5463.410416666667,260.0,274.0
condit,5462.799999999999,261.0,275.0
similarli,5457.864583333333,262.0,276.0
includ,5449.534722222222,263.0,277.0
previou,5417.927083333333,264.0,278.0
shown,5417.927083333333,264.0,278.0
leytonbrown,5417.16015625,265.0,280.0
dor,5396.585526315789,266.0,281.0
approach,5387.1796875,267.0,282.0
continuum,5387.1796875,267.0,282.0
nonfaulti,5363.503676470588,268.0,284.0
pay,5363.503676470588,268.0,284.0
cglfmodel,5363.503676470588,268.0,284.0
vixi,5349.960526315789,269.0,287.0
uizi,5344.876736111111,270.0,288.0
neighbor,5318.319078947368,271.0,289.0
strategysymmetr,5316.994212962963,272.0,290.0
confer,5314.829861111111,273.0,291.0
proceed,5307.5,274.0,292.0
nx,5297.1875,275.0,293.0
complex,5229.464285714285,276.0,294.0
vi,5227.432565789473,277.0,295.0
milchtaich,5215.104166666666,278.0,296.0
readi,5194.791666666666,279.0,297.0
stoc,5192.890625,280.0,298.0
stabl,5174.732142857142,281.0,299.0
move,5166.644097222222,282.0,300.0
complement,5153.2932692307695,283.0,301.0
si,5153.2932692307695,283.0,301.0
combin,5153.2932692307695,283.0,301.0
isi,5153.2932692307695,283.0,301.0
dealt,5145.852678571428,284.0,305.0
look,5090.54861111111,285.0,306.0
artifici,5088.229838709678,286.0,307.0
distribut,5088.229838709678,286.0,307.0
computercommun,5088.229838709678,286.0,307.0
intellig,5088.229838709678,286.0,307.0
subject,5088.229838709678,286.0,307.0
thatq,5065.891666666666,287.0,312.0
convent,5065.891666666666,287.0,312.0
counterexampl,5053.352272727273,288.0,314.0
briefli,5048.409090909091,289.0,315.0
idea,5048.409090909091,289.0,315.0
congestiondepend,5032.0361328125,290.0,317.0
uix,5011.84375,291.0,318.0
posit,4999.368055555555,292.0,319.0
qcongest,4999.368055555555,292.0,319.0
nondsstabl,4987.125,293.0,321.0
price,4949.181250000001,294.0,322.0
anarchi,4949.181250000001,294.0,322.0
simultan,4933.957880434782,295.0,324.0
ujxj,4921.4375,296.0,325.0
nonident,4912.286458333334,297.0,326.0
andor,4912.286458333334,297.0,326.0
koutsoupia,4905.416666666667,298.0,328.0
uniqu,4902.295454545455,299.0,329.0
pm,4885.576923076923,300.0,330.0
power,4885.576923076923,300.0,330.0
focus,4883.56640625,301.0,332.0
henceforth,4883.56640625,301.0,332.0
scienc,4865.011513157895,302.0,334.0
conclud,4858.302884615385,303.0,335.0
need,4804.895833333333,304.0,336.0
possibl,4746.903125,305.0,337.0
consider,4746.903125,305.0,337.0
suppos,4718.645833333333,306.0,339.0
mutual,4700.340909090909,307.0,340.0
sequenc,4695.184375000001,308.0,341.0
equival,4687.434210526316,309.0,342.0
applic,4684.39453125,310.0,343.0
reallif,4684.39453125,310.0,343.0
similar,4642.904296875,311.0,345.0
notic,4594.318181818182,312.0,346.0
papadimitri,4510.59375,313.0,347.0
decid,4496.2734375,314.0,348.0
reliabl,4496.2734375,314.0,348.0
pair,4463.866776315789,315.0,350.0
exposit,4463.866776315789,315.0,350.0
simplic,4463.866776315789,315.0,350.0
christodoul,4463.020833333334,316.0,353.0
ff,4458.011363636364,317.0,354.0
varieti,4433.214285714285,318.0,355.0
compon,4433.214285714285,318.0,355.0
worstcas,4431.334375,319.0,357.0
typic,4410.859375,320.0,358.0
least,4399.93125,321.0,359.0
succe,4399.93125,321.0,359.0
develop,4395.886363636364,322.0,361.0
interest,4395.886363636364,322.0,361.0
algorithm,4395.886363636364,322.0,361.0
effici,4395.886363636364,322.0,361.0
zheavi,4342.583333333333,323.0,365.0
deriv,4308.125,324.0,366.0
essenti,4308.125,324.0,366.0
add,4294.475,325.0,368.0
acm,4276.453125,326.0,369.0
annual,4235.8125,327.0,370.0
symposium,4235.8125,327.0,370.0
nz,4226.102941176471,328.0,372.0
check,4222.303977272727,329.0,373.0
xij,4222.303977272727,329.0,373.0
correct,4188.7265625,330.0,375.0
refer,4183.5625,331.0,376.0
vock,4183.5625,331.0,376.0
roglin,4183.5625,331.0,376.0
fxj,4132.589285714285,332.0,379.0
telescop,4132.589285714285,332.0,379.0
minkn,4096.796875,333.0,381.0
longer,4065.40625,334.0,382.0
high,4065.40625,334.0,382.0
yj,4063.7406250000004,335.0,384.0
journal,4036.9722222222217,336.0,385.0
goal,4022.6630434782605,337.0,386.0
lightest,3984.09375,338.0,387.0
previous,3984.09375,338.0,387.0
turn,3939.2152777777774,339.0,389.0
initi,3886.5000000000005,340.0,390.0
play,3883.255434782609,341.0,391.0
role,3883.255434782609,341.0,391.0
central,3883.255434782609,341.0,391.0
switch,3857.345486111111,342.0,394.0
measur,3853.3541666666665,343.0,395.0
ratio,3853.3541666666665,343.0,395.0
welfar,3853.3541666666665,343.0,395.0
optim,3853.3541666666665,343.0,395.0
degrad,3853.3541666666665,343.0,395.0
lack,3853.3541666666665,343.0,395.0
caus,3853.3541666666665,343.0,395.0
dub,3853.3541666666665,343.0,395.0
commun,3826.5624999999995,344.0,403.0
concern,3826.5624999999995,344.0,403.0
altern,3826.5624999999995,344.0,403.0
succeed,3801.5833333333335,345.0,406.0
minei,3780.0750000000003,346.0,407.0
resp,3755.288461538462,347.0,408.0
dstabl,3755.288461538462,347.0,408.0
organ,3695.375,348.0,410.0
intern,3639.9999999999995,349.0,411.0
scenario,3612.336956521739,350.0,412.0
quantifi,3602.6375000000003,351.0,413.0
intens,3602.6375000000003,351.0,413.0
electron,3594.203125,352.0,415.0
zij,3592.286458333333,353.0,416.0
step,3569.2201704545455,354.0,417.0
kuik,3569.2201704545455,354.0,417.0
ik,3569.2201704545455,354.0,417.0
vice,3568.8888888888887,355.0,420.0
versa,3568.8888888888887,355.0,420.0
purestrategi,3561.125,356.0,422.0
minimum,3509.4596354166665,357.0,423.0
attempt,3509.4596354166665,357.0,423.0
minim,3509.4596354166665,357.0,423.0
chang,3506.390625,358.0,426.0
manner,3506.390625,358.0,426.0
mathemat,3477.504464285714,359.0,428.0
solutionbas,3477.504464285714,359.0,428.0
uixi,3465.2625000000003,360.0,430.0
ijcai,3461.265625,361.0,431.0
deliv,3311.4630681818185,362.0,432.0
packag,3311.4630681818185,362.0,432.0
point,3212.3701923076924,363.0,434.0
distinct,3212.3701923076924,363.0,434.0
zk,3068.34375,364.0,436.0
talwar,2975.28125,365.0,437.0
ukx,2627.1250000000005,366.0,438.0
multipotenti,2626.09375,367.0,439.0
proport,2336.4656250000003,368.0,440.0
reach,2139.8039772727275,369.0,441.0
destin,2139.8039772727275,369.0,441.0
send,2139.8039772727275,369.0,441.0
aspect,1415.875,370.0,444.0
theoret,1415.875,370.0,444.0
bad,518.0729166666666,371.0,446.0
ujxi,324.32142857142856,372.0,447.0
uiyi,324.32142857142856,372.0,447.0
ujyi,324.32142857142856,372.0,447.0
