Name,IF,IFDenseRank,IFMinRank
inform,41541.697142857134,119.0,119.0
pda,41462.142857142855,120.0,120.0
includ,41383.575,121.0,121.0
degre,41270.49714285714,122.0,122.0
bear,41195.09523809524,123.0,123.0
classif,41134.610400000005,124.0,124.0
file,41007.32,125.0,125.0
current,40835.8064516129,126.0,126.0
synchron,40728.472571428574,127.0,127.0
wave,40648.26051282052,128.0,128.0
pair,40507.35230769231,129.0,129.0
case,40414.09948717949,130.0,130.0
configur,40326.56,131.0,131.0
link,40168.00000000001,132.0,132.0
final,40161.8,133.0,133.0
threshold,40050.46235294118,134.0,134.0
actual,39943.4,135.0,135.0
experi,39734.32,136.0,136.0
logic,39504.32756756757,137.0,137.0
maximum,39416.26,138.0,138.0
directli,39367.719999999994,139.0,139.0
develop,39245.100000000006,140.0,140.0
robust,39082.99764705882,141.0,141.0
commun,39015.5728,142.0,142.0
environ,38865.792,143.0,143.0
militari,38637.72580645161,144.0,144.0
box,38635.19,145.0,145.0
receiv,38591.31428571428,146.0,146.0
compass,38484.684,147.0,147.0
user,38384.354999999996,148.0,148.0
space,38080.98387096774,149.0,149.0
report,38069.592000000004,150.0,150.0
radio,38035.75,151.0,151.0
static,37991.015625,152.0,152.0
parallel,37901.68097560976,153.0,153.0
approxim,37768.79111111111,154.0,154.0
record,37585.92857142857,155.0,155.0
refer,37541.48588235294,156.0,156.0
store,37532.669411764706,157.0,157.0
obtain,37437.96,158.0,158.0
real,37414.77272727273,159.0,159.0
true,37082.07692307692,160.0,160.0
devic,36935.84,161.0,161.0
rout,36880.71542857143,162.0,162.0
limit,36876.0,163.0,163.0
higher,36794.15,164.0,164.0
vector,36711.72857142857,165.0,165.0
differ,36606.11891891892,166.0,166.0
success,36213.91555555555,167.0,167.0
purpos,36176.81379310345,168.0,168.0
analyz,36131.779411764706,169.0,169.0
collect,35969.66166666666,170.0,170.0
fire,35896.66322580646,171.0,171.0
averag,35809.931000000004,172.0,172.0
previou,35797.61935483871,173.0,173.0
discard,35637.149999999994,174.0,174.0
signatur,35519.7294117647,175.0,175.0
determin,35438.50512820513,176.0,176.0
half,35396.3,177.0,177.0
stamp,35180.89444444444,178.0,178.0
read,35155.97314285714,179.0,179.0
fix,35000.54967741935,180.0,180.0
essenti,34918.71764705882,181.0,181.0
mb,34877.3894117647,182.0,182.0
amplitud,34800.63705882352,183.0,183.0
wireless,34778.49,184.0,184.0
hardwar,34608.827647058824,185.0,185.0
micaz,34571.4336,186.0,186.0
usb,34526.59111111111,187.0,187.0
mean,34441.837999999996,188.0,188.0
larger,34375.76470588235,189.0,189.0
bandwidth,34356.4416,190.0,190.0
meter,34345.95619047619,191.0,191.0
architectur,34345.31999999999,192.0,192.0
character,34333.5055,193.0,193.0
least,34269.68,194.0,194.0
adhoc,34207.472432432434,195.0,195.0
softwar,34197.2296,196.0,196.0
servic,34130.15314285714,197.0,197.0
task,34026.85028571428,198.0,198.0
control,33945.60833333333,199.0,199.0
good,33943.689000000006,200.0,200.0
depend,33934.84444444445,201.0,201.0
runtim,33922.23428571429,202.0,202.0
research,33884.2275,203.0,203.0
platform,33841.37379310345,204.0,204.0
audio,33823.92176470588,205.0,205.0
significantli,33779.89028571428,206.0,206.0
practic,33649.200000000004,207.0,207.0
block,33566.799999999996,208.0,208.0
specif,33525.25,209.0,209.0
classifi,33431.93882352941,210.0,210.0
individu,33342.81170731707,211.0,211.0
respons,33130.33888888889,212.0,212.0
continu,32979.416666666664,213.0,213.0
present,32962.7968,214.0,214.0
facil,32960.117647058825,215.0,215.0
side,32921.2576,216.0,216.0
solut,32880.75419354838,217.0,217.0
step,32786.158125,218.0,218.0
digit,32743.392727272723,219.0,219.0
order,32607.073548387092,220.0,220.0
armi,32550.267407407402,221.0,221.0
affect,32545.660645161286,222.0,222.0
mhz,32411.523333333327,223.0,223.0
improv,32323.339354838703,224.0,224.0
whitham,32241.696428571428,225.0,225.0
factor,32219.039285714283,226.0,226.0
low,32200.653913043476,227.0,227.0
deceler,32149.08620689655,228.0,228.0
natur,32133.67578947368,229.0,229.0
ip,32127.78666666667,230.0,230.0
constant,32113.603809523807,231.0,231.0
origin,32054.788717948715,232.0,232.0
avoid,32050.14222222222,233.0,233.0
filter,31998.32176470588,234.0,234.0
method,31961.636129032253,235.0,235.0
surfac,31912.16727272727,236.0,236.0
energi,31891.017857142855,237.0,237.0
relat,31842.6,238.0,238.0
plane,31812.72,239.0,239.0
shape,31755.318260869564,240.0,240.0
level,31626.123529411765,241.0,241.0
larg,31606.295789473683,242.0,242.0
reason,31564.8,243.0,243.0
hand,31535.954374999998,244.0,244.0
effici,31349.363333333335,245.0,245.0
correct,31332.2928,246.0,246.0
small,31224.470625,247.0,247.0
access,31040.684999999998,248.0,248.0
capabl,31012.164999999997,249.0,249.0
build,30936.65555555555,250.0,250.0
ballist,30840.203076923077,251.0,251.0
mount,30820.736,252.0,252.0
azimuth,30754.750500000002,253.0,253.0
trigger,30737.64705882353,254.0,254.0
equip,30724.802666666663,255.0,255.0
target,30715.7136,256.0,256.0
sens,30638.704799999996,257.0,257.0
search,30576.624,258.0,258.0
rel,30346.92,259.0,259.0
experiment,30230.955714285712,260.0,260.0
close,30205.6,261.0,261.0
interest,30090.04054054054,262.0,262.0
correl,30029.297857142854,263.0,263.0
ak,29939.61133333333,264.0,264.0
address,29907.62235294118,265.0,265.0
special,29885.09333333333,266.0,266.0
consid,29879.78,267.0,267.0
compar,29827.44,268.0,268.0
assum,29772.528888888886,269.0,269.0
fact,29657.7525,270.0,270.0
tabl,29654.489411764705,271.0,271.0
uart,29541.159999999996,272.0,272.0
increas,29404.85882352941,273.0,273.0
custom,29315.072,274.0,274.0
frequenc,29214.08965517241,275.0,275.0
multipath,29204.196666666667,276.0,276.0
employ,29131.574838709672,277.0,277.0
valu,29102.518125,278.0,278.0
caus,29084.321666666663,279.0,279.0
geometri,29069.929999999993,280.0,280.0
valid,28980.863529411763,281.0,281.0
make,28954.256428571425,282.0,282.0
earlier,28912.01333333333,283.0,283.0
analysi,28830.26909090909,284.0,284.0
buffer,28735.08923076923,285.0,285.0
find,28705.185185185182,286.0,286.0
aggreg,28621.84875,287.0,287.0
term,28519.348148148147,288.0,288.0
execut,28486.036666666663,289.0,289.0
simultan,28481.171612903225,290.0,290.0
delay,28453.617777777774,291.0,291.0
circl,28421.460869565213,292.0,292.0
superson,28409.50358974359,293.0,293.0
oscil,28407.56470588235,294.0,294.0
fals,28368.92,295.0,295.0
edg,28314.76903225806,296.0,296.0
fuse,28297.890285714286,297.0,297.0
product,28296.34,298.0,298.0
travel,28214.036923076925,299.0,299.0
similar,28181.439999999995,300.0,300.0
reli,28143.804000000004,301.0,301.0
state,28133.654193548387,302.0,302.0
machin,28133.654193548387,302.0,302.0
radiu,28127.317647058822,303.0,304.0
common,28038.34933333333,304.0,305.0
add,28038.3208,305.0,306.0
start,27989.467826086955,306.0,307.0
echo,27947.751875,307.0,308.0
psram,27942.40727272727,308.0,309.0
uniqu,27886.64709677419,309.0,310.0
clock,27853.889696969698,310.0,311.0
aspect,27827.145,311.0,312.0
onboard,27825.35818181818,312.0,313.0
nois,27816.78823529412,313.0,314.0
degrad,27639.165217391303,314.0,315.0
signific,27610.694999999996,315.0,316.0
appli,27507.24230769231,316.0,317.0
dedic,27465.76875,317.0,318.0
field,27450.269999999997,318.0,319.0
made,27381.05517241379,319.0,320.0
challeng,27223.641666666663,320.0,321.0
smaller,27184.4544,321.0,322.0
leav,27131.3,322.0,323.0
urban,27121.238709677415,323.0,324.0
ammunit,27076.88421052631,324.0,325.0
aberdeen,27052.17777777778,325.0,326.0
end,26738.529230769233,326.0,327.0
compens,26731.2384,327.0,328.0
outlier,26538.42,328.0,329.0
raw,26523.4,329.0,330.0
normal,26511.71612903226,330.0,331.0
relationship,26447.09625,331.0,332.0
ten,26444.328666666665,332.0,333.0
array,26411.364,333.0,334.0
shoot,26358.14518518518,334.0,335.0
look,26303.286956521737,335.0,336.0
domain,26302.762666666666,336.0,337.0
resembl,26253.40869565217,337.0,338.0
gaussian,26240.883999999995,338.0,339.0
correspond,26212.032000000003,339.0,340.0
unknown,26160.774545454544,340.0,341.0
multihop,26125.472972972977,341.0,342.0
station,26108.621538461535,342.0,343.0
shorter,26020.73793103448,343.0,344.0
picoblaz,25965.858285714283,344.0,345.0
interrupt,25913.160000000003,345.0,346.0
gp,25815.36727272727,346.0,347.0
magnitud,25803.8424,347.0,348.0
longer,25784.333333333332,348.0,349.0
suffici,25749.101538461535,349.0,350.0
resolut,25635.487199999996,350.0,351.0
dynam,25596.275294117644,351.0,352.0
countersnip,25408.08,352.0,353.0
defin,25387.055833333332,353.0,354.0
reverber,25343.15588235294,354.0,355.0
pick,25282.719999999998,355.0,356.0
call,25275.47,356.0,357.0
virtual,25201.208888888887,357.0,358.0
helmet,25193.2608,358.0,359.0
share,25190.47142857143,359.0,360.0
central,25183.216666666664,360.0,361.0
combin,25086.36,361.0,362.0
elev,25035.166666666668,362.0,363.0
protocol,24991.784999999996,363.0,364.0
display,24787.71411764706,364.0,365.0
nearbi,24779.9296,365.0,366.0
debug,24761.559999999998,366.0,367.0
exist,24717.34827586207,367.0,368.0
largest,24715.95043478261,368.0,369.0
rudimentari,24691.370666666666,369.0,370.0
cone,24641.221818181817,370.0,371.0
form,24625.876216216217,371.0,372.0
veloc,24578.635789473683,372.0,373.0
gpio,24562.692,373.0,374.0
initi,24530.710000000003,374.0,375.0
bu,24445.866666666665,375.0,376.0
heterogen,24382.368,376.0,377.0
decreas,24317.476296296296,377.0,378.0
rf,24287.447999999997,378.0,379.0
port,24197.57333333333,379.0,380.0
perpendicular,24168.498750000002,380.0,381.0
batteri,23917.96,381.0,382.0
paper,23906.5968,382.0,383.0
wide,23858.574193548386,383.0,384.0
achiev,23847.482608695653,384.0,385.0
issu,23725.92,385.0,386.0
techniqu,23725.044,386.0,387.0
rest,23704.50526315789,387.0,388.0
percentag,23655.7,388.0,389.0
aug,23522.687272727275,389.0,390.0
vari,23521.124444444442,390.0,391.0
team,23301.177777777775,391.0,392.0
path,23284.166400000002,392.0,393.0
clear,23238.445263157897,393.0,394.0
forward,23194.37222222222,394.0,395.0
easili,23157.33913043478,395.0,396.0
mobil,23133.852,396.0,397.0
modifi,23048.182727272728,397.0,398.0
gun,22911.087692307694,398.0,399.0
standard,22869.008484848488,399.0,400.0
interv,22770.413999999997,400.0,401.0
detail,22738.3,401.0,402.0
version,22730.933333333334,402.0,403.0
manufactur,22699.308695652177,403.0,404.0
move,22678.007741935486,404.0,405.0
prove,22671.11,405.0,406.0
calibr,22629.152000000002,406.0,407.0
pressur,22605.778461538463,407.0,408.0
extend,22564.51,408.0,409.0
technolog,22558.6875,409.0,410.0
xilinx,22507.632727272725,410.0,411.0
microsecond,22499.166315789476,411.0,412.0
conduct,22470.70526315789,412.0,413.0
place,22462.44,413.0,414.0
previous,22379.52,414.0,415.0
java,22344.576470588236,415.0,416.0
cot,22266.062,416.0,417.0
summar,22260.17,417.0,418.0
propag,22246.559999999998,418.0,419.0
addit,22245.534736842106,419.0,420.0
bbn,22171.879999999997,420.0,421.0
mislead,22038.922105263155,421.0,422.0
topic,22031.522608695654,422.0,423.0
solv,22002.80533333333,423.0,424.0
potenti,21994.287567567568,424.0,425.0
carri,21958.034074074072,425.0,426.0
deg,21863.2,426.0,427.0
condit,21834.511764705883,427.0,428.0
temperatur,21804.48,428.0,429.0
describ,21703.04,429.0,430.0
abil,21699.3672,430.0,431.0
enabl,21696.803333333333,431.0,432.0
wire,21656.273103448275,432.0,433.0
yield,21650.75181818182,433.0,434.0
erron,21644.7032,434.0,435.0
extrem,21598.41103448276,435.0,436.0
broken,21580.251428571428,436.0,437.0
futur,21557.760000000002,437.0,438.0
awar,21547.204545454548,438.0,439.0
rs,21496.34133333333,439.0,440.0
mistak,21492.276,440.0,441.0
omit,21462.52064516129,441.0,442.0
identifi,21411.41333333333,442.0,443.0
lead,21327.170967741935,443.0,444.0
analyt,21305.72769230769,444.0,445.0
mention,21233.804347826088,445.0,446.0
axi,21170.91942857143,446.0,447.0
phenomena,21003.53294117647,447.0,448.0
found,20994.79411764706,448.0,449.0
cheap,20993.28947368421,449.0,450.0
subson,20991.10965517241,450.0,451.0
formula,20793.025,451.0,452.0
kind,20789.676842105262,452.0,453.0
ground,20760.8,453.0,454.0
act,20726.04827586207,454.0,455.0
reject,20707.90869565217,455.0,456.0
reach,20705.6736,456.0,457.0
increment,20661.128,457.0,458.0
assembl,20659.189090909094,458.0,459.0
chart,20646.592,459.0,460.0
illustr,20637.63684210526,460.0,461.0
simpli,20607.104000000003,461.0,462.0
complet,20606.755714285715,462.0,463.0
mode,20598.94153846154,463.0,464.0
standalon,20598.94153846154,463.0,464.0
input,20516.254666666664,464.0,466.0
buse,20484.190588235295,465.0,467.0
closer,20475.376,466.0,468.0
discret,20419.764444444445,467.0,469.0
encod,20376.76064516129,468.0,470.0
gain,20376.069677419353,469.0,471.0
connector,20369.606956521737,470.0,472.0
world,20364.63,471.0,473.0
gunfir,20326.4,472.0,474.0
pinptr,20311.006153846152,473.0,475.0
york,20289.55857142857,474.0,476.0
vr,20279.44,475.0,477.0
circuitri,20251.227096774193,476.0,478.0
mark,20245.00153846154,477.0,479.0
soft,20226.244242424244,478.0,480.0
processor,20226.244242424244,478.0,480.0
segment,20182.453999999998,479.0,482.0
polici,20171.931428571428,480.0,483.0
simul,20146.2408,481.0,484.0
proc,20110.74,482.0,485.0
pass,20109.9696,483.0,486.0
obstruct,20105.321739130435,484.0,487.0
view,20105.321739130435,484.0,487.0
produc,20100.118235294118,485.0,489.0
internod,20070.440000000002,486.0,490.0
pseudo,20031.314814814814,487.0,491.0
timeout,19910.15,488.0,492.0
pc,19893.856666666667,489.0,493.0
rise,19867.08387096774,490.0,494.0
wake,19820.088888888888,491.0,495.0
silenc,19793.600000000002,492.0,496.0
possibl,19751.381333333335,493.0,497.0
peripher,19733.02181818182,494.0,498.0
black,19718.19818181818,495.0,499.0
built,19690.621333333333,496.0,500.0
ad,19641.812903225808,497.0,501.0
garbag,19638.144117647058,498.0,502.0
sensit,19541.41090909091,499.0,503.0
fast,19515.814545454545,500.0,504.0
turn,19492.31,501.0,505.0
suit,19461.3408,502.0,506.0
hold,19460.020645161287,503.0,507.0
mechan,19419.920625,504.0,508.0
option,19305.579999999998,505.0,509.0
convers,19305.572,506.0,510.0
underestim,19230.6744,507.0,511.0
extens,19192.911111111112,508.0,512.0
situat,19191.608333333334,509.0,513.0
reconfigur,19061.1248,510.0,514.0
histogram,19060.863157894735,511.0,515.0
networkbas,18992.2096,512.0,516.0
pp,18956.07,513.0,517.0
match,18919.49583333333,514.0,518.0
wors,18901.468800000002,515.0,519.0
adapt,18900.470588235294,516.0,520.0
advantag,18897.228000000003,517.0,521.0
center,18879.642962962964,518.0,522.0
wavelet,18879.57333333333,519.0,523.0
extern,18783.782068965516,520.0,524.0
perspect,18781.34117647059,521.0,525.0
divers,18775.361379310347,522.0,526.0
layer,18768.47076923077,523.0,527.0
lack,18766.420833333334,524.0,528.0
primarili,18760.155555555557,525.0,529.0
constantli,18662.085,526.0,530.0
monitor,18662.085,526.0,530.0
cal,18620.915625,527.0,532.0
wt,18589.49875,528.0,533.0
disadvantag,18575.247826086958,529.0,534.0
mistaken,18565.95,530.0,535.0
total,18541.365714285712,531.0,536.0
fit,18429.785,532.0,537.0
vhdl,18411.72,533.0,538.0
manner,18306.78857142857,534.0,539.0
partial,18268.686428571425,535.0,540.0
highli,18260.54095238095,536.0,541.0
answer,18192.590000000004,537.0,542.0
lineofsight,18176.819199999998,538.0,543.0
automat,18092.41379310345,539.0,544.0
mach,18034.850625000003,540.0,545.0
helmetmount,18030.988800000003,541.0,546.0
setup,18015.496296296296,542.0,547.0
meet,18013.720833333333,543.0,548.0
wrong,17983.167647058825,544.0,549.0
wooden,17961.765925925927,545.0,550.0
muzzleshock,17959.42588235294,546.0,551.0
tp,17959.42588235294,546.0,551.0
absolut,17876.88,547.0,553.0
gather,17861.3952,548.0,554.0
workshop,17659.83272727273,549.0,555.0
primari,17649.315,550.0,556.0
ieee,17642.36387096774,551.0,557.0
class,17569.09565217391,552.0,558.0
outlin,17536.77391304348,553.0,559.0
conclud,17509.191304347827,554.0,560.0
summari,17452.774545454544,555.0,561.0
driver,17433.048148148147,556.0,562.0
smallest,17349.493333333332,557.0,563.0
rm,17349.493333333332,557.0,563.0
remain,17334.934615384616,558.0,565.0
diagram,17279.04,559.0,566.0
likelihood,17268.798620689657,560.0,567.0
rangeunless,17268.798620689657,560.0,567.0
suspend,17253.56411764706,561.0,569.0
subset,17206.479047619046,562.0,570.0
intern,17173.216666666667,563.0,571.0
refin,17119.556363636362,564.0,572.0
aa,17118.214285714283,565.0,573.0
circular,17086.3,566.0,574.0
microcontrol,17051.971428571425,567.0,575.0
offlin,17005.733333333334,568.0,576.0
arrow,16969.50625,569.0,577.0
white,16969.50625,569.0,577.0
play,16956.550000000003,570.0,579.0
role,16956.550000000003,570.0,579.0
emul,16936.291666666668,571.0,581.0
size,16907.643448275863,572.0,582.0
motesin,16907.643448275863,572.0,582.0
nesc,16886.756250000002,573.0,584.0
abstract,16828.2072,574.0,585.0
andor,16824.929032258064,575.0,586.0
pi,16812.31,576.0,587.0
fine,16778.288695652172,577.0,588.0
zc,16769.61764705882,578.0,589.0
goal,16763.659130434782,579.0,590.0
randomli,16745.795238095237,580.0,591.0
compon,16670.449285714283,581.0,592.0
intersect,16520.697777777776,582.0,593.0
window,16511.28827586207,583.0,594.0
hundr,16499.902702702704,584.0,595.0
perfectli,16482.436666666665,585.0,596.0
artilleri,16446.757894736842,586.0,597.0
middlewar,16442.838260869565,587.0,598.0
coupl,16386.1,588.0,599.0
suppli,16356.851612903227,589.0,600.0
thick,16353.943636363636,590.0,601.0
regular,16333.131578947368,591.0,602.0
commerci,16271.251764705883,592.0,603.0
memori,16261.903125,593.0,604.0
lower,16258.826086956522,594.0,605.0
broadcast,16239.978,595.0,606.0
zeromean,16174.85625,596.0,607.0
distinguish,16122.400000000001,597.0,608.0
complex,16097.740645161291,598.0,609.0
jump,16080.62736842105,599.0,610.0
let,16065.022580645162,600.0,611.0
stream,16044.730000000001,601.0,612.0
afford,16007.206315789472,602.0,613.0
rifl,15995.10705882353,603.0,614.0
subsystem,15977.052800000001,604.0,615.0
word,15924.153333333334,605.0,616.0
reduc,15898.16,606.0,617.0
metric,15785.528888888888,607.0,618.0
correctli,15701.400000000001,608.0,619.0
sallai,15692.145714285713,609.0,620.0
kusi,15692.145714285713,609.0,620.0
worst,15657.376,610.0,622.0
sensorwa,15594.571428571426,611.0,623.0
terrain,15563.767741935484,612.0,624.0
ambient,15523.122352941176,613.0,625.0
loc,15500.86909090909,614.0,626.0
enclosur,15475.91294117647,615.0,627.0
danicki,15467.666666666664,616.0,628.0
vt,15455.221333333333,617.0,629.0
vvt,15455.221333333333,617.0,629.0
rrvvt,15455.221333333333,617.0,629.0
notic,15413.040799999999,618.0,632.0
interpret,15378.905882352941,619.0,633.0
adequ,15283.77875,620.0,634.0
phenomenon,15276.64736842105,621.0,635.0
fraction,15239.76,622.0,636.0
linear,15236.867058823529,623.0,637.0
circuit,15180.493333333332,624.0,638.0
replic,15179.036666666667,625.0,639.0
transient,15109.755555555555,626.0,640.0
ran,15104.4248,627.0,641.0
soldierworn,15078.317333333332,628.0,642.0
tradit,15070.107777777777,629.0,643.0
elimin,15049.884705882352,630.0,644.0
coordin,15042.805161290324,631.0,645.0
descript,15019.329090909092,632.0,646.0
noteworthi,15008.575,633.0,647.0
uv,14994.967272727274,634.0,648.0
sec,14988.559090909092,635.0,649.0
cvt,14982.709090909091,636.0,650.0
neg,14973.984705882354,637.0,651.0
mss,14947.468387096773,638.0,652.0
timer,14913.645999999999,639.0,653.0
voltag,14907.664516129033,640.0,654.0
send,14898.613333333333,641.0,655.0
induc,14898.613333333333,641.0,655.0
repres,14890.84,642.0,657.0
subject,14861.385,643.0,658.0
computercommun,14861.385,643.0,658.0
top,14860.301538461537,644.0,660.0
worth,14858.611304347825,645.0,661.0
proceed,14840.231428571427,646.0,662.0
soldierwear,14831.962800000001,647.0,663.0
cross,14805.503999999999,648.0,664.0
gateway,14795.50909090909,649.0,665.0
infeas,14766.5152,650.0,666.0
realtim,14766.5152,650.0,666.0
render,14766.5152,650.0,666.0
restart,14727.677419354839,651.0,669.0
drop,14710.517647058823,652.0,670.0
command,14702.434782608696,653.0,671.0
object,14693.4072,654.0,672.0
synchremot,14589.329333333333,655.0,673.0
chang,14579.234782608693,656.0,674.0
spwvd,14539.839999999998,657.0,675.0
dwt,14539.839999999998,657.0,675.0
bodi,14496.771999999999,658.0,677.0
emphas,14475.989565217391,659.0,678.0
chanc,14475.989565217391,659.0,678.0
claim,14475.989565217391,659.0,678.0
deep,14475.989565217391,659.0,678.0
sensorfus,14405.730666666666,660.0,682.0
laptop,14316.904000000002,661.0,683.0
bridg,14285.523333333333,662.0,684.0
candid,14277.886153846155,663.0,685.0
maroti,14229.305714285712,664.0,686.0
horizont,14188.424444444443,665.0,687.0
notabl,14160.686399999999,666.0,688.0
themmost,14160.686399999999,666.0,688.0
coresexecut,14160.686399999999,666.0,688.0
emphasi,14145.44,667.0,691.0
ram,14136.218333333334,668.0,692.0
rid,14110.841052631578,669.0,693.0
shotspott,14099.1,670.0,694.0
inconsist,14031.566315789472,671.0,695.0
minim,14031.420952380951,672.0,696.0
grid,14031.420952380951,672.0,696.0
introduc,13997.475789473683,673.0,698.0
group,13997.013333333336,674.0,699.0
subtract,13995.338823529413,675.0,700.0
sram,13965.629166666666,676.0,701.0
fed,13916.032,677.0,702.0
symmetri,13904.561052631578,678.0,703.0
acquisit,13904.561052631578,678.0,703.0
irregular,13832.231724137931,679.0,705.0
pure,13791.545714285712,680.0,706.0
cumul,13771.213600000001,681.0,707.0
maclay,13771.213600000001,681.0,707.0
rit,13771.213600000001,681.0,707.0
emb,13771.213600000001,681.0,707.0
uc,13769.470666666666,682.0,711.0
demonstr,13746.1464,683.0,712.0
equat,13746.1464,683.0,712.0
site,13745.52,684.0,714.0
shock,13744.849411764706,685.0,715.0
offset,13728.284999999998,686.0,716.0
maintain,13728.284999999998,686.0,716.0
idea,13685.653333333334,687.0,718.0
benefit,13685.618571428571,688.0,719.0
vicin,13685.618571428571,688.0,719.0
stoughton,13658.466315789472,689.0,721.0
sphere,13644.695294117648,690.0,722.0
express,13641.620000000003,691.0,723.0
suffer,13634.82,692.0,724.0
second,13622.223870967742,693.0,725.0
vehiclemount,13579.622727272726,694.0,726.0
ear,13578.24,695.0,727.0
key,13558.027272727273,696.0,728.0
stimuli,13554.17894736842,697.0,729.0
decod,13539.293125,698.0,730.0
learn,13528.499999999998,699.0,731.0
consecut,13528.499999999998,699.0,731.0
major,13528.499999999998,699.0,731.0
updat,13520.50875,700.0,734.0
way,13472.13724137931,701.0,735.0
offer,13472.13724137931,701.0,735.0
rich,13472.13724137931,701.0,735.0
remark,13459.583999999999,702.0,738.0
handmad,13459.583999999999,702.0,738.0
lowcost,13459.583999999999,702.0,738.0
tinyo,13445.895,703.0,741.0
immedi,13428.7272,704.0,742.0
impress,13425.041666666666,705.0,743.0
bit,13395.588387096775,706.0,744.0
serial,13395.588387096775,706.0,744.0
