Name,IF,IFDenseRank,IFMinRank
goal,15214.235135135134,121.0,121.0
introduc,15200.965601965605,122.0,122.0
effort,15173.04054054054,123.0,123.0
sourc,14993.138138138138,124.0,124.0
focus,14939.31891891892,125.0,125.0
replac,14922.327169274537,126.0,126.0
end,14889.515704894086,127.0,127.0
select,14800.820463320464,128.0,128.0
actual,14725.154127100073,129.0,129.0
script,14714.868725868724,130.0,130.0
back,14688.511056511059,131.0,131.0
forward,14677.02810810811,132.0,132.0
figur,14593.884587289993,133.0,133.0
individu,14570.871224165343,134.0,134.0
ooad,14490.391096979334,135.0,135.0
api,14475.482625482626,136.0,136.0
frequent,14453.183558558558,137.0,137.0
prolong,14390.222575516693,138.0,138.0
direct,14356.976351351352,139.0,139.0
disk,14331.699699699699,140.0,140.0
futur,14313.640699523054,141.0,141.0
decentr,14290.749034749033,142.0,142.0
desir,14210.581446311176,143.0,143.0
persist,14203.271445358401,144.0,144.0
storag,14179.403055229142,145.0,145.0
geograph,14018.472972972973,146.0,146.0
servlet,13857.409266409264,147.0,147.0
recent,13846.667792792792,148.0,148.0
pyramid,13825.37725225225,149.0,149.0
mean,13809.913913913913,150.0,150.0
standard,13802.432432432432,151.0,151.0
platform,13771.297297297297,152.0,152.0
power,13750.270270270272,153.0,153.0
situat,13712.797297297298,154.0,154.0
due,13676.756756756758,155.0,155.0
display,13448.936216216218,156.0,156.0
includ,13368.83675675676,157.0,157.0
rest,13359.518918918919,158.0,158.0
outlin,13322.095945945948,159.0,159.0
optim,13215.100995732575,160.0,160.0
achiev,13076.276507276509,161.0,161.0
product,13063.046683046685,162.0,162.0
interact,13021.443766346993,163.0,163.0
usag,12949.905405405405,164.0,164.0
directori,12871.027027027027,165.0,165.0
vector,12822.24099099099,166.0,166.0
emerg,12796.976833976832,167.0,167.0
zoom,12788.164026095059,168.0,168.0
reason,12769.509509509508,169.0,169.0
element,12753.684684684684,170.0,170.0
shown,12742.483108108108,171.0,171.0
advanc,12733.22406277245,172.0,172.0
execut,12720.397017707362,173.0,173.0
mention,12675.533783783783,174.0,174.0
crawl,12638.944864864867,175.0,175.0
interfac,12573.135135135135,176.0,176.0
menu,12498.275960170698,177.0,177.0
built,12453.96138996139,178.0,178.0
environ,12407.220077220076,179.0,179.0
color,12403.552927927925,180.0,180.0
manipul,12389.189189189188,181.0,181.0
open,12346.702702702703,182.0,182.0
made,12312.659159159157,183.0,183.0
serv,12264.108108108108,184.0,184.0
sandtcl,12230.83277027027,185.0,185.0
help,12222.396114864865,186.0,186.0
specif,11986.749034749035,187.0,187.0
instal,11961.567567567568,188.0,188.0
repres,11915.225225225224,189.0,189.0
languag,11899.069498069497,190.0,190.0
format,11800.662162162162,191.0,191.0
sampl,11777.324324324323,192.0,192.0
pure,11766.730730730731,193.0,193.0
base,11729.18918918919,194.0,194.0
present,11729.18918918919,194.0,194.0
callback,11700.846846846845,195.0,196.0
program,11687.136878814299,196.0,197.0
satisfactori,11604.180180180181,197.0,198.0
aim,11538.175675675675,198.0,199.0
analysi,11500.06580493537,199.0,200.0
techniqu,11492.54918918919,200.0,201.0
pan,11477.58620689655,201.0,202.0
anonym,11466.497062279672,202.0,203.0
return,11342.981981981984,203.0,204.0
load,11342.192192192193,204.0,205.0
avail,11311.8998998999,205.0,206.0
proceed,11285.405405405405,206.0,207.0
role,11264.990270270271,207.0,208.0
wait,11234.922444183314,208.0,209.0
longer,11190.982511923688,209.0,210.0
modul,11189.035626535626,210.0,211.0
fashion,11127.64864864865,211.0,212.0
clientsid,11112.559179869526,212.0,213.0
act,11108.432432432433,213.0,214.0
employ,11073.94894894895,214.0,215.0
share,11047.631631631632,215.0,216.0
popular,10996.306306306305,216.0,217.0
command,10956.486486486487,217.0,218.0
respect,10953.202702702703,218.0,219.0
behalf,10912.058277027027,219.0,220.0
creat,10898.732432432433,220.0,221.0
expand,10861.540540540542,221.0,222.0
maintain,10827.683710737767,222.0,223.0
graphic,10793.756756756757,223.0,224.0
latenc,10790.885135135135,224.0,225.0
item,10733.243243243243,225.0,226.0
area,10662.38130021914,226.0,227.0
demand,10597.229729729728,227.0,228.0
subsequ,10597.229729729728,227.0,228.0
agenc,10553.477477477478,228.0,230.0
univers,10535.777027027027,229.0,231.0
altern,10514.081875993641,230.0,232.0
pars,10505.855855855854,231.0,233.0
facil,10475.749782040104,232.0,234.0
polici,10453.678678678678,233.0,235.0
appointapproach,10430.718718718717,234.0,236.0
remark,10331.407207207207,235.0,237.0
conclud,10331.407207207207,235.0,237.0
explor,10328.614864864865,236.0,239.0
current,10223.797297297298,237.0,240.0
action,10209.914004914006,238.0,241.0
miss,10117.660933660933,239.0,242.0
traffic,10082.410065237653,240.0,243.0
process,10073.382132132132,241.0,244.0
numer,10067.182702702703,242.0,245.0
detail,10066.0,243.0,246.0
circumst,9967.440658049352,244.0,247.0
transpar,9896.216216216217,245.0,248.0
congest,9808.702702702703,246.0,249.0
solut,9769.311220311221,247.0,250.0
bitmap,9769.311220311221,247.0,250.0
preced,9761.272522522522,248.0,252.0
flood,9738.538538538538,249.0,253.0
messag,9738.538538538538,249.0,253.0
arsen,9694.486486486487,250.0,255.0
experi,9677.777777777776,251.0,256.0
javabas,9636.359386413442,252.0,257.0
support,9633.081081081082,253.0,258.0
multipl,9633.081081081082,253.0,258.0
updat,9616.832246039143,254.0,260.0
section,9582.899099099099,255.0,261.0
collabor,9381.68918918919,256.0,262.0
part,9371.860095389507,257.0,263.0
primarili,9339.777027027027,258.0,264.0
druschel,9249.6,259.0,265.0
rowstron,9249.6,259.0,265.0
arcinfo,9219.027027027027,260.0,267.0
nonspati,9177.901430842607,261.0,268.0
implement,9096.95652173913,262.0,269.0
nativ,9092.108108108108,263.0,270.0
decid,9076.759936406996,264.0,271.0
mapquest,9056.365405405406,265.0,272.0
concurr,9006.356011183598,266.0,273.0
shade,8974.810810810812,267.0,274.0
scenario,8946.660231660231,268.0,275.0
appropri,8922.942942942942,269.0,276.0
denial,8922.942942942942,269.0,276.0
full,8904.337297297297,270.0,278.0
mapsonu,8899.777297297298,271.0,279.0
fedstat,8842.810810810812,272.0,280.0
locallyinstal,8723.351351351352,273.0,281.0
interneten,8723.351351351352,273.0,281.0
atom,8662.517374517374,274.0,283.0
complex,8645.05945945946,275.0,284.0
userspecifi,8645.05945945946,275.0,284.0
squirrel,8568.142342342342,276.0,286.0
easi,8559.81981981982,277.0,287.0
concern,8522.23613086771,278.0,288.0
primari,8522.23613086771,278.0,288.0
vast,8514.842105263157,279.0,290.0
enhanc,8497.03840682788,280.0,291.0
tool,8346.810810810812,281.0,292.0
propag,8338.792792792792,282.0,293.0
eventu,8338.792792792792,282.0,293.0
samet,8298.601569311248,283.0,295.0
assur,8285.635135135137,284.0,296.0
gml,8222.297297297297,285.0,297.0
maryland,8186.723626852659,286.0,298.0
resolv,8159.649493243244,287.0,299.0
decreas,8159.649493243244,287.0,299.0
allow,8153.1558028616855,288.0,301.0
vendor,8086.51801801802,289.0,302.0
manner,8025.405405405406,290.0,303.0
infrastructur,8022.9709709709705,291.0,304.0
adopt,8013.796756756757,292.0,305.0
webbas,8013.796756756757,292.0,305.0
ma,7960.567567567568,293.0,307.0
computercommun,7915.358326068003,294.0,308.0
applicationsspati,7915.358326068003,294.0,308.0
systemsclientserv,7915.358326068003,294.0,308.0
subject,7915.358326068003,294.0,308.0
thinclient,7907.351351351353,295.0,312.0
abil,7903.272072072073,296.0,313.0
fewer,7866.690690690691,297.0,314.0
delay,7866.690690690691,297.0,314.0
discuss,7842.555984555984,298.0,316.0
bypass,7770.5421303656585,299.0,317.0
resid,7755.905405405405,300.0,318.0
busi,7755.905405405405,300.0,318.0
code,7668.820401046208,301.0,320.0
quadtre,7664.898648648648,302.0,321.0
blend,7664.898648648648,302.0,321.0
engin,7650.3250547845155,303.0,323.0
lead,7634.738738738738,304.0,324.0
demonstr,7632.567567567567,305.0,325.0
extra,7594.945945945946,306.0,326.0
treat,7576.864864864865,307.0,327.0
page,7576.807432432432,308.0,328.0
object,7560.891891891893,309.0,329.0
lightweight,7560.891891891893,309.0,329.0
viewer,7546.88,310.0,331.0
drop,7539.203497615262,311.0,332.0
unnecessari,7539.203497615262,311.0,332.0
memori,7539.203497615262,311.0,332.0
esperanca,7508.783783783783,312.0,335.0
possibl,7501.377413127412,313.0,336.0
replic,7499.103338632751,314.0,337.0
byproduct,7499.103338632751,314.0,337.0
inventori,7467.035675675676,315.0,339.0
import,7438.386486486486,316.0,340.0
way,7426.216216216217,317.0,341.0
proper,7411.868108108109,318.0,342.0
stream,7407.621621621623,319.0,343.0
reach,7397.425061425061,320.0,344.0
testb,7380.010296010295,321.0,345.0
look,7379.738448125545,322.0,346.0
simpli,7368.544698544699,323.0,347.0
describ,7359.998648648649,324.0,348.0
gateway,7347.260774287802,325.0,349.0
slower,7341.992695398101,326.0,350.0
unit,7341.992695398101,326.0,350.0
flow,7341.992695398101,326.0,350.0
reliabl,7341.992695398101,326.0,350.0
popul,7328.767940354148,327.0,354.0
region,7328.767940354148,327.0,354.0
compress,7312.548986486486,328.0,356.0
wavelet,7306.002162162164,329.0,357.0
transform,7306.002162162164,329.0,357.0
modif,7295.411411411411,330.0,359.0
properli,7295.411411411411,330.0,359.0
tupl,7254.5688545688545,331.0,361.0
invest,7185.5270270270275,332.0,362.0
guarante,7185.5270270270275,332.0,362.0
session,7185.5270270270275,332.0,362.0
topic,7118.205405405407,333.0,365.0
represent,7091.961081081082,334.0,366.0
simpler,7067.924924924923,335.0,367.0
comparison,7067.924924924923,335.0,367.0
depend,7064.583011583011,336.0,369.0
middl,7042.594594594595,337.0,370.0
ground,7042.594594594595,337.0,370.0
perfectli,7018.90171990172,338.0,372.0
instantan,7018.90171990172,338.0,372.0
largebandwidth,7018.90171990172,338.0,372.0
email,7003.253753753755,339.0,375.0
least,7003.253753753755,339.0,375.0
anymor,7003.253753753755,339.0,375.0
notifi,7003.253753753755,339.0,375.0
simultan,6961.112082670907,340.0,379.0
envis,6961.112082670907,340.0,379.0
algorithm,6961.112082670907,340.0,379.0
core,6938.698698698699,341.0,382.0
serverbas,6938.698698698699,341.0,382.0
transact,6925.318918918919,342.0,384.0
potenti,6913.529411764705,343.0,385.0
arkansa,6907.730855855855,344.0,386.0
poorli,6877.919999999999,345.0,387.0
volunt,6877.919999999999,345.0,387.0
year,6875.157657657658,346.0,389.0
symmetr,6874.905405405407,347.0,390.0
final,6874.905405405407,347.0,390.0
eparegul,6874.498692240627,348.0,392.0
content,6869.621621621622,349.0,393.0
purpos,6869.621621621622,349.0,393.0
criteria,6836.603603603603,350.0,395.0
match,6836.603603603603,350.0,395.0
forefath,6834.864864864865,351.0,397.0
napster,6834.864864864865,351.0,397.0
music,6834.864864864865,351.0,397.0
candid,6833.4628378378375,352.0,400.0
freeli,6833.4628378378375,352.0,400.0
domain,6833.4628378378375,352.0,400.0
regular,6831.237367802584,353.0,403.0
esri,6810.810810810811,354.0,404.0
launch,6809.627764127765,355.0,405.0
examin,6805.480753480754,356.0,406.0
lowbandwidth,6805.480753480754,356.0,406.0
typic,6787.378378378378,357.0,408.0
compani,6787.378378378378,357.0,408.0
tclbase,6752.084942084942,358.0,410.0
increasingli,6746.4527027027025,359.0,411.0
variant,6746.4527027027025,359.0,411.0
follow,6732.081081081081,360.0,413.0
contact,6732.081081081081,360.0,413.0
privat,6677.071490845685,361.0,415.0
enterpris,6677.071490845685,361.0,415.0
sector,6677.071490845685,361.0,415.0
task,6660.688753269399,362.0,418.0
challeng,6660.688753269399,362.0,418.0
studi,6647.490845684394,363.0,420.0
hold,6621.911351351351,364.0,421.0
newer,6598.2367194781,365.0,422.0
hardwar,6596.167076167076,366.0,423.0
sever,6596.167076167076,366.0,423.0
step,6591.760617760618,367.0,425.0
plan,6591.760617760618,367.0,425.0
precaut,6555.3596673596685,368.0,427.0
defin,6553.825825825826,369.0,428.0
compon,6542.719503287071,370.0,429.0
expert,6542.719503287071,370.0,429.0
acquir,6542.719503287071,370.0,429.0
outcom,6540.465334900118,371.0,432.0
independ,6495.405405405405,372.0,433.0
incorpor,6488.468468468468,373.0,434.0
largest,6477.261261261261,374.0,435.0
size,6477.261261261261,374.0,435.0
today,6477.261261261261,374.0,435.0
prioriti,6477.261261261261,374.0,435.0
april,6401.548262548262,375.0,439.0
reconstruct,6398.1574618096365,376.0,440.0
speed,6398.1574618096365,376.0,440.0
compet,6343.559845559845,377.0,442.0
provis,6339.250614250614,378.0,443.0
unavail,6339.250614250614,378.0,443.0
anytim,6339.250614250614,378.0,443.0
version,6327.198198198199,379.0,446.0
subset,6327.198198198199,379.0,446.0
copi,6327.198198198199,379.0,446.0
overview,6325.216216216217,380.0,449.0
paper,6318.1549549549545,381.0,450.0
organ,6318.1549549549545,381.0,450.0
space,6286.371171171171,382.0,452.0
turn,6266.259009009008,383.0,453.0
tap,6266.259009009008,383.0,453.0
gmlenabl,6266.259009009008,383.0,453.0
error,6246.993762993764,384.0,456.0
encount,6246.993762993764,384.0,456.0
receiv,6246.993762993764,384.0,456.0
invok,6246.993762993764,384.0,456.0
tandem,6174.609009009008,385.0,460.0
read,6139.909090909091,386.0,461.0
addisonwesley,6139.909090909091,386.0,461.0
librari,6125.165165165165,387.0,463.0
distanc,6124.448198198198,388.0,464.0
lower,6029.616707616708,389.0,465.0
layer,6029.616707616708,389.0,465.0
substanti,6027.229729729729,390.0,467.0
output,5996.216216216216,391.0,468.0
httpwwwmapquestcom,5978.401544401544,392.0,469.0
unaffect,5859.30466830467,393.0,470.0
xmlcompat,5854.324324324325,394.0,471.0
framework,5854.324324324325,394.0,471.0
instantli,5854.324324324325,394.0,471.0
emiss,5827.326068003487,395.0,474.0
air,5827.326068003487,395.0,474.0
isdn,5765.444015444015,396.0,476.0
septemb,5739.891891891893,397.0,477.0
novemb,5736.862612612612,398.0,478.0
listen,5651.644144144143,399.0,479.0
port,5651.644144144143,399.0,479.0
incom,5651.644144144143,399.0,479.0
setihom,5648.737678855326,400.0,482.0
convert,5645.7,401.0,483.0
analyz,5645.7,401.0,483.0
researchori,5645.7,401.0,483.0
perspect,5645.64527027027,402.0,486.0
choos,5625.071542130366,403.0,487.0
condit,5625.071542130366,403.0,487.0
varieti,5625.071542130366,403.0,487.0
dialog,5625.071542130366,403.0,487.0
respond,5614.111793611794,404.0,491.0
driven,5614.111793611794,404.0,491.0
httpwwwfedstatsgov,5608.805896805898,405.0,493.0
singl,5608.083538083538,406.0,494.0
signific,5599.4537695590325,407.0,495.0
balanc,5599.4537695590325,407.0,495.0
particip,5537.663851351351,408.0,497.0
iyer,5524.054054054054,409.0,498.0
epaid,5498.3809938971235,410.0,499.0
custom,5457.335907335907,411.0,500.0
target,5457.335907335907,411.0,500.0
suffer,5394.578696343402,412.0,502.0
unlik,5342.333333333332,413.0,503.0
fetch,5279.374774774775,414.0,504.0
origin,5279.374774774775,414.0,504.0
cpu,5258.346581875993,415.0,506.0
solv,5258.346581875993,415.0,506.0
problem,5258.346581875993,415.0,506.0
boolean,5229.899613899614,416.0,509.0
string,5229.899613899614,416.0,509.0
nearest,5229.899613899614,416.0,509.0
past,5106.756756756757,417.0,512.0
serverproxi,5044.43918918919,418.0,513.0
realm,5044.43918918919,418.0,513.0
level,5044.43918918919,418.0,513.0
wellstudi,5044.43918918919,418.0,513.0
translat,5030.910602910603,419.0,517.0
lie,5022.8074324324325,420.0,518.0
flavor,5017.43720190779,421.0,519.0
oceanstor,4973.745173745174,422.0,520.0
chlorin,4971.714908456844,423.0,521.0
dot,4949.603603603603,424.0,522.0
zipflik,4949.603603603603,424.0,522.0
dark,4949.603603603603,424.0,522.0
rank,4900.945945945946,425.0,525.0
indirectli,4888.401544401544,426.0,526.0
deliv,4888.401544401544,426.0,526.0
authent,4888.401544401544,426.0,526.0
etern,4872.358722358722,427.0,529.0
transmit,4869.127413127412,428.0,530.0
real,4867.783783783784,429.0,531.0
shenker,4796.06981981982,430.0,532.0
breslau,4796.06981981982,430.0,532.0
fan,4796.06981981982,430.0,532.0
phillip,4796.06981981982,430.0,532.0
cao,4796.06981981982,430.0,532.0
cf,4768.45045045045,431.0,537.0
virtual,4764.212162162162,432.0,538.0
scienc,4737.734088927637,433.0,539.0
colleg,4737.734088927637,433.0,539.0
park,4737.734088927637,433.0,539.0
archiv,4737.734088927637,433.0,539.0
egemen,4737.734088927637,433.0,539.0
autom,4737.734088927637,433.0,539.0
latitud,4731.054925893636,434.0,545.0
longitud,4731.054925893636,434.0,545.0
widearea,4710.903153153153,435.0,547.0
cooper,4710.903153153153,435.0,547.0
www,4680.364864864865,436.0,549.0
aliv,4680.364864864865,436.0,549.0
octob,4677.891891891893,437.0,551.0
mask,4660.172972972973,438.0,552.0
resili,4633.745173745173,439.0,553.0
environment,4598.479511769835,440.0,554.0
protect,4598.479511769835,440.0,554.0
put,4537.904939422181,441.0,556.0
correspond,4537.904939422181,441.0,556.0
creation,4517.248157248157,442.0,558.0
integr,4517.248157248157,442.0,558.0
localarea,4515.238473767886,443.0,560.0
machin,4515.238473767886,443.0,560.0
border,4496.5777027027025,444.0,562.0
georgia,4481.27027027027,445.0,563.0
illinoi,4481.27027027027,445.0,563.0
mainten,4466.706563706563,446.0,565.0
administr,4466.706563706563,446.0,565.0
feder,4456.9678249678245,447.0,567.0
statist,4456.9678249678245,447.0,567.0
express,4392.1621621621625,448.0,569.0
ordinari,4160.123552123552,449.0,570.0
know,4160.123552123552,449.0,570.0
produc,4160.123552123552,449.0,570.0
offici,4160.123552123552,449.0,570.0
citizen,4160.123552123552,449.0,570.0
equal,3990.2702702702704,450.0,575.0
proxi,3990.2702702702704,450.0,575.0
setup,3958.7232947232947,451.0,577.0
benefici,3958.7232947232947,451.0,577.0
prior,3958.7232947232947,451.0,577.0
extrem,3958.7232947232947,451.0,577.0
immedi,3958.7232947232947,451.0,577.0
focu,3732.9837837837845,452.0,582.0
directorybas,3732.9837837837845,452.0,582.0
hashbas,3732.9837837837845,452.0,582.0
hierarch,3732.9837837837845,452.0,582.0
acm,3694.877477477477,453.0,586.0
dump,3609.7297297297296,454.0,587.0
hazard,3609.7297297297296,454.0,587.0
flag,3609.7297297297296,454.0,587.0
zip,3609.7297297297296,454.0,587.0
abandon,3609.7297297297296,454.0,587.0
epa,3609.7297297297296,454.0,587.0
wastewat,3609.7297297297296,454.0,587.0
toxic,3609.7297297297296,454.0,587.0
discharg,3609.7297297297296,454.0,587.0
wast,3609.7297297297296,454.0,587.0
street,3609.7297297297296,454.0,587.0
confer,3534.4401544401544,455.0,598.0
group,3509.597972972973,456.0,599.0
consist,3278.992628992629,457.0,600.0
clara,3237.9498069498068,458.0,601.0
ca,3237.9498069498068,458.0,601.0
hyper,3237.9498069498068,458.0,601.0
santa,3237.9498069498068,458.0,601.0
intern,3237.9498069498068,458.0,601.0
illustr,3174.9611486486483,459.0,606.0
suit,3065.4324324324325,460.0,607.0
anderson,3029.3513513513512,461.0,608.0
karger,2929.7989864864862,462.0,609.0
submit,2862.1039501039504,463.0,610.0
increment,2649.1469594594596,464.0,611.0
obtain,2649.1469594594596,464.0,611.0
banff,2603.531531531532,465.0,613.0
al,2603.531531531532,465.0,613.0
sosp,2603.531531531532,465.0,613.0
chang,2578.9189189189187,466.0,616.0
yap,2578.9189189189187,466.0,616.0
yen,2578.9189189189187,466.0,616.0
gadd,2482.102102102102,467.0,619.0
chase,2482.102102102102,467.0,619.0
consumerfocus,2389.3120393120394,468.0,621.0
markup,2381.4619164619166,469.0,622.0
gummadi,2350.216216216216,470.0,623.0
well,2350.216216216216,470.0,623.0
bindel,2350.216216216216,470.0,623.0
weatherspoon,2350.216216216216,470.0,623.0
geel,2350.216216216216,470.0,623.0
chen,2350.216216216216,470.0,623.0
eaton,2350.216216216216,470.0,623.0
kubiatowicz,2350.216216216216,470.0,623.0
weimer,2350.216216216216,470.0,623.0
httpopengisnetgmlgmlhtml,2329.0810810810813,471.0,632.0
geographi,2329.0810810810813,471.0,632.0
largescal,2308.8648648648646,472.0,634.0
implic,2292.6486486486483,473.0,635.0
ieee,2204.114864864865,474.0,636.0
parametr,2170.1513513513514,475.0,637.0
closer,2137.465250965251,476.0,638.0
partl,2117.3675675675677,477.0,639.0
dingl,2117.3675675675677,477.0,639.0
thinwir,2098.681081081081,478.0,641.0
realtim,2098.681081081081,478.0,641.0
yerushalmi,2037.717255717256,479.0,643.0
kim,2037.717255717256,479.0,643.0
berkheim,2037.717255717256,479.0,643.0
sherman,2037.717255717256,479.0,643.0
iwamoto,2037.717255717256,479.0,643.0
dhanidina,2037.717255717256,479.0,643.0
matkin,2037.717255717256,479.0,643.0
potmesil,2026.3783783783786,480.0,650.0
hot,2013.5912162162165,481.0,651.0
editor,2013.5912162162165,481.0,651.0
hagen,2013.5912162162165,481.0,651.0
yagel,2013.5912162162165,481.0,651.0
break,2013.5912162162165,481.0,651.0
juli,1891.6602316602316,482.0,656.0
mile,1777.6216216216214,483.0,657.0
pragu,1716.7459459459462,484.0,658.0
pragocrypt,1716.7459459459462,484.0,658.0
siggraph,1593.7297297297296,485.0,660.0
detroit,1593.7297297297296,485.0,660.0
cambridg,1531.9256756756756,486.0,662.0
asplo,1531.9256756756756,486.0,662.0
globalscal,1424.7335907335907,487.0,664.0
rabinovich,1196.7567567567567,488.0,665.0
refer,1092.5945945945946,489.0,666.0
stoica,1040.0675675675675,490.0,667.0
kaashoek,1040.0675675675675,490.0,667.0
dabek,1040.0675675675675,490.0,667.0
morri,1040.0675675675675,490.0,667.0
extens,672.135135135135,491.0,671.0
william,477.47747747747746,492.0,672.0
york,416.033033033033,493.0,673.0
ny,416.033033033033,493.0,673.0
march,416.033033033033,493.0,673.0
httpsetiathomesslberkeleyedu,192.89189189189187,494.0,676.0
