Name,IF,IFDenseRank,IFMinRank
lower,50934.731076923075,138.0,138.0
make,50766.97968069667,139.0,139.0
demonstr,50626.74195804197,140.0,140.0
optim,50341.37815384615,141.0,141.0
maximum,50263.90014513788,142.0,142.0
principl,49959.301610017894,143.0,143.0
geograph,49895.374239713776,144.0,144.0
handl,49833.67100591716,145.0,145.0
measur,49792.246949602115,146.0,146.0
specif,49763.63756708408,147.0,147.0
pointer,49763.50650887574,148.0,148.0
ensur,49545.91292962356,149.0,149.0
high,49337.60286225402,150.0,150.0
confer,49331.053511705686,151.0,151.0
focu,49293.89822485207,152.0,152.0
platform,49056.18307692307,153.0,153.0
consist,48779.94650887574,154.0,154.0
hit,48644.098340874814,155.0,155.0
intern,48574.0055944056,156.0,156.0
exploit,48488.57723076923,157.0,157.0
resili,48364.53076923077,158.0,158.0
goal,48316.984615384616,159.0,159.0
coarsegrain,48265.692307692305,160.0,160.0
limit,48252.30344827586,161.0,161.0
energyeffici,48025.54556213017,162.0,162.0
failur,47896.74165457184,163.0,163.0
combin,47796.770109890116,164.0,164.0
amount,47783.97230769231,165.0,165.0
scheme,47618.51740890688,166.0,166.0
properti,47613.12598752599,167.0,167.0
independ,47579.98878205128,168.0,168.0
larger,47553.22138836773,169.0,169.0
acm,47385.780769230776,170.0,170.0
determin,47316.18461538462,171.0,171.0
scope,47110.067978533094,172.0,172.0
constraint,46982.06940966011,173.0,173.0
temperatur,46932.27179487179,174.0,174.0
decreas,46743.32781065089,175.0,175.0
experiment,46348.335824175825,176.0,176.0
list,46340.952036199094,177.0,177.0
separ,46270.44755244756,178.0,178.0
binari,46137.71188811189,179.0,179.0
trigger,46085.21656804734,180.0,180.0
featur,46018.29415384616,181.0,181.0
method,45944.520401337795,182.0,182.0
manner,45877.87884615385,183.0,183.0
olog,45336.503496503494,184.0,184.0
overlap,45285.855159474675,185.0,185.0
redund,45240.03525641026,186.0,186.0
technolog,45170.627586206894,187.0,187.0
run,45012.42361359571,188.0,188.0
elimin,44993.82923076923,189.0,189.0
significantli,44951.60975609756,190.0,190.0
similar,44850.73992673992,191.0,191.0
usag,44829.98416289593,192.0,192.0
extens,44826.90461538462,193.0,193.0
current,44814.8927125506,194.0,194.0
attribut,44721.23076923077,195.0,195.0
np,44702.56279069767,196.0,196.0
smaller,44619.1978021978,197.0,197.0
model,44514.76561085973,198.0,198.0
transmit,44416.097082228116,199.0,199.0
distinguish,44336.054409005636,200.0,200.0
random,44330.327012522364,201.0,201.0
present,44260.86976744186,202.0,202.0
stream,44249.91230769231,203.0,203.0
direct,44233.08442776735,204.0,204.0
link,44162.13196581197,205.0,205.0
mote,43920.16710875331,206.0,206.0
repres,43891.450153846155,207.0,207.0
testb,43878.9033530572,208.0,208.0
creat,43845.6291913215,209.0,209.0
final,43829.799999999996,210.0,210.0
resourcerich,43782.02797202798,211.0,211.0
start,43709.623668639055,212.0,212.0
twotier,43682.060659340656,213.0,213.0
btree,43669.97381342062,214.0,214.0
multiresolut,43663.45562130177,215.0,215.0
vari,43587.74427350428,216.0,216.0
resourceconstrain,43495.12307692308,217.0,217.0
describ,43327.37466063349,218.0,218.0
trend,43263.20461538462,219.0,219.0
region,43252.61538461539,220.0,220.0
pose,43225.5051975052,221.0,221.0
gener,43215.309349112424,222.0,222.0
achiev,43137.11923076923,223.0,223.0
occur,43068.503461538465,224.0,224.0
endtoend,43065.74949832776,225.0,225.0
algorithm,43064.289510489514,226.0,226.0
remain,43035.511538461535,227.0,227.0
multihop,42951.8649867374,228.0,228.0
field,42896.76972704715,229.0,229.0
simul,42845.34108818011,230.0,230.0
function,42752.967032967026,231.0,231.0
prototyp,42735.96092307693,232.0,232.0
offset,42734.11611030479,233.0,233.0
applicationspecif,42493.4611111111,234.0,234.0
view,42483.840000000004,235.0,235.0
straightforward,42474.36923076923,236.0,236.0
granular,42415.35759849907,237.0,237.0
typic,42279.509943714824,238.0,238.0
basi,42208.5478424015,239.0,239.0
point,42167.15151515151,240.0,240.0
dataset,42164.553846153845,241.0,241.0
page,42155.15649867374,242.0,242.0
begin,42106.75494505494,243.0,243.0
exist,42039.731999999996,244.0,244.0
detect,42033.95604395604,245.0,245.0
bottom,41977.51794871795,246.0,246.0
split,41971.74153846154,247.0,247.0
tinyo,41781.98165680474,248.0,248.0
ratio,41714.20384615385,249.0,249.0
compris,41701.379076923076,250.0,250.0
past,41692.34739454094,251.0,251.0
explicitli,41655.75296703297,252.0,252.0
subsequ,41571.77047817048,253.0,253.0
chang,41535.11538461538,254.0,254.0
comput,41356.82272189349,255.0,255.0
energyconstrain,41356.26068376068,256.0,256.0
synthet,41327.74125874126,257.0,257.0
detail,41297.419780219774,258.0,258.0
fraction,41151.02564102563,259.0,259.0
greater,40985.79737335835,260.0,260.0
load,40919.71497975709,261.0,261.0
datacentr,40749.19106699752,262.0,262.0
innetwork,40736.77349112426,263.0,263.0
part,40599.24017094017,264.0,264.0
hop,40133.468169761276,265.0,265.0
relev,39998.177130977136,266.0,266.0
analysi,39974.59375,267.0,267.0
leverag,39840.27948717948,268.0,268.0
posit,39824.76279069768,269.0,269.0
step,39776.3149321267,270.0,270.0
tradeoff,39702.143319838055,271.0,271.0
embed,39694.4947368421,272.0,272.0
item,39682.95425101215,273.0,273.0
extrem,39677.911538461536,274.0,274.0
impact,39607.993006993005,275.0,275.0
easili,39599.00498960499,276.0,276.0
frequent,39534.82735042735,277.0,277.0
jame,39362.71818181818,278.0,278.0
older,39317.001775147924,279.0,279.0
magnitud,39283.316043956045,280.0,280.0
power,39260.159681697616,281.0,281.0
reli,39251.884124386255,282.0,282.0
contribut,39187.85314685315,283.0,283.0
sens,39005.381432360744,284.0,284.0
flood,38843.762366863906,285.0,285.0
examin,38664.29896049896,286.0,286.0
improv,38637.36057692308,287.0,287.0
lowest,38551.49940828403,288.0,288.0
augment,38535.401972386586,289.0,289.0
global,38513.65288461538,290.0,290.0
live,38493.16074270557,291.0,291.0
return,38466.7652173913,292.0,292.0
reserv,38433.06293706294,293.0,293.0
real,38236.336960600376,294.0,294.0
hold,37948.40797720798,295.0,295.0
coarser,37820.11834319527,296.0,296.0
hardwar,37785.94643874644,297.0,297.0
space,37771.84662721894,298.0,298.0
collect,37578.03428571429,299.0,299.0
scalabl,37577.349450549445,300.0,300.0
stargat,37307.51725571726,301.0,301.0
regular,37014.4158808933,302.0,302.0
share,37006.52472527472,303.0,303.0
respons,36923.091124260354,304.0,304.0
usa,36892.319580419586,305.0,305.0
represent,36878.6759410802,306.0,306.0
coars,36785.25174825174,307.0,307.0
task,36765.158769230766,308.0,308.0
propag,36726.13846153846,309.0,309.0
simpli,36705.46449704142,310.0,310.0
ideal,36680.49940828402,311.0,311.0
propos,36630.6041958042,312.0,312.0
contrast,36593.70240384615,313.0,313.0
opaqu,36553.64367245658,314.0,314.0
databas,36438.42461538462,315.0,315.0
peertop,36416.16586538462,316.0,316.0
depict,36405.14989010989,317.0,317.0
manag,36375.744000000006,318.0,318.0
govindan,36326.72820512821,319.0,319.0
back,36293.929973474806,320.0,320.0
reachabl,36251.16923076923,321.0,321.0
primari,36201.815384615395,322.0,322.0
serv,36186.04471153846,323.0,323.0
hash,36124.513136094676,324.0,324.0
long,36053.50064102564,325.0,325.0
appli,36045.78779840849,326.0,326.0
imag,35960.45701357466,327.0,327.0
equip,35858.41597633136,328.0,328.0
choos,35847.164656964655,329.0,329.0
initi,35832.55076923077,330.0,330.0
introduc,35744.17054945055,331.0,331.0
benefit,35695.82276923077,332.0,332.0
emto,35669.718574108825,333.0,333.0
feasibl,35631.266889632105,334.0,334.0
characterist,35558.29112426036,335.0,335.0
rate,35553.48541114059,336.0,336.0
transmiss,35521.8424403183,337.0,337.0
exampl,35492.71538461538,338.0,338.0
protocol,35486.59098143236,339.0,339.0
problem,35485.903133903135,340.0,340.0
timeseri,35445.17582417582,341.0,341.0
logic,35399.630769230775,342.0,342.0
rise,35361.55897435897,343.0,343.0
unteth,35269.97846153846,344.0,344.0
save,35243.567307692305,345.0,345.0
line,35148.851031894934,346.0,346.0
flat,35080.57230769231,347.0,347.0
fulli,34956.76402366864,348.0,348.0
publish,34954.73076923077,349.0,349.0
user,34918.83928994083,350.0,350.0
averag,34872.98386491557,351.0,351.0
microbenchmark,34820.276923076926,352.0,352.0
eras,34816.89230769231,353.0,353.0
extend,34635.18184615385,354.0,354.0
highest,34618.015384615384,355.0,355.0
logarithm,34593.692307692305,356.0,356.0
wast,34554.95120879121,357.0,357.0
skipgraph,34431.97446808511,358.0,358.0
forward,34430.593609467454,359.0,359.0
coordin,34416.029776674935,360.0,360.0
made,34394.78076923077,361.0,361.0
assumpt,34394.78076923077,361.0,361.0
perfectli,34357.92,362.0,363.0
grow,34305.026086956525,363.0,364.0
consider,34273.95,364.0,365.0
descript,34261.80893300248,365.0,366.0
definit,34240.68717948718,366.0,367.0
advers,34208.63076923077,367.0,368.0
literatur,34184.38461538462,368.0,369.0
linear,34171.54082840237,369.0,370.0
chain,34153.063736263735,370.0,371.0
expens,34148.91834319527,371.0,372.0
individu,34071.88307692307,372.0,373.0
receiv,34037.74694960212,373.0,374.0
calcul,33975.77786116323,374.0,375.0
variant,33967.79487179487,375.0,376.0
tupl,33946.01038461539,376.0,377.0
diffus,33925.15786982249,377.0,378.0
resolut,33916.86194331984,378.0,379.0
fail,33911.41709401709,379.0,380.0
chip,33890.93808630394,380.0,381.0
interfac,33797.98662207358,381.0,382.0
height,33710.74405594406,382.0,383.0
tether,33696.94707692308,383.0,384.0
byte,33681.95649867374,384.0,385.0
approxim,33667.798290598286,385.0,386.0
normal,33643.02928039702,386.0,387.0
import,33630.49309664694,387.0,388.0
wavelet,33593.805128205124,388.0,389.0
unifi,33461.022485207104,389.0,390.0
nearest,33431.201758241754,390.0,391.0
research,33372.60355029586,391.0,392.0
perfect,33363.14972527472,392.0,393.0
trade,33220.51282051282,393.0,394.0
cheap,33175.855086848635,394.0,395.0
rebalanc,33103.485761047465,395.0,396.0
directli,33093.16568047338,396.0,397.0
rest,33079.11705685619,397.0,398.0
mica,33070.23076923077,398.0,399.0
andor,33046.015384615384,399.0,400.0
consumpt,33011.198769230774,400.0,401.0
tempor,33010.90610079576,401.0,402.0
term,32989.00583554377,402.0,403.0
full,32959.75159474672,403.0,404.0
target,32957.80835164835,404.0,405.0
state,32940.348387096776,405.0,406.0
probabl,32937.65680473373,406.0,407.0
gb,32908.39819004525,407.0,408.0
monitor,32783.73274725275,408.0,409.0
turn,32743.354326923076,409.0,410.0
successor,32629.586894586893,410.0,411.0
shortcut,32528.438461538462,411.0,412.0
highli,32474.8550295858,412.0,413.0
empir,32453.979737335838,413.0,414.0
devic,32442.92307692308,414.0,415.0
fetch,32419.287054409007,415.0,416.0
capabl,32401.824,416.0,417.0
finer,32258.231221719456,417.0,418.0
presenc,32213.775147929,418.0,419.0
pattern,32208.951923076922,419.0,420.0
lowi,32069.736883629193,420.0,421.0
call,32054.250000000004,421.0,422.0
reach,32009.5650887574,422.0,423.0
capac,31950.084923076924,423.0,424.0
constant,31943.538461538465,424.0,425.0
refer,31879.09743589743,425.0,426.0
ten,31856.427692307694,426.0,427.0
sequenc,31853.655000000002,427.0,428.0
contain,31842.785972850677,428.0,429.0
true,31839.447963800907,429.0,430.0
dynam,31727.934841628958,430.0,431.0
worst,31624.317617866007,431.0,432.0
estrin,31592.577692307696,432.0,433.0
end,31519.492544378707,433.0,434.0
map,31418.502564102564,434.0,435.0
overwrit,31400.322435897437,435.0,436.0
behavior,31324.771597633142,436.0,437.0
proce,31104.31656804734,437.0,438.0
envis,31084.74776386404,438.0,439.0
remaind,31082.70702341137,439.0,440.0
lowlat,30794.608,440.0,441.0
stargatebas,30720.45576923077,441.0,442.0
motebas,30720.45576923077,441.0,442.0
yield,30674.38803418803,442.0,444.0
advoc,30522.83870967742,443.0,445.0
upper,30420.22090729783,444.0,446.0
nearbi,30349.251282051282,445.0,447.0
actual,30340.92923076923,446.0,448.0
worstcas,30273.065251989392,447.0,449.0
reduct,30255.854273504276,448.0,450.0
differ,30222.96923076923,449.0,451.0
secondari,30146.70493096647,450.0,452.0
stop,30082.712,451.0,453.0
proxylevel,30058.570135746606,452.0,454.0
server,30026.088888888888,453.0,455.0
environ,29851.248791208793,454.0,456.0
build,29821.257692307696,455.0,457.0
infrastructur,29727.586153846158,456.0,458.0
interproxi,29687.691715976336,457.0,459.0
recent,29558.05484949833,458.0,460.0
ght,29550.24746317512,459.0,461.0
deploy,29449.09704142012,460.0,462.0
lack,29220.276923076926,461.0,463.0
embodi,29030.983277591975,462.0,464.0
trace,28991.96923076923,463.0,465.0
minimum,28882.697975708503,464.0,466.0
bit,28881.086472148545,465.0,467.0
resid,28814.785714285714,466.0,468.0
mobil,28734.778321678325,467.0,469.0
persist,28653.1221719457,468.0,470.0
august,28618.01692307692,469.0,471.0
connect,28466.43264540338,470.0,472.0
interpret,28408.923076923078,471.0,473.0
core,28303.943384615384,472.0,474.0
dht,28302.402291325696,473.0,475.0
file,28292.785284280937,474.0,476.0
logstructur,28292.785284280937,474.0,476.0
elf,28292.785284280937,474.0,476.0
packet,28254.682153846155,475.0,479.0
highi,28238.736094674558,476.0,480.0
fundament,28202.189624329163,477.0,481.0
cover,28062.83076923077,478.0,482.0
nand,28019.164986737396,479.0,483.0
multidimension,27867.56923076923,480.0,484.0
select,27807.324654832344,481.0,485.0
glue,27795.443786982247,482.0,486.0
quantifi,27717.868778280543,483.0,487.0
simplic,27666.23448275862,484.0,488.0
associ,27663.71040723982,485.0,489.0
immut,27636.679999999997,486.0,490.0
raw,27590.113752913752,487.0,491.0
tradit,27456.535384615385,488.0,492.0
lowpow,27439.186461538462,489.0,493.0
answer,27427.715164835165,490.0,494.0
summarybas,27264.178754578756,491.0,495.0
fit,27264.178754578756,491.0,495.0
camerabas,27205.381432360744,492.0,497.0
least,27176.926153846158,493.0,498.0
respond,27119.723076923077,494.0,499.0
guid,27076.889330024816,495.0,500.0
inexpens,26901.241230769232,496.0,501.0
appendonli,26763.637362637364,497.0,502.0
rtree,26749.492877492878,498.0,503.0
emerg,26731.28646153846,499.0,504.0
dim,26686.74140752864,500.0,505.0
subtre,26668.14928774929,501.0,506.0
twelv,26598.610859728506,502.0,507.0
sensi,26590.056680161942,503.0,508.0
lost,26516.903846153844,504.0,509.0
sequenti,26512.42564102564,505.0,510.0
vicin,26483.982995951417,506.0,511.0
continu,26379.651282051283,507.0,512.0
hierarchi,26326.992,508.0,513.0
neighbor,26104.681656804732,509.0,514.0
probabilist,26059.490335305723,510.0,515.0
intrud,25938.88,511.0,516.0
chipcon,25824.6023872679,512.0,517.0
organ,25697.630769230767,513.0,518.0
emul,25697.457692307697,514.0,519.0
homogen,25670.52,515.0,520.0
spectrum,25662.10989010989,516.0,521.0
higher,25632.74125874126,517.0,522.0
outweigh,25621.958620689657,518.0,523.0
gain,25621.958620689657,518.0,523.0
advantag,25575.62857142857,519.0,525.0
earli,25554.288,520.0,526.0
captur,25494.821052631574,521.0,527.0
life,25480.83126550868,522.0,528.0
arrang,25461.514285714282,523.0,529.0
ratnasami,25460.835164835164,524.0,530.0
shenker,25460.835164835164,524.0,530.0
account,25414.105538461543,525.0,532.0
fewer,25382.86153846154,526.0,533.0
scale,25355.5,527.0,534.0
primarili,25353.255384615386,528.0,535.0
cycl,25328.765230769226,529.0,536.0
duti,25328.765230769226,529.0,536.0
idiosyncrasi,25296.73846153846,530.0,538.0
tierspecif,25296.73846153846,530.0,538.0
probabilityonli,25294.876254180603,531.0,540.0
hot,25266.121499013807,532.0,541.0
queryspecif,25231.656153846154,533.0,542.0
york,25193.45182186235,534.0,543.0
ny,25193.45182186235,534.0,543.0
incorpor,25061.78041958042,535.0,545.0
suit,25005.969230769228,536.0,546.0
lowq,24984.05769230769,537.0,547.0
highq,24984.05769230769,537.0,547.0
defin,24886.428131868128,538.0,549.0
hundr,24880.89723076923,539.0,550.0
middl,24876.775384615386,540.0,551.0
abund,24812.0735042735,541.0,552.0
mask,24812.0735042735,541.0,552.0
scarciti,24812.0735042735,541.0,552.0
success,24768.881538461537,542.0,555.0
piec,24757.5491638796,543.0,556.0
processor,24707.532891246687,544.0,557.0
loss,24701.94479638009,545.0,558.0
denot,24621.391304347824,546.0,559.0
lie,24525.914615384623,547.0,560.0
integ,24515.8043956044,548.0,561.0
member,24515.8043956044,548.0,561.0
belong,24508.428846153845,549.0,563.0
mode,24499.608923076925,550.0,564.0
tail,24461.546153846153,551.0,565.0
setup,24456.634615384613,552.0,566.0
topolog,24440.276923076923,553.0,567.0
develop,24341.4358974359,554.0,568.0
ucr,24341.4358974359,554.0,568.0
freed,24339.643589743588,555.0,570.0
overwritten,24339.643589743588,555.0,570.0
central,24296.29159763314,556.0,572.0
quad,24294.371692307697,557.0,573.0
framework,24294.371692307697,557.0,573.0
energyawar,24229.06060606061,558.0,575.0
paramet,24223.71046153846,559.0,576.0
regularli,24066.507692307692,560.0,577.0
avail,23996.86217948718,561.0,578.0
establish,23956.044289044286,562.0,579.0
simplifi,23929.75,563.0,580.0
affect,23905.57692307692,564.0,581.0
michael,23890.72,565.0,582.0
pinpoint,23880.327065527064,566.0,583.0
micadot,23865.49349112426,567.0,584.0
prior,23844.649230769228,568.0,585.0
jointli,23844.649230769228,568.0,585.0
consid,23844.649230769228,568.0,585.0
metric,23762.742948717947,569.0,588.0
ns,23762.083076923078,570.0,589.0
concis,23715.632360742708,571.0,590.0
impos,23715.632360742708,571.0,590.0
crossbow,23686.721893491125,572.0,592.0
workshop,23628.764615384614,573.0,593.0
assign,23600.748987854247,574.0,594.0
preserv,23596.408520710058,575.0,595.0
unstructur,23583.21230769231,576.0,596.0
effort,23565.6032051282,577.0,597.0
attempt,23565.6032051282,577.0,597.0
orderpreserv,23522.560000000005,578.0,599.0
quadtre,23487.883760683755,579.0,600.0
multiattribut,23487.883760683755,579.0,600.0
januari,23415.673076923074,580.0,602.0
gap,23411.752853598016,581.0,603.0
sign,23411.752853598016,581.0,603.0
rp,23404.648117839606,582.0,605.0
samsung,23350.306631299736,583.0,606.0
abstract,23349.408923076924,584.0,607.0
quick,23245.52712550607,585.0,608.0
varieti,23218.653846153844,586.0,609.0
resum,23203.40869565217,587.0,610.0
wors,23194.54945054945,588.0,611.0
fine,23123.76,589.0,612.0
grain,23123.76,589.0,612.0
total,23101.653580901857,590.0,614.0
care,23027.16553846154,591.0,615.0
exhaust,23025.48205128205,592.0,616.0
permit,23001.631360946747,593.0,617.0
simplest,23001.631360946747,593.0,617.0
longterm,23001.631360946747,593.0,617.0
intermedi,22946.399999999998,594.0,620.0
correspond,22919.66063348416,595.0,621.0
station,22866.767455621306,596.0,622.0
william,22862.517482517484,597.0,623.0
pugh,22862.517482517484,597.0,623.0
conclus,22849.218749999996,598.0,625.0
circular,22830.06593406593,599.0,626.0
frequenc,22828.620000000003,600.0,627.0
ms,22718.33333333333,601.0,628.0
matchbox,22678.094983277595,602.0,629.0
id,22670.497165991903,603.0,630.0
relat,22616.914285714283,604.0,631.0
dutycycl,22571.13956043956,605.0,632.0
sensornet,22556.83275434243,606.0,633.0
deriv,22534.446153846155,607.0,634.0
precis,22521.0,608.0,635.0
overview,22356.616194331982,609.0,636.0
reader,22356.616194331982,609.0,636.0
emstaremto,22325.513736263736,610.0,638.0
interest,22287.655384615387,611.0,639.0
offer,22254.907692307694,612.0,640.0
seed,22192.78769230769,613.0,641.0
repeat,22192.78769230769,613.0,641.0
dictat,22192.78769230769,613.0,641.0
dens,22103.009467455624,614.0,644.0
relationship,22083.246769230773,615.0,645.0
predecessor,22083.246769230773,615.0,645.0
dc,22080.378461538465,616.0,647.0
format,22079.41978021978,617.0,648.0
indic,22076.711312217194,618.0,649.0
contigu,22076.711312217194,618.0,649.0
backup,22064.145454545454,619.0,651.0
dif,22024.8,620.0,652.0
day,21990.44444444444,621.0,653.0
eleven,21990.44444444444,621.0,653.0
threshold,21948.138021978022,622.0,655.0
suffici,21946.62336182336,623.0,656.0
edg,21946.62336182336,623.0,656.0
flexibl,21926.076254180603,624.0,658.0
parametersth,21913.93076923077,625.0,659.0
summaryth,21854.323607427054,626.0,660.0
previou,21852.256923076922,627.0,661.0
replay,21744.23076923077,628.0,662.0
baltimor,21694.89230769231,629.0,663.0
ptree,21643.302127659575,630.0,664.0
numer,21584.76199095023,631.0,665.0
complic,21574.773200992557,632.0,666.0
abil,21447.234697217675,633.0,667.0
attent,21422.842140468227,634.0,668.0
press,21420.01948717949,635.0,669.0
ramesh,21404.717948717953,636.0,670.0
queryth,21299.940000000002,637.0,671.0
calibr,21266.43988603989,638.0,672.0
timestamp,21266.43988603989,638.0,672.0
neglig,21222.939903846152,639.0,674.0
elsevi,21194.652991452993,640.0,675.0
journal,21194.652991452993,640.0,675.0
degre,21116.740923076923,641.0,677.0
practic,21090.93846153846,642.0,678.0
lowerti,21080.676923076924,643.0,679.0
perspect,21044.46153846154,644.0,680.0
name,21016.403692307693,645.0,681.0
group,21016.403692307693,645.0,681.0
gehrk,21009.51076923077,646.0,683.0
valuebas,21000.024615384616,647.0,684.0
appendag,20989.120879120877,648.0,685.0
treat,20989.120879120877,648.0,685.0
effect,20989.120879120877,648.0,685.0
extract,20982.902917771888,649.0,688.0
acoust,20982.902917771888,649.0,688.0
poll,20749.192307692305,650.0,690.0
presto,20729.183431952664,651.0,691.0
predict,20729.183431952664,651.0,691.0
protect,20704.88635235732,652.0,693.0
nonspars,20703.0,653.0,694.0
follow,20633.23076923077,654.0,695.0
substanti,20608.530177514793,655.0,696.0
asymptot,20520.08861538462,656.0,697.0
modif,20520.08861538462,656.0,697.0
coarsen,20515.1110367893,657.0,699.0
bodi,20496.933110367896,658.0,700.0
rangebas,20485.18099547511,659.0,701.0
intuit,20440.804733727815,660.0,702.0
bmac,20357.664,661.0,703.0
proxyth,20266.87272727273,662.0,704.0
lowerresolut,20266.87272727273,662.0,704.0
fashion,20266.87272727273,662.0,704.0
finergrain,20266.87272727273,662.0,704.0
lossier,20266.87272727273,662.0,704.0
singlevalu,20230.780473372783,663.0,709.0
preced,20150.13333333333,664.0,710.0
quadrant,20120.906787330317,665.0,711.0
southwest,20120.906787330317,665.0,711.0
closest,20111.215384615385,666.0,713.0
ma,20040.32,667.0,714.0
tailor,20007.925791855203,668.0,715.0
knowledg,20007.925791855203,668.0,715.0
layer,20006.980923076924,669.0,717.0
sourc,19956.08061538462,670.0,718.0
subscrib,19956.08061538462,670.0,718.0
exceed,19932.34241758242,671.0,720.0
creation,19873.23076923077,672.0,721.0
