Name,IF,IFDenseRank,IFMinRank
forward,31074.038594755068,105.0,105.0
techniqu,31044.72778473091,106.0,106.0
proceed,31003.15096251266,107.0,107.0
expect,30962.77659574468,108.0,108.0
altern,30765.473887814314,109.0,109.0
reason,30556.100125156445,110.0,110.0
return,30506.27885921231,111.0,111.0
shrink,30478.90871654084,112.0,112.0
subqueri,30387.522956326982,113.0,113.0
bound,30386.444545043003,114.0,114.0
inform,30368.94736842105,115.0,115.0
situat,30291.16666666666,116.0,116.0
similar,30284.609684519448,117.0,117.0
obtain,30225.651504035217,118.0,118.0
actual,30107.904881101374,119.0,119.0
notic,30049.32728410513,120.0,120.0
depend,29982.89893617021,121.0,121.0
intern,29589.769126301493,122.0,122.0
querier,29583.704367301227,123.0,123.0
procedur,29537.075599818923,124.0,124.0
fix,29523.333562113934,125.0,125.0
detect,29487.954477981202,126.0,126.0
collect,29409.72004479283,127.0,127.0
exampl,29241.507092198575,128.0,128.0
embed,29229.49516441006,129.0,129.0
determin,29155.903123585333,130.0,130.0
empti,29109.197473404252,131.0,131.0
sibl,29097.606382978724,132.0,132.0
uniform,29022.827808015834,133.0,133.0
issu,28893.926632428465,134.0,134.0
note,28875.84124386252,135.0,135.0
illustr,28843.559397163117,136.0,136.0
indic,28841.539007092197,137.0,137.0
shenker,28721.53073286052,138.0,138.0
localitypreserv,28685.910513141425,139.0,139.0
line,28572.638297872345,140.0,140.0
constant,28446.262182566916,141.0,141.0
mode,28411.973404255317,142.0,142.0
extens,28013.64447494852,143.0,143.0
includ,27889.212765957447,144.0,144.0
loss,27876.79497098646,145.0,145.0
destin,27842.37954701441,146.0,146.0
leav,27788.982591876204,147.0,147.0
overlap,27776.203843514064,148.0,148.0
start,27759.375,149.0,149.0
requir,27689.468085106382,150.0,150.0
detail,27640.443376801646,151.0,151.0
discov,27607.888707037644,152.0,152.0
reli,27529.64080100125,153.0,153.0
walk,27496.315717227175,154.0,154.0
suppos,27451.606039807826,155.0,155.0
random,27391.855577047063,156.0,156.0
length,27375.614994934138,157.0,157.0
decid,27341.404255319147,158.0,158.0
conduct,27224.873977086743,159.0,159.0
easi,27121.71404255319,160.0,160.0
radio,27117.146099290778,161.0,161.0
exponenti,27066.494680851065,162.0,162.0
claim,27052.065466448446,163.0,163.0
testb,27009.028368794323,164.0,164.0
construct,26923.577620173364,165.0,165.0
simpler,26900.349881796687,166.0,166.0
approxim,26788.40070921986,167.0,167.0
fail,26712.184562097973,168.0,168.0
invok,26689.276595744683,169.0,169.0
class,26610.836879432623,170.0,170.0
basic,26557.421777221527,171.0,171.0
literatur,26527.277925531915,172.0,172.0
correl,26425.32598784194,173.0,173.0
largest,26341.401103230888,174.0,174.0
split,26330.06774916013,175.0,175.0
resolut,26305.7790507365,176.0,176.0
assumpt,26302.99806576402,177.0,177.0
datadriven,26285.757978723403,178.0,178.0
fashion,26245.973919011667,179.0,179.0
point,26214.851063829785,180.0,180.0
skew,26199.44680851064,181.0,181.0
dimens,26181.615026595748,182.0,182.0
current,26126.531914893614,183.0,183.0
fact,25889.308510638297,184.0,184.0
fall,25825.71158392435,185.0,185.0
omit,25823.36170212766,186.0,186.0
discoveri,25796.836879432623,187.0,187.0
choos,25771.91489361702,188.0,188.0
term,25743.235892691955,189.0,189.0
level,25713.217021276596,190.0,190.0
larg,25698.97659574468,191.0,191.0
zonea,25680.56680851064,192.0,192.0
back,25669.19621749409,193.0,193.0
understand,25540.856170212766,194.0,194.0
independ,25512.896808510643,195.0,195.0
prefix,25417.124386252046,196.0,196.0
present,25373.007736943906,197.0,197.0
larger,25254.825227963524,198.0,198.0
feasibl,25221.98024316109,199.0,199.0
leverag,25217.09175531915,200.0,200.0
denot,25127.511651469096,201.0,201.0
effect,25104.329324699353,202.0,202.0
complet,25101.38923654568,203.0,203.0
form,25033.940425531913,204.0,204.0
find,25020.272340425534,205.0,205.0
area,25011.869976359336,206.0,206.0
condit,24937.204097714734,207.0,207.0
underli,24863.582603254064,208.0,208.0
govindan,24842.936170212764,209.0,209.0
maintain,24842.68085106383,210.0,210.0
cover,24716.630227439473,211.0,211.0
mark,24707.31914893617,212.0,212.0
tinydb,24704.842105263157,213.0,213.0
graph,24697.433510638297,214.0,214.0
dimension,24689.27304964539,215.0,215.0
idea,24688.237266279823,216.0,216.0
build,24685.40425531915,217.0,217.0
continu,24615.934650455925,218.0,218.0
acm,24590.65832290363,219.0,219.0
rectangl,24495.146808510643,220.0,220.0
time,24484.223404255317,221.0,221.0
built,24409.150225660862,222.0,222.0
access,24402.493617021275,223.0,223.0
respect,24363.8517975055,224.0,224.0
backup,24239.61276595745,225.0,225.0
updat,24232.775011317335,226.0,226.0
record,24104.2048857368,227.0,227.0
domin,24020.359338061462,228.0,228.0
trace,23908.963404255323,229.0,229.0
compon,23830.457446808512,230.0,230.0
ownership,23825.30162703379,231.0,231.0
close,23814.586436170215,232.0,232.0
repres,23796.21186057039,233.0,233.0
divid,23761.599290780137,234.0,234.0
subtre,23685.996131528045,235.0,235.0
paper,23638.343004513215,236.0,236.0
choic,23561.89852700491,237.0,237.0
hop,23540.936170212768,238.0,238.0
request,23532.5156774916,239.0,239.0
conceptu,23531.507598784196,240.0,240.0
measur,23530.454407294834,241.0,241.0
occur,23526.17245240761,242.0,242.0
uniformli,23479.06823184152,243.0,243.0
deploy,23436.068665377174,244.0,244.0
encod,23336.892497200442,245.0,245.0
incur,23317.469503546097,246.0,246.0
develop,23306.24936170213,247.0,247.0
scalabl,23299.29078014184,248.0,248.0
hotspot,23208.223156853044,249.0,249.0
inspir,23188.922872340423,250.0,250.0
extern,23187.11398176292,251.0,251.0
ns,23148.685106382974,252.0,252.0
individu,23110.9609929078,253.0,253.0
datacentr,23095.178191489358,254.0,254.0
answer,23093.50055991041,255.0,255.0
futur,23077.18038852914,256.0,256.0
straightforward,23069.601921757036,257.0,257.0
repli,23043.165587419055,258.0,258.0
relev,23002.93531914894,259.0,259.0
hand,22863.432624113473,260.0,260.0
frequent,22820.792553191488,261.0,261.0
smaller,22756.024316109422,262.0,262.0
practic,22750.735372340427,263.0,263.0
tabl,22710.92425531915,264.0,264.0
binari,22695.82978723404,265.0,265.0
respons,22654.486887679366,266.0,266.0
summari,22650.74468085106,267.0,267.0
pseudocod,22640.902127659574,268.0,268.0
distinct,22598.665173572226,269.0,269.0
impact,22577.124113475173,270.0,270.0
plot,22527.29238160604,271.0,271.0
spatial,22499.258865248223,272.0,272.0
simpli,22470.2695035461,273.0,273.0
elig,22445.41641337386,274.0,274.0
search,22341.649645390073,275.0,275.0
adjust,22248.382978723406,276.0,276.0
avoid,22247.41528762805,277.0,277.0
al,22159.93992490613,278.0,278.0
dynam,22151.174772036473,279.0,279.0
definit,22100.021276595744,280.0,280.0
total,22090.144680851063,281.0,281.0
kd,22021.155015197568,282.0,282.0
algebra,21978.113475177302,283.0,283.0
resili,21905.467160037002,284.0,284.0
drop,21880.15760441292,285.0,285.0
singl,21850.14680851064,286.0,286.0
void,21834.44281914894,287.0,287.0
associ,21818.983451536642,288.0,288.0
replica,21685.95051954478,289.0,289.0
extent,21611.170212765956,290.0,290.0
mean,21536.281914893618,291.0,291.0
appropri,21437.244680851065,292.0,292.0
rel,21434.689361702127,293.0,293.0
part,21431.073286052007,294.0,294.0
mirror,21406.608695652172,295.0,295.0
centroid,21354.653027823242,296.0,296.0
base,21302.154379020285,297.0,297.0
function,21289.21631205674,298.0,298.0
assign,21268.84658454647,299.0,299.0
rest,21230.365061590146,300.0,300.0
nearest,21228.162234042553,301.0,301.0
transmiss,21217.28,302.0,302.0
analysi,21208.428963623883,303.0,303.0
origin,21199.962356792144,304.0,304.0
ident,21186.35602836879,305.0,305.0
relat,21174.539228723403,306.0,306.0
primari,21117.039777983347,307.0,307.0
realist,21098.438969764837,308.0,308.0
shown,20993.685916919956,309.0,309.0
belong,20909.908814589664,310.0,310.0
hong,20906.258865248223,311.0,311.0
valid,20900.05355832722,312.0,312.0
previous,20890.424680851065,313.0,313.0
affect,20873.162234042553,314.0,314.0
high,20846.855319148937,315.0,315.0
combin,20827.791102514508,316.0,316.0
classic,20823.87943262411,317.0,317.0
bit,20789.95744680851,318.0,318.0
sourc,20629.333822450477,319.0,319.0
know,20620.154452324663,320.0,320.0
fairli,20600.756286266926,321.0,321.0
nearbi,20597.256052824654,322.0,322.0
differ,20588.539007092197,323.0,323.0
challeng,20514.62613981763,324.0,324.0
reveal,20497.787234042553,325.0,325.0
appli,20467.32721936904,326.0,326.0
cs,20437.189209726443,327.0,327.0
central,20426.22036474164,328.0,328.0
explicit,20419.912234042553,329.0,329.0
precis,20407.44255319149,330.0,330.0
metric,20384.22695035461,331.0,331.0
respond,20374.35834266517,332.0,332.0
addrz,20369.526315789473,333.0,333.0
proport,20362.431205673758,334.0,334.0
instanc,20318.0469858156,335.0,335.0
rebalanc,20266.172872340423,336.0,336.0
earlier,20172.68936170213,337.0,337.0
error,20147.353376503237,338.0,338.0
bs,20141.762917933127,339.0,339.0
wireless,20121.908814589664,340.0,340.0
outer,20102.310030395136,341.0,341.0
existenti,20044.22756706753,342.0,342.0
intermedi,19840.695744680852,343.0,343.0
highli,19817.24468085106,344.0,344.0
recal,19804.105263157893,345.0,345.0
normal,19790.493116395493,346.0,346.0
array,19747.517021276595,347.0,347.0
dens,19736.98277608916,348.0,348.0
logic,19714.902127659574,349.0,349.0
left,19638.763241285647,350.0,350.0
necessarili,19451.61094224924,351.0,351.0
subdivid,19435.574468085106,352.0,352.0
execut,19419.51433857539,353.0,353.0
retriev,19381.34680851064,354.0,354.0
beacon,19249.58436417615,355.0,355.0
fraction,19125.95744680851,356.0,356.0
remain,19102.28166160081,357.0,357.0
recogn,19102.216818642348,358.0,358.0
attempt,19100.08510638298,359.0,359.0
tradeoff,19076.712765957447,360.0,360.0
guarante,19068.132978723403,361.0,361.0
za,19042.764705882353,362.0,362.0
modifi,19038.312673450506,363.0,363.0
chosen,19035.775628626692,364.0,364.0
habitat,19033.80319148936,365.0,365.0
monitor,19033.80319148936,365.0,365.0
diffus,18944.0,366.0,367.0
intuit,18867.381560283688,367.0,368.0
annual,18829.879787234044,368.0,369.0
aim,18808.112056737587,369.0,370.0
step,18778.58902575588,370.0,371.0
tent,18769.82978723404,371.0,372.0
assert,18670.489361702126,372.0,373.0
densiti,18661.582978723403,373.0,374.0
expand,18659.63404255319,374.0,375.0
hear,18620.647548566143,375.0,376.0
pseudo,18592.50323774283,376.0,377.0
read,18591.186930091186,377.0,378.0
interact,18584.484451718494,378.0,379.0
attent,18565.163120567373,379.0,380.0
analys,18503.13829787234,380.0,381.0
softwar,18420.093023255813,381.0,382.0
trigger,18412.563829787232,382.0,383.0
exchang,18369.042553191488,383.0,384.0
restrict,18319.192277383765,384.0,385.0
overhead,18304.080100125153,385.0,386.0
resid,18252.139429606155,386.0,387.0
codea,18237.259393390676,387.0,388.0
topolog,18173.60340425532,388.0,389.0
properti,18167.738696808512,389.0,390.0
addit,18094.04468085106,390.0,391.0
refin,18078.797872340423,391.0,392.0
deal,17925.933130699086,392.0,393.0
progress,17776.835106382976,393.0,394.0
asymptot,17686.754042553195,394.0,395.0
discret,17669.497241922774,395.0,396.0
codez,17664.55,396.0,397.0
dif,17653.27659574468,397.0,398.0
light,17634.153771760157,398.0,399.0
temperatur,17634.153771760157,398.0,399.0
modul,17621.86170212766,399.0,401.0
nomin,17613.473601260834,400.0,402.0
ineffici,17567.271276595744,401.0,403.0
long,17479.19829787234,402.0,404.0
exemplifi,17473.755781683623,403.0,405.0
port,17450.472137791287,404.0,406.0
greedi,17416.024245423057,405.0,407.0
longer,17323.001119820827,406.0,408.0
contigu,17319.055504162814,407.0,409.0
end,17310.02624113475,408.0,410.0
kind,17309.031452358926,409.0,411.0
protocol,17307.460106382976,410.0,412.0
recurs,17288.331466965286,411.0,413.0
insight,17256.775777414077,412.0,414.0
format,17200.467160037002,413.0,415.0
turn,17169.68085106383,414.0,416.0
arriv,17124.515197568388,415.0,417.0
oper,17115.297872340423,416.0,418.0
descript,17055.930367504836,417.0,419.0
workshop,17051.78510638298,418.0,420.0
focu,17025.229787234042,419.0,421.0
estrin,16950.706382978722,420.0,422.0
tradit,16941.544832826745,421.0,423.0
examin,16939.99907493062,422.0,424.0
manag,16922.980702622463,423.0,425.0
list,16917.753587333,424.0,426.0
remov,16908.868085106384,425.0,427.0
join,16889.89921612542,426.0,428.0
guess,16884.917133258677,427.0,429.0
made,16859.87049028677,428.0,430.0
period,16764.59979736575,429.0,431.0
span,16762.397708674303,430.0,432.0
method,16726.078014184397,431.0,433.0
found,16699.50786308973,432.0,434.0
research,16675.81868640148,433.0,435.0
architectur,16633.6521523998,434.0,436.0
efficaci,16623.72576832151,435.0,437.0
link,16590.68490374873,436.0,438.0
madden,16590.14893617021,437.0,439.0
featur,16499.914184397163,438.0,440.0
envis,16439.992021276597,439.0,441.0
integ,16433.851914893618,440.0,442.0
lie,16399.574468085106,441.0,443.0
directli,16327.88425531915,442.0,444.0
benefit,16297.065764023211,443.0,445.0
fx,16229.425531914894,444.0,446.0
ratio,16228.31404255319,445.0,447.0
parallel,16193.354983202687,446.0,448.0
manner,16166.147816349383,447.0,449.0
rule,16107.369102682702,448.0,450.0
srt,16091.600880410857,449.0,451.0
chang,16048.070921985816,450.0,452.0
eventu,16000.633738601822,451.0,453.0
kim,15979.323138297872,452.0,454.0
bottleneck,15974.365957446807,453.0,455.0
ma,15960.765957446809,454.0,456.0
ai,15944.932765957446,455.0,457.0
name,15914.553191489362,456.0,458.0
ak,15899.48425531915,457.0,459.0
contain,15890.257558790594,458.0,460.0
xk,15878.648510638297,459.0,461.0
true,15754.766862833862,460.0,462.0
possibl,15620.186170212766,461.0,463.0
moder,15592.586382978725,462.0,464.0
establish,15552.036077705829,463.0,465.0
decis,15549.159574468085,464.0,466.0
limit,15447.035460992907,465.0,467.0
exact,15403.239845261121,466.0,468.0
divis,15395.948936170214,467.0,469.0
innetwork,15391.143617021276,468.0,470.0
mobil,15337.241379310344,469.0,471.0
ith,15326.894680851065,470.0,472.0
follow,15306.851063829788,471.0,473.0
overlay,15251.924431401321,472.0,474.0
mention,15205.059101654846,473.0,475.0
branch,15162.978723404254,474.0,476.0
packetlevel,15150.986460348164,475.0,477.0
ratnasami,15114.0,476.0,478.0
unlik,15113.446808510638,477.0,479.0
recomput,15003.966565349543,478.0,480.0
import,14975.968085106382,479.0,481.0
observ,14955.72228443449,480.0,482.0
contrast,14946.030585106384,481.0,483.0
lack,14916.276595744679,482.0,484.0
defer,14909.408308004053,483.0,485.0
closest,14897.978723404256,484.0,486.0
integr,14880.075093867334,485.0,487.0
real,14835.594624860021,486.0,488.0
run,14782.95592705167,487.0,489.0
delet,14767.669394435352,488.0,490.0
subsystem,14729.109656301145,489.0,491.0
obstacl,14724.129939209724,490.0,492.0
codeq,14656.787234042553,491.0,493.0
learn,14622.440425531917,492.0,494.0
knowledg,14597.286608260325,493.0,495.0
depart,14534.36170212766,494.0,496.0
absenc,14526.22340425532,495.0,497.0
sixteen,14526.040780141842,496.0,498.0
scalar,14462.48936170213,497.0,499.0
interrel,14444.955810147301,498.0,500.0
curv,14389.118541033433,499.0,501.0
internet,14379.96765957447,500.0,502.0
caller,14310.710728836575,501.0,503.0
lower,14295.230084116774,502.0,504.0
children,14277.415453527436,503.0,505.0
shortli,14259.863829787233,504.0,506.0
relax,14259.863829787233,504.0,506.0
intersect,14244.09645390071,505.0,508.0
lost,14198.518038852913,506.0,509.0
subzon,14186.896276595746,507.0,510.0
transfer,14142.817819148935,508.0,511.0
largers,14122.966115051222,509.0,512.0
symposium,14051.94414893617,510.0,513.0
boundeduniform,14044.723404255321,511.0,514.0
complic,13988.459979736574,512.0,515.0
sendmessag,13975.943262411347,513.0,516.0
impract,13974.510638297872,514.0,517.0
multipl,13928.328267477204,515.0,518.0
acknowledg,13873.491295938105,516.0,519.0
higher,13826.002279635257,517.0,520.0
lineag,13808.170212765957,518.0,521.0
aris,13748.171631205672,519.0,522.0
perfect,13697.092420212766,520.0,523.0
reissu,13678.320828667413,521.0,524.0
correspond,13638.765957446809,522.0,525.0
way,13592.030037546934,523.0,526.0
environ,13588.569558101473,524.0,527.0
confer,13570.859574468086,525.0,528.0
nnode,13559.165957446809,526.0,529.0
likelihood,13559.165957446809,526.0,529.0
test,13549.093289689034,527.0,531.0
prior,13515.236702127659,528.0,532.0
signific,13515.236702127659,528.0,532.0
aspect,13507.726950354609,529.0,534.0
maxim,13503.929078014184,530.0,535.0
ka,13496.48758865248,531.0,536.0
copi,13433.620567375885,532.0,537.0
complement,13433.620567375885,532.0,537.0
asynchron,13426.304521276597,533.0,539.0
devoid,13420.110638297874,534.0,540.0
boston,13361.629787234044,535.0,541.0
rate,13349.732805541811,536.0,542.0
simultan,13349.732805541811,536.0,542.0
maximum,13262.944680851062,537.0,544.0
depict,13262.944680851062,537.0,544.0
placement,13251.631205673757,538.0,546.0
recent,13242.763404255318,539.0,547.0
confid,13224.132218844985,540.0,548.0
factor,13194.44680851064,541.0,549.0
stand,13192.170212765957,542.0,550.0
visit,13192.170212765957,542.0,550.0
radiu,13184.74569402229,543.0,552.0
foundat,13162.003404255322,544.0,553.0
rendezv,13138.803191489362,545.0,554.0
ensur,13131.748936170212,546.0,555.0
cheaper,13131.748936170212,546.0,555.0
happen,13127.680851063831,547.0,557.0
success,13125.584042553193,548.0,558.0
tessel,13125.063829787234,549.0,559.0
candid,13112.191489361701,550.0,560.0
proofofconcept,13108.726950354609,551.0,561.0
serv,13108.726950354609,551.0,561.0
aggreg,13088.585106382978,552.0,563.0
marin,13074.011605415863,553.0,564.0
microorgan,13074.011605415863,553.0,564.0
scientist,13074.011605415863,553.0,564.0
growth,13074.011605415863,553.0,564.0
microscop,13071.796690307328,554.0,568.0
target,13056.702127659575,555.0,569.0
qs,12967.574468085106,556.0,570.0
previou,12911.917396745932,557.0,571.0
earli,12868.426350245501,558.0,572.0
coordin,12861.040742417383,559.0,573.0
product,12853.262411347516,560.0,574.0
notion,12821.2,561.0,575.0
special,12784.867021276596,562.0,576.0
predefin,12764.854609929076,563.0,577.0
collabor,12752.390070921985,564.0,578.0
longliv,12730.582066869301,565.0,579.0
null,12684.920696324953,566.0,580.0
karp,12675.58085106383,567.0,581.0
subject,12660.272727272728,568.0,582.0
specialpurpos,12660.272727272728,568.0,582.0
concurr,12659.221091581869,569.0,584.0
qa,12639.738770685577,570.0,585.0
transit,12623.87141535615,571.0,586.0
multithread,12618.08510638298,572.0,587.0
eventdriven,12618.08510638298,572.0,587.0
significantli,12584.84574468085,573.0,589.0
incorpor,12584.200354609928,574.0,590.0
reminisc,12584.200354609928,574.0,590.0
slowlychang,12529.547872340427,575.0,592.0
evid,12495.826747720364,576.0,593.0
septemb,12455.397536394177,577.0,594.0
jin,12444.95744680851,578.0,595.0
comparison,12402.971631205672,579.0,596.0
uniqu,12398.14184397163,580.0,597.0
codenew,12388.255319148935,581.0,598.0
departur,12327.822386679,582.0,599.0
shrinkag,12316.732165206507,583.0,600.0
outperform,12298.468085106386,584.0,601.0
path,12295.236758714349,585.0,602.0
dht,12272.16170212766,586.0,603.0
dont,12246.543295398316,587.0,604.0
newli,12226.713391739673,588.0,605.0
depth,12210.921985815601,589.0,606.0
processor,12171.464621474519,590.0,607.0
subdivis,12141.991489361702,591.0,608.0
backupz,12104.44680851064,592.0,609.0
greedymod,12086.9436795995,593.0,610.0
tupl,12083.744680851063,594.0,611.0
standard,12000.398936170213,595.0,612.0
differents,11990.486702127659,596.0,613.0
keepal,11950.279635258355,597.0,614.0
flight,11944.619796484738,598.0,615.0
item,11929.246453900709,599.0,616.0
suit,11907.629179331307,600.0,617.0
extract,11907.629179331307,600.0,617.0
exactmatch,11907.629179331307,600.0,617.0
ob,11894.746317512276,601.0,620.0
magnitud,11882.171099290777,602.0,621.0
freenet,11858.500967117989,603.0,622.0
focus,11824.069380203515,604.0,623.0
demonstr,11760.614361702126,605.0,624.0
dash,11722.595744680852,606.0,625.0
circl,11722.595744680852,606.0,625.0
rememfigur,11722.595744680852,606.0,625.0
repeat,11679.119820828666,607.0,628.0
daemon,11662.412234042555,608.0,629.0
userlevel,11662.412234042555,608.0,629.0
midpoint,11644.517184942717,609.0,631.0
sendmessagec,11574.991398822996,610.0,632.0
virtual,11520.656534954405,611.0,633.0
remedi,11516.912529550827,612.0,634.0
xy,11513.72340425532,613.0,635.0
plane,11513.72340425532,613.0,635.0
codeb,11505.81349026709,614.0,637.0
forc,11486.5625,615.0,638.0
piggyback,11444.563829787234,616.0,639.0
ownera,11439.179574468086,617.0,640.0
unimport,11421.843225083987,618.0,641.0
partial,11419.31690929451,619.0,642.0
treat,11400.851063829787,620.0,643.0
extrem,11400.851063829787,620.0,643.0
select,11378.619260918253,621.0,645.0
planar,11377.571692876967,622.0,646.0
child,11369.191489361701,623.0,647.0
solut,11361.165302782325,624.0,648.0
abil,11352.490026595746,625.0,649.0
slightli,11303.555555555555,626.0,650.0
machin,11248.40998363339,627.0,651.0
pc,11248.40998363339,627.0,651.0
doubl,11246.808510638299,628.0,653.0
regim,11224.978723404256,629.0,654.0
check,11190.375139977603,630.0,655.0
expans,11189.849734042553,631.0,656.0
immedi,11186.243713733076,632.0,657.0
propag,11179.30901722391,633.0,658.0
degrad,11172.034042553192,634.0,659.0
client,11115.31637372803,635.0,660.0
centric,11084.761702127658,636.0,661.0
conserv,11062.004479283316,637.0,662.0
evenli,11005.749113475176,638.0,663.0
relationship,10973.541927409262,639.0,664.0
chord,10961.640232108317,640.0,665.0
eas,10961.427168576103,641.0,666.0
configur,10927.898936170213,642.0,667.0
page,10918.893617021276,643.0,668.0
width,10855.468085106384,644.0,669.0
notifi,10843.886170212767,645.0,670.0
safe,10843.886170212767,645.0,670.0
unassoci,10768.625204582653,646.0,672.0
august,10768.040425531915,647.0,673.0
global,10705.23561859732,648.0,674.0
restructur,10705.23561859732,648.0,674.0
estim,10705.23561859732,648.0,674.0
rough,10705.23561859732,648.0,674.0
prevent,10688.739130434782,649.0,678.0
eras,10688.739130434782,649.0,678.0
principl,10663.446808510638,650.0,680.0
encapsul,10656.108019639936,651.0,681.0
zhang,10630.046421663443,652.0,682.0
near,10616.553191489362,653.0,683.0
care,10616.553191489362,653.0,683.0
wend,10614.74924012158,654.0,685.0
sourcem,10603.032141240381,655.0,686.0
fidel,10600.745468873129,656.0,687.0
tight,10591.818085106384,657.0,688.0
quickli,10590.788485607009,658.0,689.0
hold,10553.259574468086,659.0,690.0
codec,10545.113981762917,660.0,691.0
pay,10542.201309328972,661.0,692.0
ghtbase,10525.286052009456,662.0,693.0
onk,10523.340425531915,663.0,694.0
strawman,10494.677304964538,664.0,695.0
brought,10494.677304964538,664.0,695.0
bandwidth,10478.101063829787,665.0,697.0
energyeffici,10478.101063829787,665.0,697.0
px,10472.765957446807,666.0,699.0
containza,10396.259393390674,667.0,700.0
encompass,10396.031914893618,668.0,701.0
interfaceev,10367.358733300345,669.0,702.0
micaradio,10367.358733300345,669.0,702.0
driventhread,10367.358733300345,669.0,702.0
ip,10367.358733300345,669.0,702.0
socket,10367.358733300345,669.0,702.0
tackl,10316.371158392436,670.0,707.0
recoveri,10315.538633818587,671.0,708.0
count,10313.606382978724,672.0,709.0
fewer,10313.606382978724,672.0,709.0
doesnt,10313.606382978724,672.0,709.0
label,10284.219858156028,673.0,712.0
quantiz,10278.212765957447,674.0,713.0
leaf,10257.229515617928,675.0,714.0
submiss,10212.970212765957,676.0,715.0
fell,10190.808510638297,677.0,716.0
skeweda,10190.808510638297,677.0,716.0
specif,10190.063829787234,678.0,718.0
traffic,10173.200945626477,679.0,719.0
pursu,10149.778368794325,680.0,720.0
stop,10117.846335697399,681.0,721.0
automat,10114.851063829787,682.0,722.0
