Name,IF,IFDenseRank,IFMinRank
larg,7134.436141304347,158.0,159.0
total,7078.775,159.0,160.0
step,6986.321875000001,160.0,161.0
due,6972.265625,161.0,162.0
includ,6954.03515625,162.0,163.0
real,6860.75,163.0,164.0
proper,6825.645833333333,164.0,165.0
complet,6678.800781249999,165.0,166.0
illustr,6504.955357142857,166.0,167.0
second,6456.666666666666,167.0,168.0
aggarw,6393.8875,168.0,169.0
fine,6391.64375,169.0,170.0
vol,6367.617647058824,170.0,171.0
axi,6345.618303571428,171.0,172.0
record,6320.082236842105,172.0,173.0
check,6289.380580357142,173.0,174.0
simpl,6283.1475,174.0,175.0
echo,6273.0,175.0,176.0
reduc,6228.503125,176.0,177.0
exce,6226.4640625,177.0,178.0
develop,6213.491379310344,178.0,179.0
delet,6205.744419642857,179.0,180.0
reason,6174.028532608696,180.0,181.0
sjt,6088.125,181.0,182.0
sit,6088.125,181.0,182.0
forward,6056.795758928572,182.0,184.0
simplifi,6053.6637931034475,183.0,185.0
problem,5910.409375,184.0,186.0
deceler,5905.304999999999,185.0,187.0
turn,5905.304999999999,185.0,187.0
acceler,5905.304999999999,185.0,187.0
implement,5903.134698275862,186.0,190.0
domain,5878.8234375,187.0,191.0
measur,5877.95,188.0,192.0
notat,5831.967391304348,189.0,193.0
po,5831.967391304348,189.0,193.0
overlap,5797.450367647059,190.0,195.0
simul,5795.737068965517,191.0,196.0
higher,5779.047916666666,192.0,197.0
sequenc,5766.956250000001,193.0,198.0
store,5753.101293103448,194.0,199.0
short,5707.6875,195.0,200.0
warp,5703.689732142856,196.0,201.0
except,5703.689732142856,196.0,201.0
constrain,5686.9375,197.0,203.0
control,5585.288750000001,198.0,204.0
model,5584.187499999999,199.0,205.0
play,5575.14375,200.0,206.0
foreseen,5526.796875,201.0,207.0
implic,5486.758928571428,202.0,208.0
purpos,5440.7925,203.0,209.0
basic,5434.0,204.0,210.0
detail,5418.487268518518,205.0,211.0
found,5418.487268518518,205.0,211.0
consecut,5407.262931034483,206.0,213.0
interv,5407.262931034483,206.0,213.0
list,5350.287715517242,207.0,215.0
sort,5350.287715517242,207.0,215.0
amount,5350.287715517242,207.0,215.0
wait,5350.287715517242,207.0,215.0
constant,5350.287715517242,207.0,215.0
find,5344.502083333333,208.0,220.0
usabl,5336.922413793103,209.0,221.0
distinct,5326.35,210.0,222.0
internet,5323.245833333333,211.0,223.0
hci,5309.637276785714,212.0,224.0
deploy,5253.777343749999,213.0,225.0
messag,5253.777343749999,213.0,225.0
coordin,5211.6328125,214.0,227.0
absolut,5204.727272727273,215.0,228.0
human,5193.65625,216.0,229.0
stamp,5180.662499999999,217.0,230.0
error,5175.044642857142,218.0,231.0
export,5175.044642857142,218.0,231.0
lack,5166.4375,219.0,233.0
scienc,5154.784482758621,220.0,234.0
reliev,5112.689732142857,221.0,235.0
neg,5112.689732142857,221.0,235.0
flood,5094.739583333333,222.0,237.0
paradox,5093.099999999999,223.0,238.0
lead,5093.099999999999,223.0,238.0
situat,5093.099999999999,223.0,238.0
computercommun,5077.890625,224.0,241.0
subject,5077.890625,224.0,241.0
determin,5077.318181818182,225.0,243.0
ntp,5041.25,226.0,244.0
gp,5041.25,226.0,244.0
ieee,5023.321428571428,227.0,246.0
end,4945.322544642857,228.0,247.0
del,4893.088235294118,229.0,248.0
lower,4893.088235294118,229.0,248.0
import,4857.104619565217,230.0,250.0
consid,4857.104619565217,230.0,250.0
bed,4855.133620689655,231.0,252.0
switch,4855.133620689655,231.0,252.0
test,4855.133620689655,231.0,252.0
ethernet,4855.133620689655,231.0,252.0
connect,4855.133620689655,231.0,252.0
multipl,4828.806818181818,232.0,257.0
chen,4825.633620689656,233.0,258.0
coupl,4812.215625000001,234.0,259.0
track,4812.215625000001,234.0,259.0
clear,4780.111607142857,235.0,261.0
form,4771.086206896552,236.0,262.0
capabl,4720.443181818182,237.0,263.0
analysi,4720.367647058823,238.0,264.0
halt,4711.862980769231,239.0,265.0
slow,4711.862980769231,239.0,265.0
attach,4708.956597222222,240.0,267.0
reach,4698.066176470588,241.0,268.0
vr,4694.375,242.0,269.0
latest,4674.8203125,243.0,270.0
suit,4634.3421052631575,244.0,271.0
altern,4634.3421052631575,244.0,271.0
spite,4632.7125,245.0,273.0
gc,4589.55,246.0,274.0
sate,4559.484375,247.0,275.0
fidel,4490.296875,248.0,276.0
pass,4481.807692307692,249.0,277.0
suffer,4458.582589285714,250.0,278.0
experiment,4456.262867647059,251.0,279.0
wide,4452.67875,252.0,280.0
unnecessari,4452.67875,252.0,280.0
life,4445.50375,253.0,282.0
hz,4427.480603448275,254.0,283.0
frequenc,4427.480603448275,254.0,283.0
stand,4427.480603448275,254.0,283.0
impos,4406.388392857142,255.0,286.0
task,4406.388392857142,255.0,286.0
perceiv,4406.388392857142,255.0,286.0
depend,4406.388392857142,255.0,286.0
research,4406.388392857142,255.0,286.0
cooper,4367.613970588235,256.0,291.0
graphic,4328.348214285714,257.0,292.0
nottingham,4304.120689655172,258.0,293.0
bb,4304.120689655172,258.0,293.0
ng,4304.120689655172,258.0,293.0
lingchen,4304.120689655172,258.0,293.0
univers,4304.120689655172,258.0,293.0
adopt,4253.072916666666,259.0,298.0
exceed,4147.993421052632,260.0,299.0
distanc,4096.731770833333,261.0,300.0
beam,4053.7200000000003,262.0,301.0
laser,4053.7200000000003,262.0,301.0
unit,3986.7374999999997,263.0,303.0
conclud,3978.6979166666665,264.0,304.0
analyz,3978.6979166666665,264.0,304.0
rest,3978.6979166666665,264.0,304.0
shoot,3976.2512500000003,265.0,307.0
cve,3962.052083333333,266.0,308.0
lose,3893.88,267.0,309.0
discret,3744.898026315789,268.0,310.0
move,3705.6875,269.0,311.0
back,3705.6875,269.0,311.0
raynal,3660.5892857142853,270.0,313.0
schiper,3660.5892857142853,270.0,313.0
zjt,3386.25,271.0,315.0
yit,3386.25,271.0,315.0
zit,3386.25,271.0,315.0
xit,3386.25,271.0,315.0
xjt,3386.25,271.0,315.0
zzyyxx,3386.25,271.0,315.0
yjt,3386.25,271.0,315.0
zhejiang,3218.0043103448274,272.0,322.0
ling,3218.0043103448274,272.0,322.0
zhang,3218.0043103448274,272.0,322.0
gencai,3218.0043103448274,272.0,322.0
pr,3218.0043103448274,272.0,322.0
hangzhou,3218.0043103448274,272.0,322.0
particip,3203.9791666666665,273.0,328.0
light,3167.8359375,274.0,329.0
australia,3167.8359375,274.0,329.0
instanc,3167.8359375,274.0,329.0
least,3167.8359375,274.0,329.0
bound,3167.8359375,274.0,329.0
qo,3167.8359375,274.0,329.0
europ,3167.8359375,274.0,329.0
interfac,3153.0111607142853,275.0,336.0
approxim,3153.0111607142853,275.0,336.0
keyboard,3153.0111607142853,275.0,336.0
carrac,3153.0111607142853,275.0,336.0
user,3153.0111607142853,275.0,336.0
notic,3153.0111607142853,275.0,336.0
mous,3153.0111607142853,275.0,336.0
separ,3128.0707236842104,276.0,343.0
call,3128.0707236842104,276.0,343.0
transact,3123.984375,277.0,345.0
virtual,2996.764705882353,278.0,346.0
environ,2996.764705882353,278.0,346.0
desktop,2903.3671875,279.0,348.0
last,2797.5026041666665,280.0,349.0
horiguchi,2738.0257352941176,281.0,350.0
kunifuji,2738.0257352941176,281.0,350.0
mo,2738.0257352941176,281.0,350.0
haptic,2738.0257352941176,281.0,350.0
alhalabi,2738.0257352941176,281.0,350.0
wolf,2720.859375,282.0,355.0
pantel,2720.859375,282.0,355.0
journal,2693.942708333333,283.0,357.0
onlin,2680.071875,284.0,358.0
khandelw,2664.1284722222217,285.0,359.0
banavar,2664.1284722222217,285.0,359.0
memori,2621.522916666667,286.0,361.0
accuraci,2578.1805555555557,287.0,362.0
impact,2533.78125,288.0,363.0
realtim,2533.78125,288.0,363.0
confer,2512.333333333333,289.0,365.0
rw,2505.8250000000003,290.0,366.0
lw,2505.8250000000003,290.0,366.0
lau,2505.8250000000003,290.0,366.0
fw,2505.8250000000003,290.0,366.0
technolog,2426.854166666667,291.0,370.0
sigchi,2357.671875,292.0,371.0
factor,2357.671875,292.0,371.0
acm,2318.09375,293.0,373.0
causal,2229.25,294.0,374.0
concurr,1829.0911458333333,295.0,375.0
wing,1829.0911458333333,295.0,375.0
lineariz,1829.0911458333333,295.0,375.0
object,1829.0911458333333,295.0,375.0
herlihi,1829.0911458333333,295.0,375.0
effelsberg,1806.9642857142856,296.0,380.0
timewarp,1806.9642857142856,296.0,380.0
vogel,1806.9642857142856,296.0,380.0
provid,1806.9642857142856,296.0,380.0
hilt,1806.9642857142856,296.0,380.0
qualiti,1719.5,297.0,385.0
suitabl,1547.5580357142856,298.0,386.0
scheme,1547.5580357142856,298.0,386.0
latenc,1543.59375,299.0,388.0
languag,1261.1458333333333,300.0,389.0
axiom,1252.1527777777776,301.0,390.0
misra,1252.1527777777776,301.0,390.0
access,1252.1527777777776,301.0,390.0
intern,1087.5125,302.0,393.0
stress,905.0625,303.0,394.0
presenc,905.0625,303.0,394.0
meehan,804.9375,304.0,396.0
whitton,804.9375,304.0,396.0
brook,804.9375,304.0,396.0
razzaqu,804.9375,304.0,396.0
design,799.875,305.0,400.0
protocol,799.875,305.0,400.0
compens,799.875,305.0,400.0
optim,799.875,305.0,400.0
ingam,799.875,305.0,400.0
yw,755.03125,306.0,405.0
bernier,755.03125,306.0,405.0
neiger,704.7395833333334,307.0,407.0
pw,704.7395833333334,307.0,407.0
je,704.7395833333334,307.0,407.0
foundat,704.7395833333334,307.0,407.0
ahamad,704.7395833333334,307.0,407.0
burn,704.7395833333334,307.0,407.0
softwar,704.7395833333334,307.0,407.0
hutto,704.7395833333334,307.0,407.0
nossdav,279.4375,308.0,415.0
millisecond,211.4375,309.0,416.0
munson,17.53125,310.0,417.0
jr,17.53125,310.0,417.0
ev,17.53125,310.0,417.0
dabrowski,17.53125,310.0,417.0
