Name,IF,IFDenseRank,IFMinRank
algorithm,21033.77819548872,74.0,74.0
continu,20839.426829268294,75.0,75.0
power,20811.48548199768,76.0,76.0
tao,20701.358885017424,77.0,77.0
set,20687.630662020907,78.0,78.0
increas,20433.783972125435,79.0,79.0
pictur,20404.11324041812,80.0,80.0
show,20258.53968253968,81.0,81.0
discret,20016.496428571427,82.0,82.0
current,19993.449477351918,83.0,83.0
demand,19948.682926829268,84.0,84.0
lower,19925.853658536584,85.0,85.0
develop,19704.982578397212,86.0,86.0
desir,19660.465156794427,87.0,87.0
evalu,19606.666666666664,88.0,88.0
class,19590.104529616725,89.0,89.0
design,19309.415266106444,90.0,90.0
describ,19300.666666666664,91.0,91.0
link,19281.075187969924,92.0,92.0
encod,18903.554006968643,93.0,93.0
besteffort,18819.08943089431,94.0,94.0
affect,18799.2293844367,95.0,95.0
stream,18552.787456445993,96.0,96.0
achiev,18516.29268292683,97.0,97.0
function,18375.42517006803,98.0,98.0
variabl,18369.953667953672,99.0,99.0
reduc,18327.8,100.0,100.0
schedul,18276.886699507388,101.0,101.0
higher,18243.412698412696,102.0,102.0
support,18191.285714285714,103.0,103.0
modif,18153.03846153846,104.0,104.0
input,18148.3275261324,105.0,105.0
predict,18019.577235772358,106.0,106.0
limit,17987.706605222735,107.0,107.0
object,17839.934959349594,108.0,108.0
behavior,17628.60544217687,109.0,109.0
real,17621.8281068525,110.0,110.0
mpeg,17621.8281068525,110.0,110.0
architectur,17607.931972789112,111.0,112.0
opensourc,17558.56910569106,112.0,113.0
embed,17533.210220673634,113.0,114.0
node,17490.86819727891,114.0,115.0
point,17489.98717948718,115.0,116.0
open,17377.32113821138,116.0,117.0
framer,17279.66011904762,117.0,118.0
task,17265.600793650792,118.0,119.0
environ,17261.37630662021,119.0,120.0
includ,17235.032142857144,120.0,121.0
upper,17226.6875,121.0,122.0
enabl,17183.822299651565,122.0,123.0
configur,17006.9268707483,123.0,124.0
compar,16890.192176870747,124.0,125.0
time,16797.32905982906,125.0,126.0
depend,16617.9358974359,126.0,127.0
significantli,16292.042176870747,127.0,128.0
proceed,16261.596638655463,128.0,129.0
averag,16190.583333333332,129.0,130.0
process,16007.398326898327,130.0,131.0
maintain,15994.483516483515,131.0,132.0
model,15919.25170068027,132.0,133.0
face,15890.625850340135,133.0,134.0
underutil,15763.683862433862,134.0,135.0
central,15746.910569105692,135.0,136.0
av,15618.89430894309,136.0,137.0
alloc,15609.088888888888,137.0,138.0
wireless,15603.037037037036,138.0,139.0
execut,15576.507142857145,139.0,140.0
improv,15507.06766917293,140.0,141.0
recommend,15480.703703703703,141.0,142.0
unstabl,15413.867794486216,142.0,143.0
period,15362.19611528822,143.0,144.0
enforc,15340.483159117306,144.0,145.0
capabl,15317.55006105006,145.0,146.0
due,15301.145299145297,146.0,147.0
hard,15244.636752136752,147.0,148.0
work,15200.6462585034,148.0,149.0
entiti,15170.473809523812,149.0,150.0
theoret,15119.011904761905,150.0,151.0
loss,15094.913127413129,151.0,152.0
ieee,15067.77142857143,152.0,153.0
physic,15046.499999999996,153.0,154.0
delay,14997.837719298244,154.0,155.0
yield,14927.52100840336,155.0,156.0
present,14923.045918367347,156.0,157.0
relat,14888.412698412696,157.0,158.0
import,14545.434981684983,158.0,159.0
observ,14375.005148005148,159.0,160.0
packet,14281.553571428572,160.0,161.0
articl,14241.101626016261,161.0,162.0
analyz,14198.666666666666,162.0,163.0
respons,14152.594627594626,163.0,164.0
overview,14028.211180124223,164.0,165.0
updat,13863.66917293233,165.0,166.0
comparison,13797.788617886177,166.0,167.0
stabl,13694.217687074828,167.0,168.0
ace,13610.9375,168.0,169.0
paper,13483.38775510204,169.0,170.0
type,13468.657738095239,170.0,171.0
tabl,13463.703832752612,171.0,172.0
primari,13425.283251231529,172.0,173.0
built,13423.337979094078,173.0,174.0
determin,13420.989898989901,174.0,175.0
resourcemanag,13328.590733590732,175.0,176.0
testb,13307.142857142855,176.0,177.0
close,13287.16517857143,177.0,178.0
high,13226.153273809523,178.0,179.0
prioriti,13144.827664399092,179.0,180.0
lan,13046.528735632184,180.0,181.0
infrastructur,13028.19597069597,181.0,182.0
page,12945.413165266105,182.0,183.0
compos,12921.331797235021,183.0,184.0
interfram,12861.845559845558,184.0,185.0
character,12733.395989974937,185.0,186.0
undesir,12731.724310776941,186.0,187.0
interact,12713.470238095237,187.0,188.0
data,12696.132936507935,188.0,189.0
atop,12694.07722007722,189.0,190.0
retransmit,12683.47619047619,190.0,191.0
contrast,12610.417582417582,191.0,192.0
structur,12610.111111111111,192.0,193.0
cost,12604.99753694581,193.0,194.0
mb,12595.275510204083,194.0,195.0
empir,12554.639455782313,195.0,196.0
valu,12520.419047619045,196.0,197.0
run,12485.68524970964,197.0,198.0
signific,12433.380952380954,198.0,199.0
greater,12233.502976190477,199.0,200.0
classifi,12173.654244306417,200.0,201.0
platform,12148.572009291522,201.0,202.0
emerg,12139.675238095238,202.0,203.0
surveil,12139.675238095238,202.0,203.0
consist,12130.406746031746,203.0,205.0
emul,12105.692743764172,204.0,206.0
promis,11900.342857142856,205.0,207.0
approach,11823.004081632653,206.0,208.0
soft,11807.36507936508,207.0,209.0
load,11790.672043010753,208.0,210.0
conclud,11769.413265306122,209.0,211.0
fc,11743.7012987013,210.0,212.0
univers,11697.70868347339,211.0,213.0
hardwar,11551.333333333332,212.0,214.0
refer,11522.068027210884,213.0,215.0
occur,11504.419642857143,214.0,216.0
framework,11480.013227513227,215.0,217.0
captur,11473.703703703703,216.0,218.0
handl,11414.783272283272,217.0,219.0
analysi,11364.328231292515,218.0,220.0
processor,11255.84236453202,219.0,221.0
exist,11180.217338217337,220.0,222.0
organ,11128.259637188208,221.0,223.0
research,11095.918367346938,222.0,224.0
degrad,11055.271929824561,223.0,225.0
remot,10930.2969924812,224.0,226.0
intern,10927.355742296919,225.0,227.0
confer,10927.355742296919,225.0,227.0
adjust,10893.609307359307,226.0,229.0
call,10867.090225563908,227.0,230.0
underli,10764.228222996515,228.0,231.0
orb,10729.773399014777,229.0,232.0
colloc,10727.529761904761,230.0,233.0
notifi,10694.047619047618,231.0,234.0
larg,10544.823412698412,232.0,235.0
vari,10519.817927170869,233.0,236.0
recent,10486.038461538461,234.0,237.0
involv,10464.247252747253,235.0,238.0
obtain,10391.465986394558,236.0,239.0
pattern,10343.013095238095,237.0,240.0
increaseddecreas,10229.722222222223,238.0,241.0
avoid,10185.709656084655,239.0,242.0
perspect,10100.632653061224,240.0,243.0
provis,10022.736111111111,241.0,244.0
residu,9941.408045977012,242.0,245.0
complex,9918.330687830687,243.0,246.0
decompos,9829.09375,244.0,247.0
mbp,9826.011904761905,245.0,248.0
differenti,9788.823529411764,246.0,249.0
employ,9785.339743589744,247.0,250.0
lu,9750.749999999998,248.0,251.0
respect,9635.15625,249.0,252.0
wide,9603.631746031746,250.0,253.0
feedback,9582.767857142857,251.0,254.0
mean,9581.021825396825,252.0,255.0
computationallyintens,9567.568181818184,253.0,256.0
action,9560.25641025641,254.0,257.0
chosen,9502.80612244898,255.0,258.0
timeli,9491.408521303258,256.0,259.0
gener,9491.408521303258,256.0,259.0
ineffect,9491.408521303258,256.0,259.0
decompress,9483.55402930403,257.0,262.0
help,9465.976851851852,258.0,263.0
conclus,9465.976851851852,258.0,263.0
ms,9452.211180124223,259.0,265.0
perceiv,9452.211180124223,259.0,265.0
human,9452.211180124223,259.0,265.0
metric,9390.114795918365,260.0,268.0
librari,9318.290043290044,261.0,269.0
repres,9315.770146520146,262.0,270.0
typic,9282.242063492064,263.0,271.0
common,9211.5,264.0,272.0
speed,9207.074712643678,265.0,273.0
factor,9207.074712643678,265.0,273.0
distanc,9207.074712643678,265.0,273.0
contribut,9194.07886904762,266.0,276.0
stringent,9179.646358543418,267.0,277.0
differ,9115.222222222223,268.0,278.0
greatli,9112.944444444445,269.0,279.0
local,9057.659722222223,270.0,280.0
area,9057.659722222223,270.0,280.0
uavbas,9023.42664092664,271.0,282.0
level,9016.916666666666,272.0,283.0
lead,8976.758928571428,273.0,284.0
increasingli,8972.324041811848,274.0,285.0
respond,8918.89947089947,275.0,286.0
constant,8918.89947089947,275.0,286.0
explain,8891.462585034013,276.0,288.0
decreas,8875.75,277.0,289.0
effort,8875.75,277.0,289.0
symposium,8857.285714285714,278.0,291.0
emulab,8818.185941043084,279.0,292.0
utah,8818.185941043084,279.0,292.0
offer,8808.190476190475,280.0,294.0
ratio,8774.544217687073,281.0,295.0
constraint,8728.983516483517,282.0,296.0
static,8673.362637362636,283.0,297.0
httpwwwdrevanderbiltedutao,8650.695887445887,284.0,298.0
indic,8558.219954648526,285.0,299.0
form,8528.625,286.0,300.0
key,8498.205128205129,287.0,301.0
intrins,8460.9243697479,288.0,302.0
wire,8435.555555555555,289.0,303.0
unreli,8426.622448979591,290.0,304.0
compromis,8424.967032967033,291.0,305.0
deliv,8350.634615384617,292.0,306.0
pipelin,8254.497354497355,293.0,307.0
stage,8254.497354497355,293.0,307.0
code,8252.352380952381,294.0,309.0
signal,8154.092592592592,295.0,310.0
futur,8094.795518207284,296.0,311.0
provisionreserv,8094.795518207284,296.0,311.0
kernel,8094.795518207284,296.0,311.0
reserv,8094.795518207284,296.0,311.0
mechan,8094.795518207284,296.0,311.0
classbas,8094.795518207284,296.0,311.0
plan,8094.795518207284,296.0,311.0
sudden,8091.012820512821,297.0,318.0
temporarili,8091.012820512821,297.0,318.0
restor,8091.012820512821,297.0,318.0
sampl,8091.012820512821,297.0,318.0
latencyjitt,8046.009768009769,298.0,322.0
compon,8046.009768009769,298.0,322.0
amount,7995.838509316771,299.0,324.0
kbp,7988.785714285714,300.0,325.0
servant,7980.423558897243,301.0,326.0
part,7964.523809523808,302.0,327.0
activ,7937.563909774435,303.0,328.0
iftop,7937.563909774435,303.0,328.0
group,7927.500000000001,304.0,330.0
nois,7873.843537414966,305.0,331.0
remov,7873.843537414966,305.0,331.0
framearticl,7792.661172161173,306.0,333.0
msec,7792.661172161173,306.0,333.0
act,7565.628571428572,307.0,335.0
raw,7557.893518518519,308.0,336.0
interest,7557.893518518519,308.0,336.0
camera,7557.893518518519,308.0,336.0
behav,7487.227891156462,309.0,339.0
underand,7487.227891156462,309.0,339.0
qosrel,7468.238775510204,310.0,341.0
mplement,7392.632034632034,311.0,342.0
schmidt,7342.268907563025,312.0,343.0
connect,7331.554285714286,313.0,344.0
rel,7331.554285714286,313.0,344.0
networkcpu,7287.587301587301,314.0,346.0
juli,7281.166666666667,315.0,347.0
journal,7281.166666666667,315.0,347.0
analyt,7259.021164021165,316.0,349.0
assur,7259.021164021165,316.0,349.0
linux,7199.380952380951,317.0,351.0
packag,7175.000000000001,318.0,352.0
ffmpeg,7175.000000000001,318.0,352.0
pre,7175.000000000001,318.0,352.0
format,7175.000000000001,318.0,352.0
stankov,7091.526190476191,319.0,356.0
subset,7050.057387057387,320.0,357.0
footprint,7050.057387057387,320.0,357.0
minim,7050.057387057387,320.0,357.0
carri,7050.057387057387,320.0,357.0
hardwaresoftwar,7050.057387057387,320.0,357.0
leverag,7050.057387057387,320.0,357.0
remaind,7029.374149659863,321.0,363.0
file,6990.100250626567,322.0,364.0
store,6990.100250626567,322.0,364.0
koutsouko,6969.527310924369,323.0,366.0
dec,6960.1558441558445,324.0,367.0
aid,6944.630952380952,325.0,368.0
overcom,6944.630952380952,325.0,368.0
rigidli,6944.630952380952,325.0,368.0
tradit,6944.630952380952,325.0,368.0
correctli,6943.286875725901,326.0,372.0
size,6943.286875725901,326.0,372.0
belong,6935.787202380952,327.0,374.0
user,6928.190476190477,328.0,375.0
center,6868.110805860806,329.0,376.0
survey,6861.609022556389,330.0,377.0
distributor,6846.292517006803,331.0,378.0
retransmiss,6846.292517006803,331.0,378.0
harder,6723.611111111111,332.0,380.0
treat,6723.611111111111,332.0,380.0
wang,6706.297619047618,333.0,382.0
june,6625.601190476191,334.0,383.0
strategi,6618.2338935574235,335.0,384.0
challeng,6618.2338935574235,335.0,384.0
problem,6618.2338935574235,335.0,384.0
eec,6618.2338935574235,335.0,384.0
vanderbilt,6618.2338935574235,335.0,384.0
devis,6618.2338935574235,335.0,384.0
number,6594.532738095237,336.0,390.0
portray,6556.460317460318,337.0,391.0
practic,6556.460317460318,337.0,391.0
rang,6556.460317460318,337.0,391.0
continuum,6556.460317460318,337.0,391.0
disjoint,6556.460317460318,337.0,391.0
softer,6556.460317460318,337.0,391.0
strive,6509.01221001221,338.0,397.0
miss,6509.01221001221,338.0,397.0
send,6466.444444444444,339.0,399.0
setup,6466.444444444444,339.0,399.0
experiment,6466.444444444444,339.0,399.0
simultan,6466.444444444444,339.0,399.0
rigor,6440.093837535013,340.0,403.0
methodolog,6440.093837535013,340.0,403.0
controltheoret,6440.093837535013,340.0,403.0
apr,6437.61038961039,341.0,406.0
poor,6436.8351648351645,342.0,407.0
permiss,6436.8351648351645,342.0,407.0
longer,6436.8351648351645,342.0,407.0
short,6436.8351648351645,342.0,407.0
exampl,6226.2095238095235,343.0,411.0
dougla,6201.271008403361,344.0,412.0
aniruddha,6201.271008403361,344.0,412.0
tekumalla,6133.919642857143,345.0,414.0
natarajan,6133.919642857143,345.0,414.0
icdc,6038.666666666667,346.0,416.0
st,6038.666666666667,346.0,416.0
drive,5937.119897959183,347.0,418.0
pro,5937.119897959183,347.0,418.0
etherexpress,5937.119897959183,347.0,418.0
pentium,5937.119897959183,347.0,418.0
gb,5937.119897959183,347.0,418.0
memori,5937.119897959183,347.0,418.0
mhz,5937.119897959183,347.0,418.0
intel,5937.119897959183,347.0,418.0
thoma,5887.142857142858,348.0,426.0
press,5712.10119047619,349.0,427.0
proc,5698.6700680272115,350.0,428.0
rta,5670.0,351.0,429.0
gill,5593.0,352.0,430.0
wirelin,5550.022959183672,353.0,431.0
version,5464.195767195767,354.0,432.0
timesi,5464.195767195767,354.0,432.0
redhat,5464.195767195767,354.0,432.0
linuxnet,5464.195767195767,354.0,432.0
rtss,5459.104761904762,355.0,436.0
finit,5454.353896103896,356.0,437.0
priori,5454.353896103896,356.0,437.0
avion,5454.353896103896,356.0,437.0
totalship,5454.353896103896,356.0,437.0
imag,5368.607142857142,357.0,441.0
tech,5367.511904761905,358.0,442.0
symp,5357.440476190476,359.0,443.0
final,5275.891025641026,360.0,444.0
command,5275.891025641026,360.0,444.0
graphic,5275.891025641026,360.0,444.0
render,5275.891025641026,360.0,444.0
sink,5275.891025641026,360.0,444.0
decod,5275.891025641026,360.0,444.0
mar,5225.212454212455,361.0,450.0
technolog,5225.212454212455,361.0,450.0
san,5225.212454212455,361.0,450.0
francisco,5225.212454212455,361.0,450.0
california,5225.212454212455,361.0,450.0
ghinea,5113.650793650793,362.0,455.0
exact,4835.690476190476,363.0,456.0
made,4787.147435897437,364.0,457.0
encodingdecod,4787.147435897437,364.0,457.0
advanc,4787.147435897437,364.0,457.0
loop,4734.430059523809,365.0,460.0
frank,4703.708333333334,366.0,461.0
seetharaman,4703.708333333334,366.0,461.0
nagar,4703.708333333334,366.0,461.0
black,4604.1558441558445,367.0,464.0
carlson,4604.1558441558445,367.0,464.0
blake,4604.1558441558445,367.0,464.0
davi,4604.1558441558445,367.0,464.0
weiss,4604.1558441558445,367.0,464.0
shapiro,4557.648148148148,368.0,469.0
zinki,4557.648148148148,368.0,469.0
atighetchi,4557.648148148148,368.0,469.0
loyal,4557.648148148148,368.0,469.0
gossett,4557.648148148148,368.0,469.0
schantz,4557.648148148148,368.0,469.0
rodrigu,4557.648148148148,368.0,469.0
son,4395.833333333333,369.0,476.0
palopoli,4348.677248677249,370.0,477.0
abeni,4348.677248677249,370.0,477.0
lipari,4348.677248677249,370.0,477.0
walpol,4348.677248677249,370.0,477.0
request,4193.3015873015875,371.0,481.0
broker,4193.3015873015875,371.0,481.0
rfc,4109.224489795918,372.0,483.0
societi,4001.6190476190473,373.0,484.0
acm,3906.547619047619,374.0,485.0
munge,3794.303030303031,375.0,486.0
levin,3794.303030303031,375.0,486.0
zhang,3712.8888888888882,376.0,488.0
abdelzah,3712.8888888888882,376.0,488.0
aug,3593.17748917749,377.0,490.0
formal,3593.17748917749,377.0,490.0
edit,3593.17748917749,377.0,490.0
document,3593.17748917749,377.0,490.0
kingdom,3566.285714285714,378.0,494.0
sixth,3566.285714285714,378.0,494.0
clip,3557.061224489795,379.0,496.0
impact,3557.061224489795,379.0,496.0
understand,3557.061224489795,379.0,496.0
autonom,3435.409090909091,380.0,499.0
york,3341.298701298701,381.0,500.0
icac,3341.298701298701,381.0,500.0
huang,3243.916666666667,382.0,502.0
hm,3243.916666666667,382.0,502.0
subramonian,3243.916666666667,382.0,502.0
sha,3113.4199134199134,383.0,505.0
lehoczki,3113.4199134199134,383.0,505.0
ding,3113.4199134199134,383.0,505.0
trend,2918.8392857142853,384.0,508.0
transmiss,2906.2599206349205,385.0,509.0
controlbas,2906.2599206349205,385.0,509.0
sikora,2770.938775510204,386.0,511.0
jan,2464.8809523809523,387.0,512.0
forc,2213.4920634920636,388.0,513.0
internet,2213.4920634920636,388.0,513.0
engin,2213.4920634920636,388.0,513.0
diffserv,2054.095238095238,389.0,516.0
read,1240.7142857142856,390.0,517.0
ma,1240.7142857142856,390.0,517.0
vlissid,1101.4785714285715,391.0,519.0
johnson,1101.4785714285715,391.0,519.0
helm,1101.4785714285715,391.0,519.0
gamma,1101.4785714285715,391.0,519.0
element,987.2238095238096,392.0,523.0
objectori,987.2238095238096,392.0,523.0
reusabl,987.2238095238096,392.0,523.0
