,Words,Old_WScore,Position_Weight,SCScore
6,make,41735.46542553192,0.022664460573542905,945.9118106554312
76,onlin,24981.661814109742,0.0373749874272764,933.6892962148225
8,respons,39822.60358342665,0.023306858438328634,928.1397843646035
58,event,27610.27872340425,0.03316957770358689,915.8212855336492
28,interact,33030.210465784934,0.027249383399573657,900.0528687507841
22,action,35006.438297872344,0.02569648571151723,899.5424415323862
29,maintain,32606.071276595747,0.027368692445344275,892.3855366201229
13,move,37278.433370660685,0.022385117583079605,834.482114315238
51,mechan,28205.92074468085,0.028382103809261292,800.5433706113284
542,univers,8644.932810750279,0.09090909090909091,785.9029827954799
32,mmog,32067.111702127662,0.022583462831208434,724.1864252292091
545,tallahasse,8644.932810750279,0.08333333333333333,720.4110675625232
450,mukherje,10652.774916013437,0.0672278849701938,716.1635266671173
449,sampath,10652.774916013437,0.06305364094978273,671.6962446731632
17,movement,36099.6954087346,0.018564583392602224,670.1758058629931
11,updat,37871.76861702128,0.016765116747482788,634.9246222980164
63,show,26634.42966903073,0.022868612870003035,609.0924611143869
39,addit,30690.898656215,0.019194826990099664,589.1064898767291
71,deleg,25527.269503546093,0.02156908842286569,550.5999331163084
34,time,31309.029675251964,0.01545919150775528,484.0122856717132
37,rpgquest,31177.659574468085,0.015359597678887974,478.87630763315946
109,relev,22177.664302600468,0.02063467617978564,457.62892130815214
541,laboratori,8644.932810750279,0.05,432.24664053751394
544,holmdel,8644.932810750279,0.047619047619047616,411.6634671785847
35,delay,31241.26763717805,0.013093726305309217,409.06460787212376
23,central,34538.240201567736,0.011716524297815781,404.6681305254662
168,forward,19425.986002239642,0.020521483860868318,398.65005822641467
101,decid,22599.656028368794,0.016940993788819875,382.86063240606137
48,hit,28931.664053751403,0.01318928695542991,381.5880193030238
68,perform,25990.439112720684,0.014680880491907421,381.5625305460487
69,made,25984.188129899212,0.014553057030124538,378.1493717359083
31,system,32281.659574468085,0.011019999360309684,355.74386786037326
44,posit,29422.39513677812,0.012039466510836358,354.2299409178347
61,work,27122.93209597102,0.01298325778121984,352.1440191845131
30,valid,32424.30291153415,0.010751061355311297,348.59567000510236
15,authorit,36612.34938409855,0.009252042489578973,338.7390121449903
132,call,21269.77993920972,0.015616225735172561,332.1536848681439
24,process,34342.836506159016,0.009608791786777012,329.99316535500645
57,requir,27616.02535083748,0.011549121118019987,318.9408215751325
166,proxim,19513.294440631435,0.016149395039395303,315.12790044179326
46,base,29229.618701007832,0.010560585926401878,308.68189988795643
64,detect,26394.225894069707,0.011424415067329576,301.53859199471043
70,current,25617.963894261768,0.011372368978502011,291.3369378834871
62,case,26803.670212765963,0.010587005024483832,283.77059121716087
54,improv,27884.416573348262,0.010128418932481962,282.42505274271434
114,divid,21999.765957446813,0.012732258914590133,280.1067162305987
40,messag,30632.57390817469,0.009015730011942375,276.1750159269735
276,unlik,15108.621825669185,0.01755763484481668,265.2716650235271
158,argu,19752.96914893617,0.013316003605380183,263.03060840419755
254,literatur,15882.86890871654,0.016169136690309328,256.8122784193019
77,collis,24800.127659574464,0.01020251570264366,253.02369187437586
95,order,23129.94772036474,0.010932957907315563,252.87874482515727
293,gamest,14567.513911620294,0.01685799979315338,245.57914650885388
84,number,23710.37340425532,0.010194464970991487,241.71457111880903
80,type,24493.641337386016,0.009832154231631921,240.82525932345447
56,larg,27766.914893617017,0.008603747242890217,238.8995174595247
42,workshop,29984.38633818589,0.007704219416050888,231.00629140502272
85,claim,23664.522458628842,0.009384588901462945,222.08181482366885
255,physic,15842.280027453671,0.013882517203550415,219.93072502458872
292,portion,14586.14667270258,0.014917098885068529,217.5829922688177
52,model,28143.06560283687,0.007501330231987338,211.11042882736317
99,effect,22652.15473887814,0.00928749289524069,210.38172619922346
103,paper,22419.64255319149,0.009232892946487744,206.99815959213817
128,awar,21371.8188449848,0.009500171548853346,203.03594533837236
237,techniqu,16378.665459483927,0.012279330336785877,201.11904365270797
283,select,14797.74262182567,0.013492104492776083,199.65268971087826
234,result,16438.72340425532,0.012099503028776238,198.90038361900207
104,host,22407.42479823918,0.008832288997309864,197.90885150353608
73,pick,25248.44229529336,0.007747771146710353,195.6191527148552
125,mix,21477.59840425532,0.00902618164813815,193.8607045625706
92,relat,23342.897536394168,0.008173832250228117,190.8009286967491
87,rpg,23504.752916952642,0.007935031481587257,186.51095436294912
135,presenc,21150.625689519304,0.00873015873015873,184.64831951167648
53,netgam,28071.248600223964,0.0065719358146950745,184.48244403902083
399,replic,11570.369251887441,0.015384615384615385,178.00568079826834
141,pickup,20792.6195244055,0.0077783031590179744,161.73129813094212
231,section,16748.653495440733,0.00955240661824474,159.98994849653593
88,view,23481.798839458417,0.006793813656010842,159.53096562321213
262,divis,15620.505319148935,0.010132868937048503,158.28053312940514
55,scalabl,27861.881298992157,0.005577815516861263,155.4084338384651
147,affect,20226.16827852998,0.00736600907690827,148.98613913072597
205,entiti,17886.98581560284,0.008277908627594593,148.06683420464086
127,singl,21403.599499374217,0.006915096988139843,148.0079664334741
209,absolut,17666.570212765957,0.008102813406392873,143.14892196498099
257,easili,15784.592198581558,0.008863275039745627,139.9031820462515
277,everquest,14969.822695035458,0.009242735155436185,138.3621064940507
341,outcom,12851.557995881949,0.010752688172043012,138.18879565464462
342,actionsev,12851.557995881949,0.010638297872340425,136.71870208385053
49,version,28398.662006079023,0.004797735449127293,136.24926741434973
139,trajectori,20970.242964996567,0.006446181226348655,135.17798651293083
93,accuraci,23273.133738601817,0.005673084550889109,132.03045546323804
65,inconsist,26210.6273372018,0.004981092513419334,130.55755960136003
343,basi,12833.48121321865,0.01,128.3348121321865
175,exchang,19240.02279635258,0.0065822259136212626,126.64217662881578
152,speed,20060.20668693009,0.006227673192015968,124.92841141049398
66,allevi,26103.2150055991,0.004772987851620886,124.59032810997253
133,flag,21254.26559060895,0.005847816140268535,124.29103737031717
83,refer,23911.94736842105,0.00518278780254558,123.93054915616449
142,handoff,20588.404255319147,0.005859904881094959,120.64609058970089
268,virtual,15430.194921070692,0.0076873363712501395,118.6170986322259
117,accur,21894.46550612508,0.005377882832384614,117.74587016962718
384,smoother,11964.196625091708,0.009523809523809525,113.94472976277818
228,gamespac,16834.780786589297,0.0066926638386203855,112.66952860150744
171,manag,19329.97012222725,0.005775109903509892,111.63270188742491
81,approach,24301.98758865248,0.004528722383878185,110.05695516546032
72,note,25358.915653495438,0.004339715441678979,110.05047784570893
67,cheat,26025.767315527384,0.004227230421168589,110.01691533045252
91,close,23385.419354838712,0.0046887924672068875,109.6493781134419
59,peertop,27591.26875699888,0.003935009118515373,108.5718941501989
106,increas,22381.645390070917,0.004850671027088671,108.5659988321897
165,break,19550.524822695035,0.00553762225722744,108.26342139863357
86,control,23538.566086395873,0.004460398504129006,104.9913849611019
121,collect,21700.261398176288,0.0046783218836828075,101.5208077807254
204,centralserv,17972.763120567375,0.005635611413201232,101.28750896903169
75,chang,25210.8136686009,0.0039716036123651575,100.12735863688022
154,session,19805.5,0.0049553505597065214,98.1431955102675
199,discuss,18162.489814395653,0.005320509550274335,96.6337005142524
116,multipl,21913.44414893617,0.004373195434722929,95.83177391118355
179,low,19040.47659574468,0.0049591068625753345,94.42375815266249
97,wait,22756.477111540942,0.004128761195412812,93.95605964243006
430,queue,10927.83789260385,0.008585114222549742,93.81673651351132
265,pertain,15509.185619955979,0.005847953216374269,90.69699192956712
102,effici,22525.816413373857,0.004009974312782901,90.32794519209261
250,shown,16013.982082866742,0.005626743375174337,90.10656759493097
210,ad,17654.569842738205,0.005020672698353588,88.6378168106123
410,subject,11215.13981762918,0.007874015748031496,88.30818754038725
41,send,30274.222222222223,0.0029167223801515292,88.30150149723632
112,benefit,22047.23726627982,0.003994414635388857,88.06580720631872
315,direct,13686.00202634245,0.00641025641025641,87.73078222014391
74,locat,25247.93036750484,0.003445496208591542,86.99164835602119
409,computercommun,11215.13981762918,0.007751937984496124,86.93906835371457
233,ms,16543.240881458965,0.005250168822272903,86.85480749518635
145,path,20373.260123541524,0.004207557318649104,85.72165973754909
258,real,15707.629787234044,0.005367857319955702,84.31631553255849
131,term,21295.452127659573,0.003857744125652143,82.15240534858515
129,complex,21300.527796842827,0.0038370490057660456,81.73116900516779
200,fact,18121.211752786217,0.004424778761061947,80.1823528884346
224,bullet,16985.96774193548,0.004706803488835257,79.94961222898505
561,item,8133.530395136779,0.009710887552998662,78.98379907607003
108,function,22343.850330154077,0.0035059818970533587,78.33713476798991
148,load,20196.28535669587,0.0038451996855718325,77.65875010328597
525,spell,9213.219858156028,0.008403509701110463,77.42338245647774
140,advantag,20950.2109929078,0.0036323614308312498,76.09873837841515
122,figur,21614.43848288621,0.0034931777404780704,75.5030753813507
197,featur,18311.81096563012,0.004091449372260605,74.92184748028221
445,internet,10699.706753006476,0.006993006993006993,74.82312414689844
60,problem,27447.97536394176,0.002666863981497784,73.2000168631348
96,assum,22973.06762917933,0.0031801994682028,73.05893745730307
178,describ,19074.453900709217,0.003809363250069726,72.66152370451083
246,geograph,16097.347762289064,0.004478156116889127,72.08643634738628
192,scenario,18463.658201784485,0.00388942881785709,71.81308429308399
202,import,18066.04649330181,0.0039601692403050635,71.54460161669498
174,signific,19251.838591342625,0.003611397901871929,69.52604949595178
167,applic,19493.635460992904,0.003490412026997393,68.0408196629525
107,occur,22358.347934918642,0.0030097415598284503,67.29284898882925
79,point,24643.65545641729,0.0026295018295034315,64.80053710830148
151,determin,20165.800531914894,0.003171312055755513,63.95204634082264
156,provid,19782.716161158893,0.003193408440231224,63.174292759743444
317,give,13594.583586626135,0.004642435486591331,63.111977267985225
163,need,19611.679478380232,0.0031812732343835175,62.39011100587954
185,includ,18777.282086479066,0.0033220161741680347,62.37843479819916
115,own,21950.01418439716,0.002784775763547394,61.125867510230734
186,overhead,18738.462765957447,0.0032463835091515398,60.832236510254404
161,resid,19635.411063829786,0.0030513750733186474,59.915003874535394
169,categori,19376.7304964539,0.0030361978643141797,58.831587750724765
271,transport,15310.782446808513,0.0037030096999401568,56.69597591420541
187,mean,18738.146160962067,0.003018903369731126,56.56865258784274
229,static,16816.798215511317,0.0033137446193751184,55.72657460176772
460,impact,10557.510638297874,0.005218762749567145,55.0971432473078
182,possibl,18968.05673758865,0.0028921413270674846,54.85830078494098
318,address,13566.047080126753,0.00398877539772936,54.11191483764781
288,hierarch,14632.253324468084,0.0036894880427211516,53.98552367869181
289,sensit,14630.587765957443,0.0036241155374624407,53.02294044481427
227,immedi,16841.060556464814,0.003088207714267853,52.0086931269267
123,machin,21532.19574468085,0.00237426903046549,51.12322551451655
353,fire,12532.75772134523,0.004063828368973937,50.93097636947989
226,repres,16920.72576832151,0.0029310928418206624,49.59621817793761
266,defin,15479.49323017408,0.0031486305996109914,48.739206050997296
124,gameplay,21525.945288753795,0.0022631758159233914,48.71699879239765
78,clientserv,24717.677051671733,0.0019598988036216556,48.444145681877885
146,verifi,20354.69503546099,0.0023731209304259228,48.3041528210891
214,page,17311.132725430594,0.0027676919351844664,47.91188243308215
377,moder,12094.947695035458,0.003952569169960474,47.80611737168165
188,mitig,18600.32765957447,0.0025507506736731,47.44479830819997
105,fp,22392.971859986275,0.0021180561903472463,47.42957266831562
259,definit,15685.003546099291,0.003003003003003003,47.10211275104892
256,dynam,15837.477591670437,0.0029725346197920595,47.07745043142134
82,trust,24040.978723404256,0.0018797570655947687,45.191199619132654
207,multicast,17781.293617021278,0.002539063675144251,45.14783672005306
203,directli,18004.481382978724,0.0024962807105712954,44.944239580169786
260,depend,15669.82306830907,0.002857384292233033,44.774706297457165
458,compens,10571.152209492635,0.004184908943927937,44.2393094291293
119,complet,21806.63242846662,0.002011798542673444,43.87055134020461
164,feasibl,19572.648117839606,0.0022328528403540034,43.7028429431676
126,receiv,21438.377842993395,0.0020092523049699395,43.07511009585096
111,proc,22127.037234042553,0.0019333534970875756,42.779384816623164
157,back,19766.384042553196,0.0021533033976989385,42.56302191905188
516,account,9423.501519756835,0.0044444444444444444,41.88222897669705
118,realtim,21810.560283687944,0.0019118490830087546,41.69849967827596
191,extra,18524.58510638298,0.0022404607525620523,41.5036058883466
361,identifi,12450.072498029946,0.003292616988445507,40.99332021439159
248,subset,16023.351489361705,0.0025305588915793113,40.548034584304865
385,persist,11880.261968085106,0.003401708739409996,40.41319096331531
130,wall,21297.706382978722,0.0018701142272853567,39.82914371535466
100,place,22649.787234042553,0.0017369710743336839,39.342025265344255
528,cast,9213.219858156028,0.004201680672268907,38.711007807378266
527,second,9213.219858156028,0.004166666666666667,38.38841607565011
526,plenti,9213.219858156028,0.004098360655737705,37.75909777932799
281,proceed,14807.446808510636,0.0025245779180641885,37.38255323567599
238,capabl,16375.596595744682,0.0022675567423230975,37.132594470244015
212,boundari,17385.93983859134,0.002089372949535513,36.32571240100457
395,acm,11706.855319148935,0.003093706690922825,36.217576630516525
190,check,18539.311905839742,0.0019296031393935419,35.773514455704436
515,obviou,9429.414075286417,0.0037735849056603774,35.582694623722325
162,screen,19629.35188216039,0.0018122307895761186,35.572915860274996
587,modern,7491.679669030733,0.004651162790697674,34.84502171642201
244,build,16187.342553191487,0.0021482846831156963,34.7750200673682
137,potenti,21066.91489361702,0.001641116025013914,34.57325162951919
279,futur,14876.606609325489,0.0023228771662055386,34.556529803424574
113,respect,22013.387234042548,0.0015682526385381514,34.52255261294928
589,breakpoint,7491.679669030733,0.0045662100456621,34.20858296361065
588,artifici,7491.679669030733,0.0045045045045045045,33.746304815453755
170,fashion,19373.862127659573,0.0017394947373253905,33.70073121273152
272,major,15253.911025145067,0.0021980595075555202,33.52900415622609
396,compon,11699.957446808508,0.002840909090909091,33.23851547388781
120,simpli,21713.033687943258,0.001529970950437449,33.2203107884229
358,tank,12502.340425531916,0.00261612647112583,32.70770373826062
136,hybrid,21079.956157317858,0.0015186003720027846,32.01202926230529
201,gener,18090.03120567376,0.0017508780332056192,31.67343825801835
263,part,15581.030330466274,0.002024521204962403,31.54412629919133
230,mmorpg,16753.72085106383,0.001876053073284997,31.43086949159723
307,viabil,14021.589567604668,0.0022320821529914995,31.297339830422175
363,detail,12416.02659574468,0.002501619049053421,31.060168645468796
335,rang,12972.492401215806,0.0023820012528044045,30.900493151691666
320,usa,13495.15906788247,0.002244920702235382,30.295561971448898
406,context,11266.981624758222,0.002652519893899204,29.885892903867962
339,happen,12911.489361702128,0.0023094688221709007,29.818682128642326
134,fast,21227.36778115501,0.0013947598481885775,29.607080263886864
251,secur,15953.678571428569,0.0018083182640144665,28.849328338930505
89,develop,23408.195157740283,0.0012272227928052603,28.727070636012602
218,amount,17205.031408308,0.0016599676018615775,28.559794726802153
181,aspect,18971.891489361704,0.0014933025383884646,28.330773719094342
232,peer,16591.990881458965,0.0017040193990445905,28.273074330777032
338,join,12938.273049645388,0.002175604178284729,28.148560906597208
457,handl,10598.906710310965,0.0026547020110204485,28.136938958480645
216,hand,17219.922998986833,0.0016077751666790723,27.685764569896847
391,realiz,11821.62386018237,0.0022721981983253032,26.861072436385797
321,ny,13495.15906788247,0.0019756456625268036,26.661652477571266
98,bzflag,22738.899921197793,0.0011649939136789214,26.490680011949536
206,roundtrip,17785.2937806874,0.0014813402200899372,26.346071003447666
149,bandwidth,20189.831598008146,0.0012871300302858117,25.98693855620966
533,exist,9013.607350096712,0.002871537354722473,25.882910206603754
138,situat,21047.14075286416,0.0012277680860462337,25.841007718889717
267,contribut,15454.69503546099,0.001669449081803005,25.80082643649581
305,popul,14076.595744680852,0.0018252135480358,25.69279326341458
220,tempor,17068.442553191493,0.0014798725965089019,25.259120399554526
219,elimin,17124.81036077706,0.0014605270567036432,25.011248872833775
160,global,19674.628841607562,0.0012695729333858528,24.978376251717616
253,subsequ,15916.445883441258,0.0015625,24.869446692876966
195,shooter,18320.833060556466,0.001346410860160517,24.66736859992107
184,fair,18829.09854423292,0.0013071024303272726,24.611560468038558
223,person,16999.967021276596,0.001440728592412345,24.492338557620116
239,notion,16330.83172147002,0.0014942716348769606,24.402698615341535
177,critic,19173.66163349348,0.0012521010860825907,24.00736255547729
173,integr,19281.355525051476,0.0012394047132282939,23.897402915179203
144,introduct,20442.77111540941,0.0011574074074074073,23.660614716909038
270,logic,15324.05996131528,0.0015186457876893984,23.271819110551217
319,york,13495.15906788247,0.0016974191420881704,22.906941327348456
323,plane,13283.229314420802,0.0017182278061576395,22.8236139636061
159,test,19676.973172987968,0.0011490070209594552,22.608980326994022
153,full,19957.287234042557,0.0011180524773149508,22.313294432507323
311,setup,13741.244680851065,0.0016031588242611024,22.029397666437323
301,rest,14196.919899874843,0.0015228687554663786,21.620045739378266
236,dumb,16414.255319148935,0.0012746677519476638,20.922721927554555
504,linear,9664.323953328758,0.002150537634408602,20.78349237275002
331,tie,13040.679731243,0.0015543635608451204,20.269957382895658
172,studi,19329.858723404253,0.0010226225016292732,19.767148483868088
447,summari,10665.977872340429,0.0018484288354898336,19.715301057930553
198,owner,18265.748549323016,0.001071130434136481,19.564999173464162
514,nonlinear,9455.156534954407,0.0020161290322580645,19.062815594666144
183,gain,18948.751773049647,0.000997176839698267,18.895256409276584
352,involv,12566.311489361702,0.0014937612518887596,18.77106918197304
245,origin,16168.116134751768,0.0011480418353733719,18.561673721870246
334,dissemin,12982.630560928435,0.0014200428910914045,18.435892235712437
540,imparti,8729.811942347289,0.0020920502092050207,18.263204900308136
357,reduc,12502.796740606611,0.0014548813128735555,18.190085336564955
538,ensur,8729.811942347289,0.002074688796680498,18.111643033915538
235,achiev,16427.734505087883,0.001101466044355725,18.094591743045203
539,conflict,8729.811942347289,0.002070393374741201,18.07414480817244
284,analyz,14794.5390070922,0.0011957762557077626,17.69095845882315
247,enabl,16048.691489361705,0.0010976695835322435,17.616160503365123
222,reason,17002.944838455478,0.0010335068825033178,17.572660513368
155,desir,19787.0570212766,0.0008844574228866054,17.500809459548613
286,set,14729.655319148935,0.0011862396204033216,17.472900734459
278,add,14936.489361702128,0.0011641443538998836,17.38822975751121
225,shot,16963.13549832027,0.0010131129675721706,17.18557254403208
484,outlin,9972.582793709527,0.0016863406408094434,16.817171658869352
483,high,9972.582793709527,0.0016806722689075631,16.760643350772316
150,correct,20176.14978723404,0.0007948713818190662,16.037444061167182
249,sever,16023.097517730495,0.0009990191087547648,16.007380601653804
180,local,18986.307378904483,0.0008402553453314874,15.953346263231154
559,accumul,8133.530395136779,0.00196078431372549,15.948098813993683
522,conclus,9265.859042553193,0.0017190837790217206,15.928787978754924
371,adjac,12200.457446808508,0.0012903225806451613,15.74252573781743
221,true,17026.858428805237,0.0009220210276030576,15.699121505378788
560,succeed,8133.530395136779,0.0019230769230769232,15.641404606032268
243,immin,16231.09620721554,0.0009550073527820398,15.50081622160352
290,bring,14622.637411347518,0.0010566540738954533,15.45106939179642
359,nearbi,12481.011738811443,0.0012330456226880395,15.389656891259486
302,henceforth,14131.94844517185,0.0010741940804840995,15.180455365510076
605,press,6702.016548463357,0.0022436607776890665,15.03705166121029
189,remot,18576.411347517733,0.0008004972352600886,14.870365924742082
324,pass,13279.999074930618,0.0010998274374943052,14.605707352507684
304,faster,14094.60928433269,0.0010277492291880781,14.48572382768005
217,difficult,17216.278723404255,0.0008371017777264826,14.411777525196321
454,heavi,10598.906710310965,0.001349527665317139,14.303517827680114
455,demand,10598.906710310965,0.0013477088948787063,14.284240849475694
456,smaller,10598.906710310965,0.0013175230566534915,13.964303966154104
520,descript,9330.081560283688,0.0014792899408284023,13.801895799236226
523,illustr,9259.872340425532,0.0014903129657228018,13.800107809874117
427,establish,10936.475421863537,0.0012610340479192938,13.791267871202443
461,word,10538.82624113475,0.00130718954248366,13.776243452463724
426,roam,10936.475421863537,0.0012531328320802004,13.704856418375359
390,simul,11824.118153010413,0.0011566951047549995,13.67689958563187
275,lower,15143.9109535067,0.0009004129460742108,13.635773476732478
459,ammunit,10566.140830800405,0.0012884918793888607,13.614386656965392
332,roll,13040.679731243,0.0010319332365546579,13.457110841934316
328,principl,13196.268085106385,0.001004016064257028,13.24926514568914
213,isp,17312.265070921985,0.0007614822183592629,13.182982011029255
273,goal,15244.409165302783,0.000842087464370642,12.837125859838396
269,basic,15352.480053191492,0.0008295518647971529,12.735678457386095
295,period,14408.030947775633,0.0008809476944274436,12.692721644682198
407,termin,11232.649398704905,0.0011185682326621924,12.564484786023383
291,creat,14614.84124386252,0.0008591313534171544,12.556068337816455
196,request,18315.274893617017,0.0006844626967830253,12.53612244600754
470,di,10269.364636830522,0.0012165450121654502,12.49314432704443
215,scheme,17250.083080040527,0.0007191292772688121,12.405039778176508
471,tribut,10269.364636830522,0.0012062726176115801,12.387653361677348
299,built,14260.280669986418,0.000865701077883725,12.345140346931691
402,subscrib,11476.03039513678,0.0010471204188481676,12.016785754069929
300,intern,14250.370212765956,0.0008391296834269156,11.957908645354646
274,minim,15171.861702127659,0.0007880739352245497,11.95654875627838
349,predict,12728.997496871089,0.0009288373117596135,11.823167816388592
322,benefici,13447.847840103159,0.000866467040364142,11.652116917281504
264,code,15544.796099290776,0.000741454166385761,11.525753833436271
469,distributedserv,10316.758448060074,0.0011123470522803114,11.475815848787624
462,specif,10519.84019918515,0.0010803951893056803,11.365584743464145
346,method,12771.063829787236,0.0008402201203341617,10.730504787859092
313,envis,13724.17021276596,0.000777000777000777,10.663690919010069
345,world,12775.525265957449,0.0008279919199231892,10.57803169298732
531,timecrit,9092.112340425532,0.0011595482470661811,10.54274292646922
296,dead,14383.623100303948,0.0007325102508759747,10.536151365709111
348,area,12749.334622823984,0.0008234791748784654,10.498811555452546
282,publish,14798.260047281321,0.0007082742904714362,10.48122713519998
472,ignor,10196.874274661508,0.0010204081632653062,10.404973749654602
563,paramet,8046.468085106382,0.001269849460354292,10.217803155630373
414,fastest,11196.955082742317,0.0009027385309830214,10.107922782877674
413,rout,11196.955082742317,0.0009023312428885185,10.10336239637779
285,slow,14745.986460348162,0.0006743088334457181,9.943348928083724
364,induc,12413.058510638295,0.0007831401914410791,9.721165018390591
240,user,16330.50319148936,0.0005918169541474813,9.664668658482956
242,agent,16247.046542553191,0.0005810745672695629,9.440745539122544
370,intellig,12252.13437849944,0.0007651109410864575,9.374242064651446
501,reader,9734.859574468086,0.0009587727708533077,9.333518288080619
519,underneath,9338.531914893618,0.000970873786407767,9.06653583970254
294,limit,14521.28085106383,0.0006236609497423868,9.056355807050403
446,independ,10685.643207855974,0.0008431703204047217,9.00981720729846
298,transmit,14357.336170212768,0.0006269592476489029,9.001464683518977
208,cross,17675.808510638297,0.0005045408678102926,8.918167765206002
344,initi,12791.672525439406,0.0006915629322268327,8.84624655977829
376,indic,12137.176015473891,0.0007251631617113851,8.801432933628638
429,intraregion,10936.44085106383,0.0008019246190858059,8.770201163643808
306,decreas,14071.883205070168,0.000622958479395316,8.766198963658997
428,interregion,10936.44085106383,0.0008012820512820513,8.763173758865248
397,design,11694.255319148935,0.0007316393247007608,8.555977064580407
403,consid,11426.443449048149,0.0007473841554559044,8.539942787031501
420,timestamp,11054.106382978724,0.0007524454477050414,8.317612026319582
287,zone,14679.402127659576,0.0005608524957936063,8.232979320055847
211,allow,17627.43577620173,0.0004623208506703652,8.149531103190814
176,environ,19207.58662613981,0.0004158004158004158,7.98652250567144
194,quickli,18417.781914893614,0.00042625745950554135,7.850716928769656
374,previou,12183.56360344047,0.0006382268468479471,7.775877381995224
557,track,8159.946248600223,0.0009487666034155598,7.741884486337972
558,coordin,8159.946248600223,0.000942507068803016,7.6908070203583625
308,confer,13985.008510638298,0.000547214807453275,7.652803739381349
479,life,10047.432624113471,0.0007574656240889162,7.610584823115447
556,relay,8159.946248600223,0.0009250693802035153,7.548516418686608
347,oper,12756.963829787237,0.0005873086827522504,7.492275622790445
537,sigcomm,8770.662765957448,0.0008491755929064414,7.447832754464365
444,start,10700.595744680852,0.0006891798759476223,7.374635247884805
441,oppos,10739.084139264987,0.0006756756756756757,7.256137931935803
442,convent,10739.084139264987,0.0006752194463200541,7.251238446498979
416,battlefield,11144.88510638298,0.0006472491909385113,7.213517868209049
387,affirm,11875.468085106382,0.0005995203836930455,7.119585182917495
386,deni,11875.468085106382,0.0005991611743559018,7.115319403898372
468,continu,10360.69452887538,0.0006596306068601583,6.8342312195747885
600,distant,6852.035460992906,0.0009823182711198428,6.7308796276944065
425,instruct,10937.59574468085,0.0006134969325153375,6.7101814384545095
382,primarili,12025.10083256244,0.0005574136008918618,6.7029547561663545
381,lan,12025.10083256244,0.0005571030640668524,6.699220519533394
327,pleas,13207.978723404256,0.0005070993914807302,6.69775797332873
379,mind,12025.10083256244,0.0005564830272676684,6.691764514503306
380,afterthought,12025.10083256244,0.0005558643690939411,6.684325087583346
365,fischer,12361.117021276597,0.0005378534721381487,6.648469709399588
362,kelli,12443.860735009674,0.0005309996510754981,6.607685708322228
432,proce,10908.879432624113,0.0006027727546714888,6.575575305981985
378,queu,12059.902978723403,0.0005370569280343716,6.476854446145759
480,destroy,10028.820921985814,0.0006430868167202572,6.4494025221773725
393,suffer,11777.047463175124,0.0005428881650380022,6.393619686848602
392,augustseptemb,11795.294599018003,0.0005336925557756785,6.295060920676975
418,battl,11108.170212765957,0.0005611672278338945,6.233541084604915
310,shortest,13804.629536921153,0.0004484304932735426,6.190416832700069
309,distanc,13804.629536921153,0.00044822949350067237,6.18764210529859
431,follow,10916.170212765956,0.0005617977528089888,6.132679894812335
482,fall,9988.402127659574,0.0006093845216331506,6.086777652443373
373,avoid,12193.753931544868,0.000496031746031746,6.048489053345668
372,caus,12193.753931544868,0.0004952947003467063,6.039501699625987
394,winner,11773.058919803601,0.0005122950819672131,6.031280184325616
261,link,15668.238601823708,0.00038138825324180017,5.975682151725289
448,sarit,10652.774916013437,0.0005593045825912949,5.958145827839912
356,fundament,12504.587234042554,0.0004757373929590866,5.94889973075288
